name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Citrobacter	544	G	1	0	1	0.00003
Shigella	620	G	1	4	5	0.00015
Jejubacter	2815296	G	1	1	2	0.00006
Sodalis	84565	G	126	4	130	0.00380
Serratia	613	G	12	5	17	0.00050
Yersinia	629	G	8	494	502	0.01469
Pectobacterium	122277	G	3	0	3	0.00009
Morganella	581	G	2	0	2	0.00006
Pseudoxanthomonas	83618	G	66	0	66	0.00193
Stenotrophomonas	40323	G	44	0	44	0.00129
Agrilutibacter	3382696	G	12	34	46	0.00135
Xanthomonas	338	G	5	4	9	0.00026
Arenimonas	490567	G	3	3	6	0.00018
Dyella	231454	G	48	9	57	0.00167
Luteibacter	242605	G	35	0	35	0.00102
Ahniella	2233801	G	3	0	3	0.00009
Dokdonella	323413	G	2	0	2	0.00006
Pseudomonas	286	G	32	91	123	0.00360
Stutzerimonas	2901164	G	1	14	15	0.00044
Acinetobacter	469	G	68	0	68	0.00199
Thiocapsa	1056	G	6	0	6	0.00018
Thioflavicoccus	156885	G	2	0	2	0.00006
Spiribacter	1335745	G	7	0	7	0.00020
Granulosicoccus	437504	G	1	0	1	0.00003
Rickettsiella	59195	G	1	0	1	0.00003
Aquicella	254245	G	1	15	16	0.00047
Thalassotalea	1518149	G	9	0	9	0.00026
Shewanella	22	G	8	0	8	0.00023
Pseudoalteromonas	53246	G	1	0	1	0.00003
Aeromonas	642	G	4	0	4	0.00012
Candidatus Paraluminiphilus	3040948	G	3	0	3	0.00009
Vibrio	662	G	2	0	2	0.00006
Alcanivorax	59753	G	1	0	1	0.00003
Kangiella	261963	G	1	0	1	0.00003
Sulfurifustis	1692042	G	1	0	1	0.00003
Methylomarinovum	1486720	G	1	0	1	0.00003
Chryseobacterium	59732	G	382	8	390	0.01141
Elizabethkingia	308865	G	9	0	9	0.00026
Flavobacterium	237	G	1	0	1	0.00003
Chitinophaga	79328	G	198	0	198	0.00579
Thermoflavifilum	1649506	G	16	13	29	0.00085
Pseudobacter	1860196	G	3	6	9	0.00026
Niabella	379899	G	1	1	2	0.00006
Sphingobacterium	28453	G	25	0	25	0.00073
Mucilaginibacter	423349	G	14	0	14	0.00041
Pedobacter	84567	G	6	0	6	0.00018
Hymenobacter	89966	G	44	0	44	0.00129
Melioribacter	1134403	G	2	0	2	0.00006
Gemmatimonas	173479	G	22	0	22	0.00064
Gemmatirosa	1706036	G	5	1	6	0.00018
Paludisphaera	1763521	G	1	33	34	0.00099
Caulifigura	2795778	G	18	3	21	0.00061
Planctomyces	118	G	11	17	28	0.00082
Planctopirus	1649480	G	3	0	3	0.00009
Limnoglobus	2731450	G	2	13	15	0.00044
Urbifossiella	2807415	G	1	12	13	0.00038
Pirellula	123	G	11	16	27	0.00079
Verrucomicrobium	2735	G	3	38	41	0.00120
Candidatus Xiphinematobacter	134550	G	10	0	10	0.00029
Coraliomargarita	442430	G	6	0	6	0.00018
Candidatus Pelagisphaera	3049269	G	1	1	2	0.00006
Candidatus Protochlamydia	282132	G	16	0	16	0.00047
Parachlamydia	83551	G	1	0	1	0.00003
Candidatus Rhabdochlamydia	292833	G	2	0	2	0.00006
Desulfuromonas	890	G	62	0	62	0.00181
Geoalkalibacter	392332	G	13	21	34	0.00099
Maridesulfovibrio	2794998	G	20	0	20	0.00059
Candidatus Desulfofervidus	1902583	G	1	0	1	0.00003
Candidatus Korobacter	658061	G	10	0	10	0.00029
Paludibaculum	1649475	G	2	0	2	0.00006
Luteitalea	2004797	G	1	0	1	0.00003
Dictyoglomus	13	G	10	0	10	0.00029
Nitrospina	35800	G	6	0	6	0.00018
Sulfurimonas	202746	G	2	0	2	0.00006
Leptospira	171	G	2	0	2	0.00006
Sulfurihydrogenibium	212790	G	1	0	1	0.00003
Peredibacter	263370	G	1	0	1	0.00003
Peribacillus	2675229	G	314	48	362	0.01059
Bacillus	1386	G	14	131	145	0.00424
Priestia	2800373	G	10	0	10	0.00029
Lysinibacillus	400634	G	3	0	3	0.00009
Domibacillus	1433999	G	1	0	1	0.00003
Radiobacillus	2785518	G	1	0	1	0.00003
Alkalicoccus	2005375	G	1	0	1	0.00003
Neobacillus	2675232	G	1	0	1	0.00003
Paenibacillus	44249	G	30	2	32	0.00094
Staphylococcus	1279	G	8	1	9	0.00026
Tumebacillus	432330	G	7	0	7	0.00020
Sporosarcina	1569	G	2	0	2	0.00006
Planococcus	1372	G	1	0	1	0.00003
Staphylospora	2689589	G	3	0	3	0.00009
Geobacillus	129337	G	1	0	1	0.00003
Enterococcus	1350	G	110	18	128	0.00374
Dellaglioa	2767880	G	9	0	9	0.00026
Fructilactobacillus	2767881	G	1	0	1	0.00003
Weissella	46255	G	1	0	1	0.00003
Loigolactobacillus	2767889	G	1	0	1	0.00003
Clostridium	1485	G	45	14	59	0.00173
Caloramator	44258	G	1	0	1	0.00003
Acetobacterium	33951	G	1	0	1	0.00003
Halobacteroides	42417	G	5	0	5	0.00015
Sporanaerobacter	165812	G	4	0	4	0.00012
Limnochorda	1676651	G	1	0	1	0.00003
Geochorda	3366854	G	1	0	1	0.00003
Allobaculum	174708	G	1	0	1	0.00003
Lawsonella	1847725	G	114	16	130	0.00380
Corynebacterium	1716	G	44	0	44	0.00129
Cutibacterium	1912216	G	94	19	113	0.00331
Micrococcus	1269	G	21	0	21	0.00061
Kocuria	57493	G	3	0	3	0.00009
Ornithinimicrobium	125287	G	9	5	14	0.00041
Amycolatopsis	1813	G	22	0	22	0.00064
Streptomyces	1883	G	4	0	4	0.00012
Natronoglycomyces	2838311	G	7	0	7	0.00020
Actinoallomurus	667113	G	5	3	8	0.00023
Candidatus Planktophila	622681	G	4	0	4	0.00012
Frankia	1854	G	3	1	4	0.00012
Jatrophihabitans	1434010	G	2	0	2	0.00006
Actinomyces	1654	G	1	0	1	0.00003
Candidatus Poriferisocius	2983186	G	1	0	1	0.00003
Rubrobacter	42255	G	1	0	1	0.00003
Tepidiforma	2682228	G	5	3	8	0.00023
Chloroflexus	1107	G	1	0	1	0.00003
Caldilinea	233191	G	1	4	5	0.00015
Leptolyngbya	47251	G	7	0	7	0.00020
Minisyncoccus	3238478	G	20	0	20	0.00059
Candidatus Nanosynbacter	2093823	G	1	0	1	0.00003
Candidatus Chromulinivorax	2953757	G	1	0	1	0.00003
Fusobacterium	848	G	2	0	2	0.00006
Aminomonas	81411	G	2	0	2	0.00006
Candidatus Nitrosocosmicus	1826864	G	33	0	33	0.00097
Homo	9605	G	2	0	2	0.00006
