name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Komagataeibacter	1434011	G	10	41	51	0.00053
Granulibacter	364409	G	7	6	13	0.00013
Acidisoma	512381	G	52	14	66	0.00068
Acidocella	50709	G	23	9	32	0.00033
Acidiphilium	522	G	3	0	3	0.00003
Elioraea	457933	G	20	9	29	0.00030
Caulobacter	75	G	241	45	286	0.00295
Terricaulis	2768684	G	64	9	73	0.00075
Phenylobacterium	20	G	37	8	45	0.00046
Brevundimonas	41275	G	35	0	35	0.00036
Asticcacaulis	76890	G	7	0	7	0.00007
Skermanella	204447	G	75	0	75	0.00077
Niveispirillum	1543704	G	54	21	75	0.00077
Azospirillum	191	G	4	1	5	0.00005
Caenispirillum	414051	G	82	47	129	0.00133
Hypericibacter	2705399	G	77	0	77	0.00079
Ferrovibrio	1231242	G	14	5	19	0.00020
Pararhodospirillum	1612157	G	6	1	7	0.00007
Stella	93	G	11	5	16	0.00016
Varunaivibrio	1866954	G	9	1	10	0.00010
Nisaea	390876	G	3	0	3	0.00003
Aestuariispira	1647175	G	2	0	2	0.00002
Terasakiella	196080	G	1	0	1	0.00001
Hyphobacterium	2004661	G	132	19	151	0.00156
Maricaulis	74317	G	1	0	1	0.00001
Paracoccus	265	G	4	31	35	0.00036
Rhodovulum	34008	G	1	7	8	0.00008
Fontisubflavum	3118803	G	1	4	5	0.00005
Pontivivens	1844015	G	1	14	15	0.00015
Jannaschia	188905	G	1	5	6	0.00006
Wolbachia	953	G	19	17	36	0.00037
Candidatus Mesenet	2883098	G	12	0	12	0.00012
Candidatus Neoehrlichia	467749	G	5	0	5	0.00005
Neorickettsia	33993	G	2	0	2	0.00002
Ehrlichia	943	G	1	0	1	0.00001
Candidatus Phycorickettsia	2115980	G	2	0	2	0.00002
Candidatus Megaera	1742636	G	1	1	2	0.00002
Candidatus Deianiraea	2603321	G	2	0	2	0.00002
Candidatus Bealeia	1920992	G	6	4	10	0.00010
Candidatus Hydrogenosomobacter	2654634	G	1	0	1	0.00001
Candidatus Gromoviella	2900571	G	1	0	1	0.00001
Candidatus Nucleicultrix	1509243	G	6	1	7	0.00007
Candidatus Paracaedibacter	1521255	G	2	0	2	0.00002
Candidatus Odyssella	84646	G	1	0	1	0.00001
Candidatus Bodocaedibacter	3163645	G	1	0	1	0.00001
Candidatus Pelagibacter	198251	G	3	0	3	0.00003
Candidatus Fonsibacter	2045213	G	2	0	2	0.00002
Candidatus Viadribacter	2892997	G	4	0	4	0.00004
Gimibacter	3058346	G	1	2	3	0.00003
Tistrella	171436	G	2	2	4	0.00004
Parvularcula	208215	G	1	0	1	0.00001
Sneathiella	510690	G	1	0	1	0.00001
Variovorax	34072	G	230	0	230	0.00237
Limnohabitans	665874	G	107	19	126	0.00130
Comamonas	283	G	5	345	350	0.00361
Vandammella	2919468	G	3	85	88	0.00091
Diaphorobacter	238749	G	2	398	400	0.00412
Hydrogenophaga	47420	G	1	0	1	0.00001
Ramlibacter	174951	G	1	47	48	0.00049
Ralstonia	48736	G	249	879	1128	0.01163
Paraburkholderia	1822464	G	223	146	369	0.00380
Caballeronia	1827195	G	117	2	119	0.00123
Cupriavidus	106589	G	32	37	69	0.00071
Burkholderia	32008	G	15	513	528	0.00544
Robbsia	2038280	G	12	6	18	0.00019
Lautropia	47670	G	6	7	13	0.00013
Massilia	149698	G	293	689	982	0.01013
Duganella	75654	G	11	0	11	0.00011
Pseudoduganella	1522432	G	4	34	38	0.00039
Herbaspirillum	963	G	21	31	52	0.00054
Collimonas	202907	G	17	46	63	0.00065
Glaciimonas	1229970	G	12	12	24	0.00025
Noviherbaspirillum	1344552	G	6	29	35	0.00036
Oxalobacter	846	G	4	2	6	0.00006
Actimicrobium	1051898	G	3	10	13	0.00013
Herminiimonas	303379	G	2	3	5	0.00005
Pusillimonas	305976	G	5	10	15	0.00015
Basilea	1472344	G	3	0	3	0.00003
Oligella	90243	G	2	0	2	0.00002
Bordetella	517	G	1	80	81	0.00084
Ideonella	36862	G	10	47	57	0.00059
Roseateles	93681	G	6	0	6	0.00006
Sphaerotilus	34102	G	1	3	4	0.00004
Tepidimonas	114248	G	3	11	14	0.00014
Aquabacterium	92793	G	2	8	10	0.00010
Candidatus Ichthyocystis	2929841	G	2	0	2	0.00002
Turicimonas	1918598	G	5	0	5	0.00005
Sulfuritortus	1938335	G	218	536	754	0.00777
Thiobacillus	919	G	2	0	2	0.00002
Methylovorus	81682	G	16	0	16	0.00016
Methylobacillus	404	G	12	105	117	0.00121
Methylophilus	16	G	3	25	28	0.00029
Nitrosomonas	914	G	79	0	79	0.00081
Nitrosospira	35798	G	23	0	23	0.00024
Usitatibacter	2803845	G	11	9	20	0.00021
Ferriphaselus	1443590	G	6	4	10	0.00010
Sulfuriferula	1778653	G	2	0	2	0.00002
Sulfurimicrobium	2772198	G	2	2	4	0.00004
Sulfuricystis	3050898	G	2	4	6	0.00006
Pseudothauera	2891324	G	56	78	134	0.00138
Thauera	33057	G	2	5	7	0.00007
Niveibacterium	1769726	G	8	8	16	0.00016
Azospira	146937	G	1	0	1	0.00001
Dechloromonas	73029	G	3	0	3	0.00003
Laribacter	168470	G	52	100	152	0.00157
Aquella	2593687	G	3	0	3	0.00003
Pseudogulbenkiania	568394	G	1	1	2	0.00002
Ferrovum	416212	G	5	1	6	0.00006
Candidatus Kinetoplastibacterium	33055	G	1	0	1	0.00001
Luteimonas	83614	G	435	30	465	0.00479
Arenimonas	490567	G	126	245	371	0.00383
Lysobacter	68	G	74	137	211	0.00218
Pseudoxanthomonas	83618	G	12	2	14	0.00014
Xylella	2370	G	10	42	52	0.00054
Agrilutibacter	3382696	G	9	26	35	0.00036
Stenotrophomonas	40323	G	7	2	9	0.00009
Xanthomonas	338	G	5	217	222	0.00229
Solilutibacter	3382695	G	4	9	13	0.00013
Marilutibacter	3382698	G	1	2	3	0.00003
Rhodanobacter	75309	G	86	0	86	0.00089
Dyella	231454	G	55	179	234	0.00241
Tahibacter	1453544	G	46	4	50	0.00052
Luteibacter	242605	G	40	99	139	0.00143
Dokdonella	323413	G	10	33	43	0.00044
Aerosticca	2707020	G	2	15	17	0.00018
Thiocapsa	1056	G	611	0	611	0.00630
Nitrosococcus	1227	G	7	0	7	0.00007
Rheinheimera	67575	G	5	0	5	0.00005
Marichromatium	85076	G	5	1	6	0.00006
Allochromatium	85072	G	1	0	1	0.00001
Candidatus Thiodiazotropha	1913444	G	265	0	265	0.00273
Spiribacter	1335745	G	17	1	18	0.00019
Acidihalobacter	1765964	G	2	0	2	0.00002
Guyparkeria	2035712	G	6	0	6	0.00006
Halothiobacillus	109262	G	2	0	2	0.00002
Granulosicoccus	437504	G	2	0	2	0.00002
Candidatus Moranella	1048757	G	160	0	160	0.00165
Escherichia	561	G	117	266	383	0.00395
Klebsiella	570	G	26	359	385	0.00397
Candidatus Blochmanniella	203804	G	12	0	12	0.00012
Candidatus Purcelliella	472825	G	6	1	7	0.00007
Salmonella	590	G	13	3359	3372	0.03477
Citrobacter	544	G	4	8	12	0.00012
Candidatus Schneideria	1081630	G	3	0	3	0.00003
Enterobacter	547	G	2	2	4	0.00004
Candidatus Profftia	1177214	G	2	0	2	0.00002
Candidatus Curculioniphilus	690591	G	1	1	2	0.00002
Sodalis	84565	G	147	17	164	0.00169
Edwardsiella	635	G	123	15	138	0.00142
Proteus	583	G	51	5	56	0.00058
Arsenophonus	637	G	20	1	21	0.00022
Providencia	586	G	3	0	3	0.00003
Morganella	581	G	2	0	2	0.00002
Buchnera	32199	G	11	1	12	0.00012
Erwinia	551	G	5	12	17	0.00018
Brenneria	71655	G	5	0	5	0.00005
Pectobacterium	122277	G	2	0	2	0.00002
Dickeya	204037	G	1	0	1	0.00001
Yersinia	629	G	3	0	3	0.00003
Serratia	613	G	1	2	3	0.00003
Sulfurifustis	1692042	G	324	32	356	0.00367
Acidiferrobacter	986106	G	2	0	2	0.00002
Steroidobacter	469322	G	318	27	345	0.00356
Aquicella	254245	G	104	34	138	0.00142
Rickettsiella	59195	G	1	0	1	0.00001
Legionella	445	G	38	11	49	0.00051
Kangiella	261963	G	184	0	184	0.00190
Paraphotobacterium	2042066	G	106	7	113	0.00117
Vibrio	662	G	54	786	840	0.00866
Cellvibrio	10	G	37	1	38	0.00039
Microbulbifer	48073	G	22	0	22	0.00023
Congregibacter	393661	G	11	0	11	0.00011
Pseudomonas	286	G	46	17	63	0.00065
Thiopseudomonas	1654787	G	2	0	2	0.00002
Halopseudomonas	2901189	G	2	0	2	0.00002
Entomomonas	2758906	G	1	0	1	0.00001
Avibacterium	292486	G	51	8	59	0.00061
Lonepinella	53416	G	2	0	2	0.00002
Actinobacillus	713	G	1	0	1	0.00001
Allohahella	1855402	G	12	10	22	0.00023
Hahella	158481	G	2	2	4	0.00004
Halomonas	2745	G	1	3	4	0.00004
Salicola	332339	G	1	1	2	0.00002
Endozoicomonas	305899	G	3	0	3	0.00003
Marinomonas	28253	G	1	0	1	0.00001
Venatoribacter	2893036	G	1	2	3	0.00003
Marinicella	863253	G	1	0	1	0.00001
Saccharospirillum	231683	G	1	1	2	0.00002
Methylocaldum	73778	G	15	15	30	0.00031
Methylomagnum	1760987	G	5	4	9	0.00009
Methylococcus	413	G	2	1	3	0.00003
Thalassotalea	1518149	G	18	0	18	0.00019
Pseudoalteromonas	53246	G	6	4	10	0.00010
Flocculibacter	2834759	G	3	0	3	0.00003
Psychromonas	67572	G	8	0	8	0.00008
Saliniradius	2661818	G	1	2	3	0.00003
Shewanella	22	G	3	0	3	0.00003
Acinetobacter	469	G	26	275	301	0.00310
Moraxella	475	G	5	0	5	0.00005
Aquirhabdus	2824158	G	2	0	2	0.00002
Psychrobacter	497	G	1	0	1	0.00001
Candidatus Palibaumannia	198346	G	18	1	19	0.00020
Candidatus Vondammii	2686004	G	5	0	5	0.00005
Candidatus Nardonella	204619	G	1	0	1	0.00001
Thiomicrospira	933	G	15	0	15	0.00015
Francisella	262	G	1	0	1	0.00001
Algiphilus	1266053	G	11	0	11	0.00011
Solimonas	413435	G	1	0	1	0.00001
Ignatzschineria	112008	G	4	0	4	0.00004
Wohlfahrtiimonas	582472	G	3	0	3	0.00003
Suttonella	13275	G	2	0	2	0.00002
Sulfurivermis	2034504	G	3	0	3	0.00003
Succinivibrio	83770	G	1	0	1	0.00001
Mariprofundus	377315	G	4	0	4	0.00004
Hydrogenophilus	70774	G	2	0	2	0.00002
Magnetococcus	162171	G	1	0	1	0.00001
Flavisolibacter	398041	G	668	152	820	0.00846
Niabella	379899	G	511	117	628	0.00648
Sediminibacterium	504481	G	436	102	538	0.00555
Niastella	354354	G	292	103	395	0.00407
Pseudobacter	1860196	G	233	82	315	0.00325
Ferruginibacter	1004303	G	229	11	240	0.00247
Chitinophaga	79328	G	210	22	232	0.00239
Paraflavitalea	2698688	G	193	0	193	0.00199
Filimonas	649460	G	178	56	234	0.00241
Phnomibacter	2836216	G	132	0	132	0.00136
Arachidicoccus	1769012	G	71	0	71	0.00073
Mycovorax	3389990	G	68	42	110	0.00113
Flavihumibacter	1004301	G	33	0	33	0.00034
Panacibacter	1874621	G	30	8	38	0.00039
Rhizosphaericola	3114547	G	18	3	21	0.00022
Lacibacter	649461	G	10	3	13	0.00013
Thermoflavifilum	1649506	G	3	0	3	0.00003
Hymenobacter	89966	G	123	5	128	0.00132
Pontibacter	323449	G	40	56	96	0.00099
Adhaeribacter	299566	G	19	22	41	0.00042
Spirosoma	107	G	34	43	77	0.00079
Cytophaga	978	G	23	31	54	0.00056
Chryseolinea	1433993	G	51	73	124	0.00128
Fulvivirga	396811	G	1	1	2	0.00002
Dyadobacter	120831	G	27	22	49	0.00051
Larkinella	332157	G	1	4	5	0.00005
Fibrella	861914	G	1	6	7	0.00007
Tellurirhabdus	2674996	G	1	3	4	0.00004
Fulvitalea	1434007	G	8	5	13	0.00013
Persicobacter	59740	G	3	3	6	0.00006
Imperialibacter	1649461	G	10	0	10	0.00010
Emticicia	312278	G	9	15	24	0.00025
Candidatus Cardinium	273135	G	4	0	4	0.00004
Roseivirga	290180	G	4	0	4	0.00004
Ekhidna	447678	G	2	4	6	0.00006
Algoriphagus	246875	G	1	0	1	0.00001
Echinicola	390846	G	1	0	1	0.00001
Rhodocytophaga	455076	G	1	1	2	0.00002
Mucilaginibacter	423349	G	188	63	251	0.00259
Sphingobacterium	28453	G	48	55	103	0.00106
Pedobacter	84567	G	36	17	53	0.00055
Solitalea	929509	G	9	0	9	0.00009
Aurantibacillus	3088889	G	39	3	42	0.00043
Flavobacterium	237	G	243	34	277	0.00286
Tenacibaculum	104267	G	4	0	4	0.00004
Capnocytophaga	1016	G	1	0	1	0.00001
Aquimarina	290174	G	1	0	1	0.00001
Aegicerativicinus	2893197	G	1	0	1	0.00001
Mangrovimonas	1211036	G	1	0	1	0.00001
Myroides	76831	G	1	0	1	0.00001
Faecalibacter	2766734	G	14	0	14	0.00014
Chryseobacterium	59732	G	10	2	12	0.00012
Elizabethkingia	308865	G	3	15	18	0.00019
Croceimicrobium	2828338	G	12	1	13	0.00013
Fluviicola	332102	G	2	0	2	0.00002
Blattabacterium	34098	G	1	0	1	0.00001
Candidatus Karelsulcia	336809	G	1	0	1	0.00001
Ichthyobacterium	1755829	G	1	0	1	0.00001
Mangrovibacterium	1573808	G	19	1	20	0.00021
Draconibacterium	1471399	G	1	0	1	0.00001
Maribellus	2678352	G	1	0	1	0.00001
Alkalitalea	1193324	G	17	1	18	0.00019
Alistipes	239759	G	16	0	16	0.00016
Acetobacteroides	1647173	G	3	0	3	0.00003
Paraprevotella	577309	G	3	1	4	0.00004
Pseudoprevotella	2884814	G	1	0	1	0.00001
Butyricimonas	574697	G	4	0	4	0.00004
Dysgonomonas	156973	G	1	0	1	0.00001
Petrimonas	307628	G	1	0	1	0.00001
Porphyromonas	836	G	1	0	1	0.00001
Aureispira	365032	G	7	0	7	0.00007
Lewinella	70994	G	1	0	1	0.00001
Neolewinella	2993541	G	1	0	1	0.00001
Candidatus Sulfidibacterium	2923290	G	2	0	2	0.00002
Melioribacter	1134403	G	133	4	137	0.00141
Ignavibacterium	795750	G	21	0	21	0.00022
Rhodothermus	29548	G	1	0	1	0.00001
Rubrivirga	1434037	G	1	0	1	0.00001
Cyclonatronum	2489367	G	1	0	1	0.00001
Gemmatimonas	173479	G	2108	29	2137	0.02203
Gemmatirosa	1706036	G	1285	704	1989	0.02051
Pseudogemmatithrix	3237678	G	127	130	257	0.00265
Candidatus Palauibacter	3056650	G	3	0	3	0.00003
Gaopeijia	3381669	G	7	0	7	0.00007
Candidatus Cloacimonas	456826	G	7	0	7	0.00007
Fibrobacter	832	G	5	0	5	0.00005
Gemmata	113	G	151	275	426	0.00439
Limnoglobus	2731450	G	141	171	312	0.00322
Urbifossiella	2807415	G	123	255	378	0.00390
Frigoriglobus	2774146	G	112	354	466	0.00480
Telmatocola	1382832	G	32	7	39	0.00040
Tuwongella	2051044	G	10	3	13	0.00013
Pirellula	123	G	103	133	236	0.00243
Rosistilla	2795779	G	14	0	14	0.00014
Lignipirellula	2795775	G	11	49	60	0.00062
Stieleria	2795973	G	8	0	8	0.00008
Blastopirellula	265487	G	6	28	34	0.00035
Mariniblastus	2005380	G	2	2	4	0.00004
Anatilimnocola	2807414	G	2	7	9	0.00009
Rhodopirellula	265488	G	1	3	4	0.00004
Aeoliella	2795781	G	7	52	59	0.00061
Lacipirellula	2691417	G	4	0	4	0.00004
Caulifigura	2795778	G	64	63	127	0.00131
Planctomyces	118	G	49	43	92	0.00095
Symmachiella	2795780	G	23	9	32	0.00033
Gimesia	1649453	G	20	0	20	0.00021
Rubinisphaera	1649490	G	18	13	31	0.00032
Planctopirus	1649480	G	14	0	14	0.00014
Polystyrenella	2795774	G	12	5	17	0.00018
Alienimonas	2714737	G	11	9	20	0.00021
Schlesneria	656899	G	6	0	6	0.00006
Thalassoglobus	2795865	G	6	2	8	0.00008
Fuerstiella	1936111	G	3	1	4	0.00004
Calycomorphotria	2795776	G	2	1	3	0.00003
Aquisphaera	1511635	G	114	126	240	0.00247
Paludisphaera	1763521	G	52	92	144	0.00148
Singulisphaera	466152	G	30	9	39	0.00040
Tautonia	2680020	G	1	0	1	0.00001
Kolteria	3405236	G	37	13	50	0.00052
Rohdeia	3405237	G	32	8	40	0.00041
Saltatorellus	3405235	G	4	0	4	0.00004
Humisphaera	2807511	G	874	98	972	0.01002
Phycisphaera	666508	G	35	6	41	0.00042
Mucisphaera	2913022	G	13	1	14	0.00014
Candidatus Kuenenia	380738	G	6	0	6	0.00006
Roseimicrobium	1348508	G	708	1375	2083	0.02148
Verrucomicrobium	2735	G	489	609	1098	0.01132
Luteolibacter	518753	G	17	52	69	0.00071
Sulfuriroseicoccus	2911469	G	3	9	12	0.00012
Akkermansia	239934	G	3	0	3	0.00003
Fontisphaera	3050007	G	228	16	244	0.00252
Oleiharenicola	2100741	G	15	82	97	0.00100
Opitutus	178440	G	10	39	49	0.00051
Horticoccus	2986286	G	2	3	5	0.00005
Nibricoccus	2576890	G	1	2	3	0.00003
Coraliomargarita	442430	G	47	5	52	0.00054
Candidatus Pelagisphaera	3049269	G	3	2	5	0.00005
Candidatus Xiphinematobacter	134550	G	158	5	163	0.00168
Methylacidimicrobium	1541670	G	2	0	2	0.00002
Candidatus Protochlamydia	282132	G	6	1	7	0.00007
Neochlamydia	112987	G	3	0	3	0.00003
Parachlamydia	83551	G	2	0	2	0.00002
Candidatus Rhabdochlamydia	292833	G	7	0	7	0.00007
Simkania	34093	G	1	0	1	0.00001
Chlamydia	810	G	11	2	13	0.00013
Candidatus Velamenicoccus	2789201	G	26	1	27	0.00028
Kiritimatiella	1921784	G	3	0	3	0.00003
Tichowtungia	2907187	G	1	0	1	0.00001
Luteitalea	2004797	G	3225	26	3251	0.03352
Candidatus Korobacter	658061	G	961	89	1050	0.01083
Tunturiibacter	3154218	G	68	61	129	0.00133
Terriglobus	392733	G	56	20	76	0.00078
Edaphobacter	388463	G	35	2	37	0.00038
Occallatibacter	1742983	G	32	15	47	0.00048
Acidisarcina	2608728	G	11	9	20	0.00021
Chloracidobacterium	458032	G	2	0	2	0.00002
Telmatobacter	1078829	G	2	0	2	0.00002
Alloacidobacterium	2951993	G	2	0	2	0.00002
Granulicella	940557	G	1	1	2	0.00002
Paludibaculum	1649475	G	645	56	701	0.00723
Haliangium	162027	G	391	153	544	0.00561
Polyangium	55	G	194	138	332	0.00342
Sorangium	39643	G	56	62	118	0.00122
Chondromyces	50	G	21	9	30	0.00031
Pajaroellobacter	1882917	G	12	1	13	0.00013
Labilithrix	1524217	G	23	11	34	0.00035
Sandaracinus	1055688	G	9	3	12	0.00012
Nannocystis	53	G	15	5	20	0.00021
Anaeromyxobacter	161492	G	339	52	391	0.00403
Vulgatibacter	1524214	G	15	57	72	0.00074
Pendulispora	3375062	G	233	3	236	0.00243
Dictyoglomus	13	G	1224	40	1264	0.01303
Nitrospira	1234	G	538	37	575	0.00593
Leptospirillum	179	G	15	0	15	0.00015
Thermodesulfovibrio	28261	G	6	0	6	0.00006
Dissulfurispira	2811506	G	2	0	2	0.00002
Geobacter	28231	G	69	192	261	0.00269
Geoalkalibacter	392332	G	11	7	18	0.00019
Desulfuromonas	890	G	3	0	3	0.00003
Maridesulfovibrio	2794998	G	64	6	70	0.00072
Mailhella	1981028	G	25	6	31	0.00032
Desulfovibrio	872	G	6	0	6	0.00006
Pseudodesulfovibrio	2035811	G	2	0	2	0.00002
Desulfomicrobium	898	G	5	0	5	0.00005
Desulfobulbus	893	G	21	13	34	0.00035
Desulfurivibrio	427922	G	1	0	1	0.00001
Desulfomarina	2894767	G	1	1	2	0.00002
Desulfoluna	497721	G	14	1	15	0.00015
Desulfosarcina	2299	G	6	0	6	0.00006
Desulfobacula	28222	G	2	2	4	0.00004
Desulfosudis	2904716	G	1	0	1	0.00001
Thermodesulfatator	241192	G	14	0	14	0.00014
Thermosulfuriphilus	2033601	G	5	0	5	0.00005
Desulfoferula	3093638	G	10	1	11	0.00011
Syntrophus	43773	G	9	0	9	0.00009
Desulfobacca	60892	G	3	0	3	0.00003
Candidatus Desulfofervidus	1902583	G	1	0	1	0.00001
Desulfomonile	2357	G	1	0	1	0.00001
Nitrospina	35800	G	317	43	360	0.00371
Nitrosophilus	2795692	G	160	10	170	0.00175
Nitratiruptor	269258	G	56	0	56	0.00058
Sulfurimonas	202746	G	10	0	10	0.00010
Helicobacter	209	G	1	7	8	0.00008
Campylobacter	194	G	1	0	1	0.00001
Hippea	84404	G	2	0	2	0.00002
Peredibacter	263370	G	27	0	27	0.00028
Bacteriovorax	146784	G	10	2	12	0.00012
Halobacteriovorax	1652133	G	3	1	4	0.00004
Bdellovibrio	958	G	10	0	10	0.00010
Micavibrio	213485	G	1	0	1	0.00001
Elusimicrobium	423604	G	41	1	42	0.00043
Leptospira	171	G	22	14	36	0.00037
Turneriella	338321	G	2	0	2	0.00002
Thiospirochaeta	2792240	G	6	0	6	0.00006
Spirochaeta	146	G	1	0	1	0.00001
Borrelia	138	G	4	0	4	0.00004
Gracilinema	2951106	G	1	0	1	0.00001
Brachyspira	29521	G	2	0	2	0.00002
Sulfurihydrogenibium	212790	G	25	0	25	0.00026
Sphaerobacter	2056	G	15	1	16	0.00016
Mucispirillum	248038	G	11	0	11	0.00011
Calditerrivibrio	545865	G	1	0	1	0.00001
Flexistipes	2351	G	1	0	1	0.00001
Caldithrix	187144	G	4	0	4	0.00004
Coprothermobacter	68335	G	4	0	4	0.00004
Nocardioides	1839	G	1058	2602	3660	0.03774
Aeromicrobium	2040	G	33	5	38	0.00039
Friedmanniella	53387	G	7	19	26	0.00027
Micropruina	116071	G	1	1	2	0.00002
Microlunatus	29404	G	584	665	1249	0.01288
Propionibacterium	1743	G	2	2	4	0.00004
Propioniciclava	1085622	G	2	4	6	0.00006
Auraticoccus	1278221	G	1	1	2	0.00002
Kribbella	182639	G	144	0	144	0.00148
Nesterenkonia	57494	G	3	0	3	0.00003
Arthrobacter	1663	G	1	406	407	0.00420
Neomicrococcus	1868332	G	1	347	348	0.00359
Aquiluna	529881	G	14	7	21	0.00022
Agromyces	33877	G	13	47	60	0.00062
Microbacterium	33882	G	12	122	134	0.00138
Gryllotalpicola	1195526	G	1	30	31	0.00032
Subtercola	120212	G	1	19	20	0.00021
Ornithinimicrobium	125287	G	217	382	599	0.00618
Pedococcus	2805645	G	102	271	373	0.00385
Nostocoides	99479	G	40	109	149	0.00154
Cellulomonas	1707	G	78	216	294	0.00303
Pengzhenrongella	2888818	G	33	79	112	0.00115
Cellulosimicrobium	157920	G	12	268	280	0.00289
Xylanimonas	186188	G	1	0	1	0.00001
Demequina	577469	G	9	3	12	0.00012
Yimella	908935	G	4	6	10	0.00010
Brevibacterium	1696	G	2	4	6	0.00006
Georgenia	154116	G	1	2	3	0.00003
Streptomyces	1883	G	404	724	1128	0.01163
Yinghuangia	2805681	G	6	18	24	0.00025
Kitasatospora	2063	G	1	25	26	0.00027
Micromonospora	1873	G	145	163	308	0.00318
Dactylosporangium	35753	G	78	0	78	0.00080
Longispora	203522	G	40	128	168	0.00173
Catellatospora	53365	G	37	183	220	0.00227
Actinoplanes	1865	G	31	12	43	0.00044
Phytohabitans	907364	G	27	0	27	0.00028
Plantactinospora	673534	G	3	30	33	0.00034
Blastococcus	38501	G	631	1323	1954	0.02015
Modestobacter	88138	G	20	0	20	0.00021
Mycolicibacterium	1866885	G	23	367	390	0.00402
Mycobacterium	1763	G	1	0	1	0.00001
Corynebacterium	1716	G	123	75	198	0.00204
Rhodococcus	1827	G	28	23	51	0.00053
Nocardia	1817	G	9	10	19	0.00020
Williamsia	85043	G	1	3	4	0.00004
Tsukamurella	2060	G	2	3	5	0.00005
Pseudonocardia	1847	G	59	45	104	0.00107
Amycolatopsis	1813	G	45	0	45	0.00046
Kibdelosporangium	2029	G	14	107	121	0.00125
Actinomycetospora	402649	G	9	55	64	0.00066
Kutzneria	43356	G	8	0	8	0.00008
Lentzea	165301	G	7	82	89	0.00092
Umezawaea	583360	G	4	57	61	0.00063
Actinoallomurus	667113	G	163	316	479	0.00494
Thermomonospora	2019	G	64	122	186	0.00192
Spirillospora	58122	G	2	7	9	0.00009
Streptosporangium	2000	G	27	0	27	0.00028
Microbispora	2005	G	20	12	32	0.00033
Sphaerisporangium	321315	G	14	30	44	0.00045
Nonomuraea	83681	G	6	0	6	0.00006
Nocardiopsis	2013	G	1	1	2	0.00002
Nakamurella	53460	G	204	28	232	0.00239
Jatrophihabitans	1434010	G	196	166	362	0.00373
