name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stutzerimonas	2901164	G	1	0	1	0.00001
Vibrio	662	G	46	207	253	0.00365
Legionella	445	G	29	3	32	0.00046
Aquicella	254245	G	12	0	12	0.00017
Acinetobacter	469	G	21	1	22	0.00032
Psychrobacter	497	G	7	0	7	0.00010
Moraxella	475	G	1	0	1	0.00001
Steroidobacter	469322	G	27	0	27	0.00039
Halomonas	2745	G	7	0	7	0.00010
Candidatus Carsonella	114185	G	1	0	1	0.00001
Salinispirillum	1649491	G	1	0	1	0.00001
Algiphilus	1266053	G	8	0	8	0.00012
Mergibacter	2899790	G	3	0	3	0.00004
Pasteurella	745	G	1	0	1	0.00001
Methylomarinovum	1486720	G	2	0	2	0.00003
Celerinatantimonas	412033	G	3	0	3	0.00004
Aequoribacter	2847769	G	1	0	1	0.00001
Candidatus Paraluminiphilus	3040948	G	1	0	1	0.00001
Thiosulfatimonas	2781121	G	1	0	1	0.00001
Kangiella	261963	G	1	0	1	0.00001
Devosia	46913	G	1080	771	1851	0.02673
Rhizobium	379	G	38	0	38	0.00055
Pararhizobium	1612611	G	11	0	11	0.00016
Agrobacterium	357	G	2	1501	1503	0.02171
Tardiphaga	1395974	G	167	73	240	0.00347
Rhodopseudomonas	1073	G	31	15	46	0.00066
Bradyrhizobium	374	G	2	0	2	0.00003
Aureimonas	414371	G	147	0	147	0.00212
Martelella	293088	G	2	0	2	0.00003
Methylobacterium	407	G	72	4	76	0.00110
Microvirga	186650	G	24	0	24	0.00035
Enhydrobacter	212791	G	48	2	50	0.00072
Kaistia	166953	G	37	3	40	0.00058
Mesorhizobium	68287	G	17	0	17	0.00025
Chenggangzhangella	2041902	G	14	1	15	0.00022
Rhodomicrobium	1068	G	7	0	7	0.00010
Hyphomicrobium	81	G	6	0	6	0.00009
Cohaesibacter	655352	G	12	0	12	0.00017
Beijerinckia	532	G	9	0	9	0.00013
Methylocystis	133	G	4	0	4	0.00006
Bosea	85413	G	4	0	4	0.00006
Ancylobacter	99	G	4	0	4	0.00006
Breoghania	1406135	G	3	0	3	0.00004
Phreatobacter	1632780	G	2	0	2	0.00003
Brucella	234	G	2	166	168	0.00243
Salinarimonas	690086	G	1	0	1	0.00001
Terrirubrum	3142786	G	1	0	1	0.00001
Pleomorphomonas	261933	G	1	0	1	0.00001
Blastochloris	59282	G	1	0	1	0.00001
Sphingomonas	13687	G	1576	89	1665	0.02405
Sphingobium	165695	G	64	7	71	0.00103
Sphingopyxis	165697	G	21	0	21	0.00030
Sphingorhabdus	1434046	G	4	0	4	0.00006
Novosphingobium	165696	G	4	0	4	0.00006
Parasphingopyxis	1234545	G	2	0	2	0.00003
Alterisphingorhabdus	3382518	G	1	0	1	0.00001
Erythrobacter	1041	G	23	36	59	0.00085
Aurantiacibacter	2800681	G	1	0	1	0.00001
Sphingosinicella	335405	G	1	0	1	0.00001
Brevundimonas	41275	G	1257	0	1257	0.01816
Asticcacaulis	76890	G	247	0	247	0.00357
Caulobacter	75	G	219	8	227	0.00328
Phenylobacterium	20	G	37	2	39	0.00056
Terricaulis	2768684	G	9	0	9	0.00013
Roseomonas	125216	G	18	13	31	0.00045
Roseococcus	35812	G	4	3	7	0.00010
Acidibrevibacterium	2603324	G	10	9	19	0.00027
Elioraea	457933	G	1	1	2	0.00003
Acidocella	50709	G	1	0	1	0.00001
Varunaivibrio	1866954	G	20	0	20	0.00029
Hypericibacter	2705399	G	17	0	17	0.00025
Caenispirillum	414051	G	7	0	7	0.00010
Ferrovibrio	1231242	G	4	0	4	0.00006
Pseudorhodobacter	238783	G	6	39	45	0.00065
Wolbachia	953	G	6	1	7	0.00010
Candidatus Megaera	1742636	G	1	0	1	0.00001
Maricaulis	74317	G	8	0	8	0.00012
Candidatus Odyssella	84646	G	5	0	5	0.00007
Candidatus Hydrogenosomobacter	2654634	G	2	2	4	0.00006
Massilia	149698	G	686	481	1167	0.01686
Duganella	75654	G	48	0	48	0.00069
Pseudoduganella	1522432	G	6	95	101	0.00146
Herbaspirillum	963	G	86	279	365	0.00527
Collimonas	202907	G	54	0	54	0.00078
Janthinobacterium	29580	G	1	0	1	0.00001
Noviherbaspirillum	1344552	G	1	2	3	0.00004
Paraburkholderia	1822464	G	432	0	432	0.00624
Ralstonia	48736	G	370	39	409	0.00591
Caballeronia	1827195	G	63	0	63	0.00091
Burkholderia	32008	G	38	219	257	0.00371
Polynucleobacter	44013	G	24	0	24	0.00035
Robbsia	2038280	G	1	0	1	0.00001
Variovorax	34072	G	411	242	653	0.00943
Comamonas	283	G	2	57	59	0.00085
Vandammella	2919468	G	2	26	28	0.00040
Hydrogenophaga	47420	G	1	0	1	0.00001
Polaromonas	52972	G	1	3	4	0.00006
Diaphorobacter	238749	G	1	89	90	0.00130
Pigmentiphaga	152267	G	13	171	184	0.00266
Taylorella	29574	G	1	2	3	0.00004
Basilea	1472344	G	1	2	3	0.00004
Turicimonas	1918598	G	1	0	1	0.00001
Duodenibacillus	1980697	G	1	0	1	0.00001
Ferrovum	416212	G	8	1	9	0.00013
Thiobacillus	919	G	1	0	1	0.00001
Candidatus Kinetoplastibacterium	33055	G	3	0	3	0.00004
Laribacter	168470	G	1	1	2	0.00003
Urbifossiella	2807415	G	19	110	129	0.00186
Telmatocola	1382832	G	9	6	15	0.00022
Limnoglobus	2731450	G	9	31	40	0.00058
Gemmata	113	G	7	11	18	0.00026
Frigoriglobus	2774146	G	1	8	9	0.00013
Singulisphaera	466152	G	41	84	125	0.00181
Aquisphaera	1511635	G	24	97	121	0.00175
Paludisphaera	1763521	G	19	132	151	0.00218
Tautonia	2680020	G	16	47	63	0.00091
Lacipirellula	2691417	G	26	0	26	0.00038
Botrimarina	2795782	G	5	41	46	0.00066
Aeoliella	2795781	G	1	3	4	0.00006
Stieleria	2795973	G	20	0	20	0.00029
Pirellula	123	G	11	8	19	0.00027
Anatilimnocola	2807414	G	5	10	15	0.00022
Mariniblastus	2005380	G	3	2	5	0.00007
Lignipirellula	2795775	G	1	2	3	0.00004
Rosistilla	2795779	G	1	0	1	0.00001
Planctomyces	118	G	28	101	129	0.00186
Thalassoglobus	2795865	G	12	7	19	0.00027
Gimesia	1649453	G	11	0	11	0.00016
Caulifigura	2795778	G	10	13	23	0.00033
Alienimonas	2714737	G	7	10	17	0.00025
Polystyrenella	2795774	G	6	3	9	0.00013
Planctellipticum	3132181	G	6	9	15	0.00022
Kolteria	3405236	G	8	11	19	0.00027
Rohdeia	3405237	G	1	0	1	0.00001
Humisphaera	2807511	G	35	0	35	0.00051
Mucisphaera	2913022	G	1	0	1	0.00001
Candidatus Kuenenia	380738	G	1	0	1	0.00001
Verrucomicrobium	2735	G	78	17	95	0.00137
Luteolibacter	518753	G	57	28	85	0.00123
Sulfuriroseicoccus	2911469	G	20	8	28	0.00040
Oleiharenicola	2100741	G	13	13	26	0.00038
Coraliomargarita	442430	G	24	0	24	0.00035
Candidatus Xiphinematobacter	134550	G	2	0	2	0.00003
Methylacidimicrobium	1541670	G	1	0	1	0.00001
Candidatus Velamenicoccus	2789201	G	1	0	1	0.00001
Mucilaginibacter	423349	G	263	20	283	0.00409
Pedobacter	84567	G	223	12	235	0.00339
Sphingobacterium	28453	G	42	8	50	0.00072
Solitalea	929509	G	1	0	1	0.00001
Dyadobacter	120831	G	78	24	102	0.00147
Candidatus Cardinium	273135	G	24	9	33	0.00048
Rhodocytophaga	455076	G	16	47	63	0.00091
Spirosoma	107	G	14	0	14	0.00020
Pontibacter	323449	G	11	28	39	0.00056
Chryseolinea	1433993	G	2	5	7	0.00010
Emticicia	312278	G	2	6	8	0.00012
Algoriphagus	246875	G	1	0	1	0.00001
Chitinophaga	79328	G	87	0	87	0.00126
Rhizosphaericola	3114547	G	50	3	53	0.00077
Paraflavitalea	2698688	G	21	0	21	0.00030
Ferruginibacter	1004303	G	15	0	15	0.00022
Niabella	379899	G	14	1	15	0.00022
Sediminibacterium	504481	G	10	0	10	0.00014
Pseudobacter	1860196	G	9	1	10	0.00014
Mycovorax	3389990	G	6	1	7	0.00010
Niastella	354354	G	1	0	1	0.00001
Phnomibacter	2836216	G	1	0	1	0.00001
Flavobacterium	237	G	173	3	176	0.00254
Epilithonimonas	2782229	G	17	0	17	0.00025
Chryseobacterium	59732	G	3	0	3	0.00004
Paracrocinitomix	3024544	G	1	0	1	0.00001
Rubrivirga	1434037	G	12	0	12	0.00017
Melioribacter	1134403	G	8	0	8	0.00012
Ignavibacterium	795750	G	2	0	2	0.00003
Gemmatimonas	173479	G	40	5	45	0.00065
Gemmatirosa	1706036	G	2	0	2	0.00003
Desulfuromonas	890	G	165	0	165	0.00238
Geoalkalibacter	392332	G	6	0	6	0.00009
Geobacter	28231	G	2	30	32	0.00046
Maridesulfovibrio	2794998	G	44	0	44	0.00064
Desulfobacula	28222	G	35	0	35	0.00051
Thermosulfuriphilus	2033601	G	26	0	26	0.00038
Thermodesulfobacterium	1740	G	8	0	8	0.00012
Nannocystis	53	G	74	9	83	0.00120
Sorangium	39643	G	31	0	31	0.00045
Polyangium	55	G	1	0	1	0.00001
Sandaracinus	1055688	G	2	0	2	0.00003
Haliangium	162027	G	19	2	21	0.00030
Pendulispora	3375062	G	1	0	1	0.00001
Luteitalea	2004797	G	70	0	70	0.00101
Candidatus Korobacter	658061	G	2	0	2	0.00003
Paludibaculum	1649475	G	5	0	5	0.00007
Geothrix	44675	G	2	0	2	0.00003
Micavibrio	213485	G	43	0	43	0.00062
Bdellovibrio	958	G	15	0	15	0.00022
Dictyoglomus	13	G	31	0	31	0.00045
Campylobacter	194	G	6	0	6	0.00009
Helicobacter	209	G	2	5	7	0.00010
Mucispirillum	248038	G	5	0	5	0.00007
Flexistipes	2351	G	1	0	1	0.00001
Nitrospina	35800	G	5	0	5	0.00007
Borrelia	138	G	2	0	2	0.00003
Leptospira	171	G	1	0	1	0.00001
Micromonospora	1873	G	814	0	814	0.01176
Longispora	203522	G	19	425	444	0.00641
Catellatospora	53365	G	16	712	728	0.01051
Dactylosporangium	35753	G	8	0	8	0.00012
Plantactinospora	673534	G	6	714	720	0.01040
Streptomyces	1883	G	18	539	557	0.00804
Kitasatospora	2063	G	2	345	347	0.00501
Yinghuangia	2805681	G	1	49	50	0.00072
Microbacterium	33882	G	4	142	146	0.00211
Frondihabitans	447237	G	1	76	77	0.00111
Gryllotalpicola	1195526	G	1	54	55	0.00079
Sanguibacter	60919	G	15	0	15	0.00022
Cellulomonas	1707	G	10	12	22	0.00032
Rothia	32207	G	3	3	6	0.00009
Ornithinimicrobium	125287	G	1	0	1	0.00001
Georgenia	154116	G	1	1	2	0.00003
Pseudonocardia	1847	G	222	0	222	0.00321
Umezawaea	583360	G	11	22	33	0.00048
Amycolatopsis	1813	G	8	0	8	0.00012
Lentzea	165301	G	6	10	16	0.00023
Kutzneria	43356	G	2	0	2	0.00003
Mycobacterium	1763	G	3	54	57	0.00082
Rhodococcus	1827	G	29	0	29	0.00042
Nocardia	1817	G	11	4	15	0.00022
Corynebacterium	1716	G	15	1	16	0.00023
Segniliparus	286801	G	1	0	1	0.00001
Actinoallomurus	667113	G	104	53	157	0.00227
Sphaerisporangium	321315	G	1	0	1	0.00001
Kribbella	182639	G	55	0	55	0.00079
Nocardioides	1839	G	14	15	29	0.00042
Aeromicrobium	2040	G	6	0	6	0.00009
Microlunatus	29404	G	1	4	5	0.00007
Auraticoccus	1278221	G	1	9	10	0.00014
Pseudofrankia	2994363	G	35	27	62	0.00090
Frankia	1854	G	1	0	1	0.00001
Natronoglycomyces	2838311	G	6	0	6	0.00009
Actinomyces	1654	G	2	0	2	0.00003
Nakamurella	53460	G	3	1	4	0.00006
Candidatus Planktophila	622681	G	1	0	1	0.00001
Candidatus Nanopelagicus	2039639	G	1	0	1	0.00001
Geodermatophilus	1860	G	2	1	3	0.00004
Bifidobacterium	1678	G	1	0	1	0.00001
Candidatus Poriferisocius	2983186	G	239	30	269	0.00389
Iamia	467975	G	19	7	26	0.00038
Dermatobacter	3075137	G	4	1	5	0.00007
Aquihabitans	1648491	G	1	0	1	0.00001
Conexibacter	191494	G	8	1	9	0.00013
Enterococcus	1350	G	247	13	260	0.00376
Weissella	46255	G	23	0	23	0.00033
Dellaglioa	2767880	G	7	0	7	0.00010
Fructilactobacillus	2767881	G	1	0	1	0.00001
Levilactobacillus	2767886	G	1	0	1	0.00001
Streptococcus	1301	G	1	0	1	0.00001
Bacillus	1386	G	37	300	337	0.00487
Priestia	2800373	G	22	0	22	0.00032
Peribacillus	2675229	G	6	0	6	0.00009
Alkalicoccus	2005375	G	1	0	1	0.00001
Lentibacillus	175304	G	1	0	1	0.00001
Paenibacillus	44249	G	5	1	6	0.00009
Cohnella	329857	G	3	0	3	0.00004
Brevibacillus	55080	G	1	3	4	0.00006
Staphylococcus	1279	G	5	0	5	0.00007
Novibacillus	1677050	G	1	3	4	0.00006
Listeria	1637	G	1	0	1	0.00001
Tumebacillus	432330	G	1	0	1	0.00001
Dehalobacter	56112	G	89	2	91	0.00131
Clostridium	1485	G	53	1	54	0.00078
Acetivibrio	35829	G	11	0	11	0.00016
Acetobacterium	33951	G	10	0	10	0.00014
Aristaeella	3046369	G	3	0	3	0.00004
Phosphitispora	2903061	G	1	0	1	0.00001
Paraclostridium	1849822	G	8	0	8	0.00012
Romboutsia	1501226	G	2	17	19	0.00027
Alkaliphilus	114627	G	2	0	2	0.00003
Candidatus Epulonipiscium	2383	G	22	0	22	0.00032
Halobacteroides	42417	G	8	0	8	0.00012
Ammonifex	42837	G	2	0	2	0.00003
Turicibacter	191303	G	13	0	13	0.00019
Erysipelothrix	1647	G	1	0	1	0.00001
Sporomusa	2375	G	2	0	2	0.00003
Leptolyngbya	47251	G	35	0	35	0.00051
Limnospira	2596745	G	1	0	1	0.00001
Candidatus Phytoplasma	33926	G	2	0	2	0.00003
Chloroflexus	1107	G	6	0	6	0.00009
Tepidiforma	2682228	G	4	0	4	0.00006
Ktedonosporobacter	2692417	G	2	0	2	0.00003
Fimbriimonas	1005038	G	7	0	7	0.00010
Chthonomonas	1077265	G	1	0	1	0.00001
Candidatus Saccharimonas	1331051	G	245	17	262	0.00378
Candidatus Nanosynbacter	2093823	G	28	0	28	0.00040
Candidatus Mycosynbacter	2831665	G	24	0	24	0.00035
Minisyncoccus	3238478	G	28	0	28	0.00040
Candidatus Chromulinivorax	2953757	G	1	0	1	0.00001
Aminomonas	81411	G	1	0	1	0.00001
Cloacibacillus	508459	G	1	0	1	0.00001
Aminithiophilus	3029078	G	1	0	1	0.00001
Aminobacterium	81466	G	1	0	1	0.00001
Candidatus Nitrosocosmicus	1826864	G	16	0	16	0.00023
