name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Flavisolibacter ginsenosidimutans	661481	S	23	7	30	0.00508
Sediminibacterium sp. TEGAF015	575378	S	16	12	28	0.00474
Chitinophaga oryzae	2725414	S	1	0	1	0.00017
Pontibacter pudoricolor	2694930	S	32	13	45	0.00762
Pontibacter sp. SGAir0037	2571030	S	1	0	1	0.00017
Croceimicrobium hydrocarbonivorans	2761580	S	4	2	6	0.00102
Aquisphaera giovannonii	406548	S	85	47	132	0.02236
Paludisphaera borealis	1387353	S	1	0	1	0.00017
Planctomyces sp. SH-PL14	1632864	S	1	0	1	0.00017
Verrucomicrobium sp. GAS474	1882831	S	30	35	65	0.01101
Coraliomargarita akajimensis	395922	S	1	1	2	0.00034
Candidatus Korobacter versatilis	658062	S	77	1	78	0.01321
Paludibaculum fermentans	1473598	S	11	0	11	0.00186
Geoalkalibacter subterraneus	483547	S	1	35	36	0.00610
Polyangium aurulentum	2567896	S	17	1	18	0.00305
Sandaracinus amylolyticus	927083	S	1	0	1	0.00017
Haliangium ochraceum	80816	S	3	0	3	0.00051
Leptospira kirschneri	29507	S	24	0	24	0.00407
Dictyoglomus turgidum	513050	S	7	0	7	0.00119
Nitrospina watsonii	1323948	S	1	0	1	0.00017
Nocardioides anomalus	2712223	S	55	76	131	0.02219
Nocardioides cynanchi	2558918	S	7	8	15	0.00254
Nocardioides sp. B-3	2895565	S	1	1	2	0.00034
Microlunatus sagamiharensis	546874	S	2	4	6	0.00102
Mycolicibacterium sp. YH-1	2908837	S	1	10	11	0.00186
Corynebacterium urealyticum	43771	S	1	0	1	0.00017
Streptomyces sp. CB00271	2750025	S	1	62	63	0.01067
Cellulosimicrobium sp. SJTW-1	3078082	S	31	94	125	0.02118
Ornithinimicrobium cryptoxanthini	2934161	S	13	3	16	0.00271
Frankia casuarinae	106370	S	1	0	1	0.00017
Conexibacter sp. S30A1	2937800	S	82	34	116	0.01965
Conexibacter sp. SYSU D00693	2812560	S	1	1	2	0.00034
Rubrobacter xylanophilus	49319	S	73	18	91	0.01542
Iamia majanohamensis	467976	S	6	21	27	0.00457
Actinomarinicola tropica	2789776	S	5	20	25	0.00424
Aquihabitans sp. G128	2849779	S	1	4	5	0.00085
Candidatus Poriferisocius sp.	3101276	S	1	0	1	0.00017
Raoultibacter timonensis	1907662	S	15	1	16	0.00271
Bacillus velezensis	492670	S	8	39	47	0.00796
Bacillus subtilis	1423	S	1	3	4	0.00068
Bacillus atrophaeus	1452	S	1	0	1	0.00017
Bacillus anthracis	1392	S	2	64	66	0.01118
Bacillus altitudinis	293387	S	2	3	5	0.00085
Heyndrickxia coagulans	1398	S	1	0	1	0.00017
Enterococcus faecalis	1351	S	129	49	178	0.03015
Dellaglioa sp. P0083	3344667	S	2	3	5	0.00085
Aerococcus christensenii	87541	S	1	0	1	0.00017
Halobacteroides halobius	42422	S	34	1	35	0.00593
Clostridium botulinum	1491	S	7	0	7	0.00119
Clostridium felsineum	36839	S	1	0	1	0.00017
Thermanaerosceptrum fracticalcis	1712410	S	2	0	2	0.00034
Sporanaerobacter sp.	2010183	S	4	0	4	0.00068
Tepidiforma flava	3004094	S	14	1	15	0.00254
Leptolyngbya sp. 7M	2812896	S	23	0	23	0.00390
Minisyncoccus archaeophilus	3238481	S	36	0	36	0.00610
Aminomonas paucivorans	81412	S	2	0	2	0.00034
