name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Salinispirillum sp. LH 10-3-1	2952525	S	3	0	3	0.00018
Sulfurifustis variabilis	1675686	S	2	0	2	0.00012
Pasteurella multocida	747	S	1	0	1	0.00006
Candidatus Nardonella dryophthoridicola	1971485	S	1	0	1	0.00006
Ralstonia pseudosolanacearum	1310165	S	1	3	4	0.00024
Burkholderia gladioli	28095	S	1	0	1	0.00006
Burkholderia ubonensis	101571	S	1	0	1	0.00006
Burkholderia thailandensis	57975	S	1	308	309	0.01834
Mycetohabitans endofungorum	417203	S	2	0	2	0.00012
Pseudoduganella sp. UC29_106	3374553	S	3	62	65	0.00386
Collimonas fungivorans	158899	S	10	1	11	0.00065
Glaciimonas sp. PAMC28666	2807626	S	5	0	5	0.00030
Oxalobacter aliiformigenes	2946593	S	2	0	2	0.00012
Tepidimonas taiwanensis	307486	S	7	0	7	0.00042
Comamonas sp. B21-038	2918299	S	2	0	2	0.00012
Oligella ureolytica	90244	S	2	0	2	0.00012
Basilea psittacipulmonis	1472345	S	1	0	1	0.00006
Duodenibacillus massiliensis	1852381	S	1	0	1	0.00006
Chitinophaga oryzae	2725414	S	145	2	147	0.00872
Chitinophaga sp. MM2321	3137178	S	1	0	1	0.00006
Niastella koreensis	354356	S	2	0	2	0.00012
Prevotella histicola	470565	S	36	0	36	0.00214
Flavobacterium endoglycinae	2816357	S	2	2	4	0.00024
Dyadobacter fermentans	94254	S	1	0	1	0.00006
Chryseolinea soli	2321403	S	1	0	1	0.00006
Candidatus Sulfidibacterium hydrothermale	2875962	S	1	0	1	0.00006
Gemmatirosa kalamazoonensis	861299	S	57	3	60	0.00356
Aquisphaera giovannonii	406548	S	26	2	28	0.00166
Candidatus Velamenicoccus archaeovorus	1930593	S	1	0	1	0.00006
Enterococcus faecalis	1351	S	272	79	351	0.02083
Enterococcus faecium	1352	S	1	1	2	0.00012
Dellaglioa sp. P0083	3344667	S	21	2	23	0.00136
Aerococcus loyolae	2976809	S	1	0	1	0.00006
Paenibacillus polymyxa	1406	S	1	162	163	0.00967
Paenibacillus dendritiformis	130049	S	1	17	18	0.00107
Paenibacillus sp. WLX2291	3296934	S	1	1	2	0.00012
Bacillus velezensis	492670	S	16	60	76	0.00451
Bacillus amyloliquefaciens	1390	S	1	1	2	0.00012
Bacillus atrophaeus	1452	S	5	1	6	0.00036
Bacillus subtilis	1423	S	4	8	12	0.00071
Bacillus anthracis	1392	S	6	109	115	0.00682
Bacillus cereus	1396	S	2	1	3	0.00018
Bacillus sp. ZHX3	2841656	S	2	152	154	0.00914
Bacillus altitudinis	293387	S	1	0	1	0.00006
Priestia aryabhattai	412384	S	1	3	4	0.00024
Lysinibacillus fusiformis	28031	S	1	0	1	0.00006
Radiobacillus deserti	2594883	S	1	0	1	0.00006
Ectobacillus sp. JY-23	2933872	S	1	0	1	0.00006
Heyndrickxia coagulans	1398	S	1	0	1	0.00006
Fervidibacillus albus	2980026	S	1	0	1	0.00006
Geobacillus sp. GHH01	1233873	S	1	1	2	0.00012
Staphylococcus xylosus	1288	S	1	1	2	0.00012
Staphylococcus argenteus	985002	S	1	0	1	0.00006
Clostridium botulinum	1491	S	371	13	384	0.02279
Clostridium perfringens	1502	S	1	0	1	0.00006
Candidatus Syntrophocurvum alkaliphilum	2293317	S	1	0	1	0.00006
Dialister pneumosintes	39950	S	1	0	1	0.00006
Cutibacterium granulosum	33011	S	3	53	56	0.00332
Lawsonella clevelandensis	1528099	S	16	3	19	0.00113
Corynebacterium urealyticum	43771	S	1	0	1	0.00006
Rothia mucilaginosa	43675	S	7	0	7	0.00042
Glutamicibacter endophyticus	1522174	S	1	0	1	0.00006
Ornithinimicrobium avium	2283195	S	3	0	3	0.00018
Microbacterium cremeum	2782169	S	1	0	1	0.00006
Catellatospora sp. IY07-71	2728827	S	11	2	13	0.00077
Actinomarinicola tropica	2789776	S	22	6	28	0.00166
Thermoleophilum album	29539	S	1	0	1	0.00006
Capsulimonas corticalis	2219043	S	10	0	10	0.00059
Limnospira indica	147322	S	8	2	10	0.00059
Leptolyngbya sp. 7M	2812896	S	1	0	1	0.00006
endosymbiont DhMRE of Dentiscutata heterogama	1609546	S	1	0	1	0.00006
Minisyncoccus archaeophilus	3238481	S	130	0	130	0.00771
Candidatus Chromulinivorax destructor	2066483	S	2	0	2	0.00012
Aminomonas paucivorans	81412	S	1	0	1	0.00006
Homo sapiens	9606	S	2	0	2	0.00012
