name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alphaproteobacteria bacterium endosymbiont of Tiliacea citrago	3077944	S	1	0	1	0.00001
Luteibacter anthropi	564369	S	33	891	924	0.00867
Dokdonella koreensis	323415	S	10	173	183	0.00172
Dyella terrae	522259	S	2	52	54	0.00051
Dyella sp. GSA-30	2994496	S	1	28	29	0.00027
Dyella sp. BiH032	3075430	S	1	45	46	0.00043
Tahibacter amnicola	2976241	S	1	9	10	0.00009
Aerosticca soli	2010829	S	1	73	74	0.00069
Luteimonas sp. MC1825	2761107	S	5	2298	2303	0.02160
Lysobacter sp. KIS68-7	2904252	S	122	446	568	0.00533
Lysobacter sp. CW239	2762611	S	6	30	36	0.00034
Lysobacter sp. TY2-98	2290922	S	3	8	11	0.00010
Lysobacter capsici	435897	S	2	7	9	0.00008
Lysobacter arenosi	2795387	S	1	4	5	0.00005
Agrilutibacter terrestris	2865112	S	77	463	540	0.00507
Pseudoxanthomonas suwonensis	314722	S	1	52	53	0.00050
Stenotrophomonas oahuensis	3003271	S	1	41	42	0.00039
Xylella fastidiosa	2371	S	21	247	268	0.00251
Arenimonas daejeonensis	370777	S	18	59	77	0.00072
Xanthomonas albilineans	29447	S	2	3	5	0.00005
Xanthomonas oryzae	347	S	1	47	48	0.00045
Xanthomonas campestris	339	S	1	153	154	0.00144
Pseudolysobacter antarcticus	2511995	S	1	0	1	0.00001
Caldichromatium japonicum	2699430	S	23	3	26	0.00024
Thermochromatium tepidum	1050	S	15	5	20	0.00019
Allochromatium tepidum	553982	S	2	0	2	0.00002
Marichromatium purpuratum	37487	S	1	0	1	0.00001
Spiribacter salinus	1335746	S	15	20	35	0.00033
Alkalilimnicola ehrlichii	351052	S	1	0	1	0.00001
Ectothiorhodosinus mongolicus	233100	S	1	0	1	0.00001
Aquisalimonas sp. 2447	2740807	S	1	0	1	0.00001
Acidihalobacter ferrooxydans	1765967	S	1	0	1	0.00001
Halothiobacillus sp. DCM-1	3112558	S	1	0	1	0.00001
Granulosicoccus antarcticus	437505	S	1	0	1	0.00001
Steroidobacter denitrificans	465721	S	684	73	757	0.00710
Escherichia coli	562	S	100	342	442	0.00415
Candidatus Moranella endobia	1048758	S	91	0	91	0.00085
Klebsiella pneumoniae	573	S	16	143	159	0.00149
Klebsiella oxytoca	571	S	2	0	2	0.00002
Enterobacteriaceae endosymbiont of Plateumaris sericea	2675797	S	17	5	22	0.00021
Salmonella enterica	28901	S	12	2460	2472	0.02319
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	S	4	0	4	0.00004
Symbiopectobacterium purcellii	2871826	S	1	0	1	0.00001
Candidatus Profftia sp. (ex Adelges kitamiensis)	2864218	S	3	0	3	0.00003
Enterobacter ludwigii	299767	S	2	4	6	0.00006
Citrobacter portucalensis	1639133	S	2	3	5	0.00005
Candidatus Curculioniphilus buchneri	690594	S	1	0	1	0.00001
Sodalis ligni	2697027	S	123	18	141	0.00132
Sodalis endosymbiont of Henestaris halophilus	1929246	S	1	0	1	0.00001
Edwardsiella tarda	636	S	68	11	79	0.00074
Proteus mirabilis	584	S	38	6	44	0.00041
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	S	3	0	3	0.00003
Morganella morganii	582	S	2	0	2	0.00002
Candidatus Providencia siddallii	1715285	S	2	0	2	0.00002
Brenneria rubrifaciens	55213	S	15	1	16	0.00015
Dickeya solani	1089444	S	15	3	18	0.00017
Buchnera aphidicola	9	S	14	1	15	0.00014
Erwinia pyrifoliae	79967	S	2	0	2	0.00002
Candidatus Erwinia haradaeae	1922217	S	1	0	1	0.00001
Enterobacterales bacterium endosymbiont of Anomoneura mori	3132096	S	10	3	13	0.00012
Serratia marcescens	615	S	1	1	2	0.00002
Serratia fonticola	47917	S	1	0	1	0.00001
Serratia symbiotica	138074	S	1	0	1	0.00001
Yersinia pestis	632	S	1	355	356	0.00334
Pseudomonas sp. G.S.17	3137451	S	225	44	269	0.00252
Pseudomonas putida	303	S	2	7	9	0.00008
Pseudomonas mosselii	78327	S	1	1	2	0.00002
Pseudomonas aeruginosa	287	S	2	15	17	0.00016
Candidatus Pseudomonas adelgestsugas	1302376	S	1	0	1	0.00001
Stutzerimonas stutzeri	316	S	4	3	7	0.00007
Halopseudomonas phragmitis	1931241	S	1	0	1	0.00001
Legionella lytica	96232	S	29	13	42	0.00039
Legionella sp. MW5194	2662448	S	3	8	11	0.00010
Legionella sp. D16C41	3402688	S	2	0	2	0.00002
Legionella israelensis	454	S	4	0	4	0.00004
Candidatus Legionella polyplacis	2005262	S	2	0	2	0.00002
Legionella adelaidensis	45056	S	2	0	2	0.00002
Legionella hackeliae	449	S	1	2	3	0.00003
Legionella clemsonensis	1867846	S	1	0	1	0.00001
Legionella spiritensis	452	S	1	1	2	0.00002
Aquicella siphonis	254247	S	43	7	50	0.00047
Aquicella lusitana	254246	S	1	0	1	0.00001
Coxiella-like endosymbiont	1592897	S	4	5	9	0.00008
Sulfurifustis variabilis	1675686	S	110	12	122	0.00114
Sulfuricaulis limicola	1620215	S	2	0	2	0.00002
Avibacterium paragallinarum	728	S	102	8	110	0.00103
Haemophilus influenzae	727	S	1	0	1	0.00001
Lonepinella koalarum	53417	S	1	0	1	0.00001
Paraphotobacterium marinum	1755811	S	67	5	72	0.00068
Vibrio sp. THAF191d	2661922	S	1	80	81	0.00076
Vibrio harveyi	669	S	1	0	1	0.00001
Thalassotalea ponticola	1523392	S	51	2	53	0.00050
Shewanella aestuarii	1028752	S	4	0	4	0.00004
Parashewanella tropica	2547970	S	1	0	1	0.00001
Pseudoalteromonas sp. A41-2	2785910	S	2	2	4	0.00004
Flocculibacter collagenilyticus	2744479	S	2	0	2	0.00002
Alteromonas australica	589873	S	1	0	1	0.00001
Methylobacter sp. YRD-M1	2911520	S	7	17	24	0.00023
Methylocaldum marinum	1432792	S	5	10	15	0.00014
Methylococcus capsulatus	414	S	4	6	10	0.00009
Methylomagnum ishizawai	1760988	S	2	3	5	0.00005
Kushneria phosphatilytica	657387	S	2	7	9	0.00008
Halomonas sp. A40-4	2785909	S	1	24	25	0.00023
Candidatus Carsonella ruddii	114186	S	1	0	1	0.00001
Venatoribacter cucullus	2661630	S	1	2	3	0.00003
Allohahella sp. A8	3141461	S	2	2	4	0.00004
Pleionea litopenaei	3070815	S	1	0	1	0.00001
Cellvibrio sp. PSBB006	1987723	S	2	9	11	0.00010
Congregibacter litoralis	393662	S	3	3	6	0.00006
Microbulbifer spongiae	2944933	S	4	0	4	0.00004
Algiphilus sp.	1872431	S	19	2	21	0.00020
Candidatus Vondammii sp. HM_W22	2687299	S	7	0	7	0.00007
Candidatus Palibaumannia cicadellinicola	186490	S	3	0	3	0.00003
Candidatus Nardonella dryophthoridicola	1971485	S	1	0	1	0.00001
Moraxella atlantae	34059	S	2	0	2	0.00002
Moraxella catarrhalis	480	S	1	1	2	0.00002
Moraxella lincolnii	90241	S	1	0	1	0.00001
Acinetobacter sp. NyZ410	2929509	S	1	2	3	0.00003
Aquirhabdus parva	2283318	S	1	0	1	0.00001
Thiomicrorhabdus sediminis	2580412	S	1	0	1	0.00001
Aeromonas media	651	S	4	2	6	0.00006
Aeromonas veronii	654	S	3	2	5	0.00005
Dongshaea marina	2047966	S	1	0	1	0.00001
Dichelobacter nodosus	870	S	2	0	2	0.00002
Wohlfahrtiimonas chitiniclastica	400946	S	1	0	1	0.00001
Massilia varians	457921	S	46	460	506	0.00475
Massilia sp. Se16.2.3	2709303	S	5	1250	1255	0.01177
Massilia atriviolacea	2495579	S	1	17	18	0.00017
Massilia endophytica	2899220	S	1	8	9	0.00008
Pseudoduganella sp. UC29_106	3374553	S	19	101	120	0.00113
Herbaspirillum hiltneri	341045	S	9	57	66	0.00062
Herbaspirillum frisingense	92645	S	1	11	12	0.00011
Collimonas fungivorans	158899	S	9	43	52	0.00049
Herminiimonas arsenitoxidans	1809410	S	13	19	32	0.00030
Actimicrobium sp. CCC2.4	3048606	S	8	22	30	0.00028
Noviherbaspirillum sp. UKPF54	2601898	S	5	19	24	0.00023
Undibacterium parvum	401471	S	1	0	1	0.00001
Candidatus Zinderia endosymbiont of Aphrophora alni	3077951	S	1	0	1	0.00001
Variovorax paradoxus	34073	S	6	305	311	0.00292
Simplicispira suum	2109915	S	22	452	474	0.00445
Diaphorobacter limosus	3036128	S	3	182	185	0.00174
Comamonas thiooxydans	363952	S	2	78	80	0.00075
Comamonas terrigena	32013	S	1	17	18	0.00017
Ramlibacter tataouinensis	94132	S	4	60	64	0.00060
Vandammella animalimorsus	2029117	S	1	8	9	0.00008
Paraburkholderia tropica	92647	S	123	156	279	0.00262
Paraburkholderia dokdonensis	2211211	S	12	19	31	0.00029
Ralstonia solanacearum	305	S	105	262	367	0.00344
Cupriavidus pinatubonensis	248026	S	1	86	87	0.00082
Lautropia mirabilis	47671	S	37	32	69	0.00065
Robbsia andropogonis	28092	S	27	8	35	0.00033
Limnobacter sp.	2003368	S	1	7	8	0.00008
Burkholderia pseudomallei	28450	S	5	490	495	0.00464
Polynucleobacter necessarius	576610	S	1	1	2	0.00002
Bordetella pertussis	520	S	9	243	252	0.00236
Bordetella sp. N	1746199	S	2	2	4	0.00004
Bordetella parapertussis	519	S	1	37	38	0.00036
Bordetella genomosp. 9	1416803	S	1	1	2	0.00002
Basilea psittacipulmonis	1472345	S	7	0	7	0.00007
Oligella ureolytica	90244	S	5	0	5	0.00005
Pigmentiphaga aceris	1940612	S	2	1	3	0.00003
Pusillimonas sp. T7-7	1007105	S	2	1	3	0.00003
Duodenibacillus massiliensis	1852381	S	13	2	15	0.00014
Sutterella faecalis	2584944	S	5	1	6	0.00006
Turicimonas muris	1796652	S	3	0	3	0.00003
Aquabacterium sp. J223	2898431	S	5	16	21	0.00020
Tepidimonas taiwanensis	307486	S	3	8	11	0.00010
Candidatus Ichthyocystis hellenicum	1561003	S	3	0	3	0.00003
Ideonella dechloratans	36863	S	2	7	9	0.00008
Sulfuritortus calidifontis	1914471	S	675	660	1335	0.01252
Thiobacillus sedimenti	3110231	S	1	28	29	0.00027
Methyloradius palustris	2778876	S	2	14	16	0.00015
Methylobacillus flagellatus	405	S	1	5	6	0.00006
Usitatibacter rugosus	2732067	S	5	2	7	0.00007
Sideroxydans sp. CL21	2600596	S	1	0	1	0.00001
Sideroxyarcus emersonii	2764705	S	1	0	1	0.00001
Pseudothauera hydrothermalis	2184083	S	61	36	97	0.00091
Thauera sp. K11	2005884	S	3	3	6	0.00006
Niveibacterium sp. SC-1	3135646	S	23	11	34	0.00032
Azospira inquinata	2785627	S	1	3	4	0.00004
Azonexus sp. IMCC34839	3133695	S	2	5	7	0.00007
Laribacter hongkongensis	168471	S	29	24	53	0.00050
Neisseria meningitidis	487	S	1	0	1	0.00001
Uruburuella suis	252130	S	1	0	1	0.00001
Iodobacter fluviatilis	537	S	1	1	2	0.00002
Candidatus Kinetoplastibacterium crithidii	33056	S	2	0	2	0.00002
Candidatus Kinetoplastibacterium sorsogonicusi	1576550	S	1	0	1	0.00001
Candidatus Profftella armatura (Diaphorina cf. continua)	2661583	S	1	0	1	0.00001
Ferrovum myxofaciens	416213	S	1	0	1	0.00001
Flavisolibacter ginsenosidimutans	661481	S	754	110	864	0.00811
Flavisolibacter tropicus	1492898	S	184	29	213	0.00200
Sediminibacterium sp. TEGAF015	575378	S	507	337	844	0.00792
Pseudobacter ginsenosidimutans	661488	S	704	145	849	0.00796
Niastella koreensis	354356	S	630	131	761	0.00714
Paraflavitalea speifideaquila	3076558	S	2	320	322	0.00302
Chitinophaga sp. XS-30	2604421	S	83	125	208	0.00195
Chitinophaga sp. MM2321	3137178	S	22	37	59	0.00055
Chitinophaga niabensis	536979	S	4	5	9	0.00008
Chitinophaga horti	2920382	S	4	3	7	0.00007
Chitinophaga pinensis	79329	S	2	8	10	0.00009
Chitinophaga oryzae	2725414	S	2	6	8	0.00008
Chitinophaga filiformis	104663	S	1	2	3	0.00003
Niabella ginsenosidivorans	1176587	S	201	32	233	0.00219
Niabella soli	446683	S	22	4	26	0.00024
Ferruginibacter lapsinanis	563172	S	9	82	91	0.00085
Ferruginibacter albus	2875540	S	9	67	76	0.00071
Rhizosphaericola mali	2545455	S	112	15	127	0.00119
Filimonas lacunae	477680	S	108	20	128	0.00120
Phnomibacter ginsenosidimutans	2676868	S	1	53	54	0.00051
Mycovorax composti	2962693	S	40	17	57	0.00053
Lacibacter sediminis	2760713	S	8	1	9	0.00008
Panacibacter ginsenosidivorans	1813871	S	6	1	7	0.00007
Thermoflavifilum sp.	1968839	S	6	0	6	0.00006
Pseudocnuella soli	2502779	S	2	0	2	0.00002
Mucilaginibacter sp. 5C4	3048589	S	72	145	217	0.00204
Mucilaginibacter sp. 14171R-50	2703789	S	61	102	163	0.00153
Mucilaginibacter sp. NFX135	3402687	S	59	197	256	0.00240
Mucilaginibacter sp. 21P	2778902	S	53	77	130	0.00122
Mucilaginibacter sp.	1882438	S	9	8	17	0.00016
Mucilaginibacter sp. KACC 22773	3025671	S	2	23	25	0.00023
Mucilaginibacter paludis	423351	S	11	17	28	0.00026
Mucilaginibacter jinjuensis	1176721	S	1	2	3	0.00003
Pedobacter heparinus	984	S	182	242	424	0.00398
Pedobacter foliorum	2739058	S	25	50	75	0.00070
Pedobacter ginsengisoli	363852	S	5	10	15	0.00014
Pedobacter aquae	2605747	S	4	4	8	0.00008
Pedobacter endophyticus	2789740	S	2	2	4	0.00004
Pedobacter mucosus	2895286	S	1	1	2	0.00002
Sphingobacterium psychroaquaticum	561061	S	6	7	13	0.00012
Sphingobacterium sp. R2	3112958	S	2	21	23	0.00022
Sphingobacterium sp. SYP-B4668	2996035	S	2	2	4	0.00004
Arcticibacter sp. MXS-1	3341726	S	5	3	8	0.00008
Aurantibacillus circumpalustris	3036359	S	5	0	5	0.00005
Hymenobacter sp. BRD128	2675878	S	4	44	48	0.00045
Hymenobacter sp. 5317J-9	2932250	S	1	18	19	0.00018
Hymenobacter tibetensis	497967	S	1	7	8	0.00008
Hymenobacter sedentarius	1411621	S	1	12	13	0.00012
Hymenobacter busanensis	2607656	S	1	9	10	0.00009
Pontibacter pudoricolor	2694930	S	33	39	72	0.00068
Pontibacter sp. SGAir0037	2571030	S	5	6	11	0.00010
Adhaeribacter radiodurans	2745197	S	18	25	43	0.00040
Adhaeribacter swui	2086471	S	6	10	16	0.00015
Dyadobacter sp. 676	3088362	S	5	7	12	0.00011
Dyadobacter chenwenxiniae	2906456	S	4	5	9	0.00008
Dyadobacter pollutisoli	2910158	S	4	4	8	0.00008
Dyadobacter fanqingshengii	2906443	S	2	3	5	0.00005
Dyadobacter fermentans	94254	S	1	1	2	0.00002
Dyadobacter sandarakinus	2747268	S	1	1	2	0.00002
Dyadobacter chenhuakuii	2909339	S	1	1	2	0.00002
Spirosoma endbachense	2666025	S	4	9	13	0.00012
Spirosoma oryzicola	2898794	S	4	6	10	0.00009
Spirosoma rigui	564064	S	3	8	11	0.00010
Spirosoma pollinicola	2057025	S	2	3	5	0.00005
Spirosoma sp. KNUC1025	2894082	S	1	1	2	0.00002
Cytophaga hutchinsonii	985	S	4	4	8	0.00008
Chryseolinea soli	2321403	S	16	19	35	0.00033
Fulvitalea axinellae	1182444	S	5	2	7	0.00007
Emticicia oligotrophica	312279	S	4	5	9	0.00008
Rhodocytophaga rosea	2704465	S	4	5	9	0.00008
Ekhidna sp.	2608089	S	1	1	2	0.00002
Mangrovivirga cuniculi	2715131	S	1	1	2	0.00002
Candidatus Cardinium hertigii	247481	S	1	0	1	0.00001
Flavobacterium sp. N1994	2986827	S	17	17	34	0.00032
Flavobacterium sp. Sr18	935222	S	11	19	30	0.00028
Flavobacterium sp. WV_118_3	3151764	S	8	9	17	0.00016
Flavobacterium sp. KACC 22761	3092665	S	4	15	19	0.00018
Flavobacterium sp. YJ01	3031997	S	1	10	11	0.00010
Flavobacterium commune	1306519	S	18	37	55	0.00052
Flavobacterium covae	2906076	S	11	86	97	0.00091
Flavobacterium pallidum	2172098	S	3	1	4	0.00004
Flavobacterium gelatinilyticum	3003260	S	3	10	13	0.00012
Flavobacterium sangjuense	2518177	S	3	3	6	0.00006
Flavobacterium eburneipallidum	3003263	S	2	4	6	0.00006
Flavobacterium azooxidireducens	1871076	S	2	1	3	0.00003
Flavobacterium panacagri	3034146	S	1	6	7	0.00007
Flavobacterium flavigenum	3003258	S	1	8	9	0.00008
Flavobacterium channae	2897181	S	1	3	4	0.00004
Flavobacterium cerinum	2502784	S	1	1	2	0.00002
Aquimarina sp. SS2-1	3342247	S	1	1	2	0.00002
Vaginella massiliensis	1816680	S	2	2	4	0.00004
Tenacibaculum maritimum	107401	S	1	1	2	0.00002
Myroides sp. JBRI-B21084	3119977	S	1	2	3	0.00003
Epilithonimonas sp. UC225_85	3350167	S	4	10	14	0.00013
Fluviicola taffensis	191579	S	6	0	6	0.00006
Croceimicrobium hydrocarbonivorans	2761580	S	2	0	2	0.00002
Candidatus Karelsulcia muelleri	336810	S	1	0	1	0.00001
Ichthyobacterium seriolicida	242600	S	1	0	1	0.00001
Parvicella tangerina	2829795	S	1	0	1	0.00001
Mangrovibacterium marinum	1639118	S	10	0	10	0.00009
Aquipluma nitroreducens	2010828	S	2	0	2	0.00002
Alkalitalea saponilacus	889453	S	6	0	6	0.00006
uncultured Acetobacteroides sp.	1760811	S	1	0	1	0.00001
Porphyromonas somerae	322095	S	1	0	1	0.00001
Paraprevotella clara	454154	S	1	0	1	0.00001
Petrimonas mucosa	1642646	S	1	0	1	0.00001
Haliscomenobacter hydrossis	2350	S	2	1	3	0.00003
Lewinella sp. LCG006	3231911	S	1	0	1	0.00001
Candidatus Sulfidibacterium hydrothermale	2875962	S	4	0	4	0.00004
Melioribacter roseus	1134405	S	180	5	185	0.00174
Ignavibacterium album	591197	S	41	4	45	0.00042
Pelodictyon phaeoclathratiforme	34090	S	1	10	11	0.00010
Rhodothermus marinus	29549	S	1	0	1	0.00001
Gemmatimonas phototrophica	1379270	S	30	1647	1677	0.01573
Gemmatimonas aurantiaca	173480	S	4	210	214	0.00201
Gemmatirosa kalamazoonensis	861299	S	878	453	1331	0.01249
Pseudogemmatithrix spongiicola	3062599	S	269	247	516	0.00484
Gaopeijia maritima	3119007	S	3	0	3	0.00003
Fibrobacter succinogenes	833	S	9	0	9	0.00008
Fidelibacter multiformis	3377529	S	1	0	1	0.00001
Luteitalea pratensis	1855912	S	542	3607	4149	0.03892
