name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Paraburkholderia tropica	92647	S	10	850	860	0.00898
Paraburkholderia dokdonensis	2211211	S	1	126	127	0.00133
Ralstonia solanacearum	305	S	252	1069	1321	0.01379
Ralstonia pseudosolanacearum	1310165	S	7	69	76	0.00079
Burkholderia pseudomallei	28450	S	34	3923	3957	0.04132
Burkholderia thailandensis	57975	S	6	21	27	0.00028
Burkholderia mallei	13373	S	3	403	406	0.00424
Burkholderia oklahomensis	342113	S	3	11	14	0.00015
Burkholderia anthina	179879	S	6	36	42	0.00044
Burkholderia ubonensis	101571	S	3	44	47	0.00049
Burkholderia multivorans	87883	S	2	7	9	0.00009
Burkholderia ambifaria	152480	S	2	11	13	0.00014
Burkholderia contaminans	488447	S	1	4	5	0.00005
Burkholderia gladioli	28095	S	4	8	12	0.00013
Robbsia andropogonis	28092	S	8	4	12	0.00013
Robbsia sp. KACC 23696	3149231	S	2	1	3	0.00003
Candidatus Vallotia tarda	1177213	S	4	3	7	0.00007
Polynucleobacter necessarius	576610	S	1	4	5	0.00005
Cupriavidus sp. EM10	2839983	S	1	4	5	0.00005
Lautropia mirabilis	47671	S	2	3	5	0.00005
Pararobbsia alpina	621374	S	2	1	3	0.00003
Massilia varians	457921	S	125	1043	1168	0.01220
Massilia sp. Se16.2.3	2709303	S	4	828	832	0.00869
Massilia sp. WG5	1707785	S	1	8	9	0.00009
Glaciimonas sp. PAMC28666	2807626	S	16	11	27	0.00028
Herbaspirillum hiltneri	341045	S	2	10	12	0.00013
Herbaspirillum frisingense	92645	S	1	10	11	0.00011
Collimonas fungivorans	158899	S	1	14	15	0.00016
Actimicrobium sp. CCC2.4	3048606	S	6	15	21	0.00022
Noviherbaspirillum sp. UKPF54	2601898	S	5	19	24	0.00025
Oxalobacter aliiformigenes	2946593	S	2	1	3	0.00003
Janthinobacterium sp. 17J80-10	2497863	S	1	3	4	0.00004
Comamonas testosteroni	285	S	1	29	30	0.00031
Comamonas thiooxydans	363952	S	1	39	40	0.00042
Comamonas sp. NLF-1-9	2853163	S	1	20	21	0.00022
Delftia tsuruhatensis	180282	S	2	293	295	0.00308
Hylemonella gracilis	80880	S	2	23	25	0.00026
Diaphorobacter limosus	3036128	S	1	56	57	0.00060
Vandammella animalimorsus	2029117	S	1	8	9	0.00009
Ottowia sp. oral taxon 894	1658672	S	1	7	8	0.00008
Basilea psittacipulmonis	1472345	S	17	4	21	0.00022
Bordetella parapertussis	519	S	2	82	84	0.00088
Bordetella pertussis	520	S	1	30	31	0.00032
Taylorella equigenitalis	29575	S	3	0	3	0.00003
Pusillimonas sp. T7-7	1007105	S	1	0	1	0.00001
Turicimonas muris	1796652	S	8	1	9	0.00009
Duodenibacillus massiliensis	1852381	S	1	0	1	0.00001
Tepidimonas taiwanensis	307486	S	1	3	4	0.00004
Ideonella dechloratans	36863	S	1	3	4	0.00004
Sulfuritortus calidifontis	1914471	S	466	3051	3517	0.03672
Thiobacillus sedimenti	3110231	S	4	21	25	0.00026
Methylophilus methylotrophus	17	S	1	19	20	0.00021
Sideroxyarcus emersonii	2764705	S	25	89	114	0.00119
Gallionella capsiferriformans	370405	S	1	1	2	0.00002
Sterolibacterium denitrificans	157592	S	2	9	11	0.00011
Laribacter hongkongensis	168471	S	91	540	631	0.00659
Chitinimonas koreensis	356302	S	1	5	6	0.00006
Pseudothauera hydrothermalis	2184083	S	55	230	285	0.00298
Niveibacterium sp. SC-1	3135646	S	13	45	58	0.00061
Azonexus sp. IMCC34839	3133695	S	1	3	4	0.00004
Ferrovum myxofaciens	416213	S	5	4	9	0.00009
Candidatus Kinetoplastibacterium crithidii	33056	S	1	0	1	0.00001
Luteibacter anthropi	564369	S	567	555	1122	0.01172
Dyella caseinilytica	1849581	S	185	86	271	0.00283
Dyella sp. GSA-30	2994496	S	144	95	239	0.00250
Dyella terrae	522259	S	23	14	37	0.00039
Dokdonella koreensis	323415	S	15	13	28	0.00029
Tahibacter amnicola	2976241	S	3	7	10	0.00010
Ahniella affigens	2021234	S	4	0	4	0.00004
Aerosticca soli	2010829	S	4	6	10	0.00010
Frateuria soli	1542730	S	1	2	3	0.00003
Luteimonas sp. MC1825	2761107	S	2	220	222	0.00232
Arenimonas daejeonensis	370777	S	113	134	247	0.00258
Solilutibacter oculi	2698682	S	49	90	139	0.00145
Xylella fastidiosa	2371	S	25	144	169	0.00176
Lysobacter sp. KIS68-7	2904252	S	35	51	86	0.00090
Lysobacter arenosi	2795387	S	2	3	5	0.00005
Xanthomonas albilineans	29447	S	4	3	7	0.00007
Xanthomonas oryzae	347	S	1	368	369	0.00385
Xanthomonas axonopodis	53413	S	1	34	35	0.00037
Pseudoluteimonas lycopersici	1324796	S	1	1	2	0.00002
Agrilutibacter terrestris	2865112	S	1	2	3	0.00003
Candidatus Moranella endobia	1048758	S	219	0	219	0.00229
Escherichia coli	562	S	78	257	335	0.00350
Klebsiella pneumoniae	573	S	30	444	474	0.00495
Klebsiella quasipneumoniae	1463165	S	7	6	13	0.00014
Klebsiella sp. LTGPAF-6F	1905288	S	5	31	36	0.00038
Klebsiella sp. PL-2018	2851540	S	1	0	1	0.00001
Klebsiella aerogenes	548	S	3	0	3	0.00003
Salmonella enterica	28901	S	44	7058	7102	0.07415
Citrobacter portucalensis	1639133	S	17	21	38	0.00040
Citrobacter gillenii	67828	S	6	22	28	0.00029
Citrobacter werkmanii	67827	S	2	1	3	0.00003
Enterobacter ludwigii	299767	S	11	13	24	0.00025
Enterobacter cloacae	550	S	1	0	1	0.00001
Enterobacter sp. C2	2870346	S	2	0	2	0.00002
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	S	8	0	8	0.00008
Candidatus Purcelliella pentastirinorum	472834	S	4	0	4	0.00004
secondary endosymbiont of Ctenarytaina eucalypti	1199245	S	1	0	1	0.00001
secondary endosymbiont of Trabutina mannipara	1835721	S	1	0	1	0.00001
Candidatus Profftia sp. (ex Adelges kitamiensis)	2864218	S	4	0	4	0.00004
Shigella flexneri	623	S	3	31	34	0.00036
Enterobacteriaceae endosymbiont of Plateumaris sericea	2675797	S	1	1	2	0.00002
Candidatus Schneideria nysicola	1081631	S	2	0	2	0.00002
Buttiauxella sp. WJP83	2986951	S	1	0	1	0.00001
Candidatus Curculioniphilus buchneri	690594	S	1	0	1	0.00001
Candidatus Ishikawella capsulata	168169	S	1	0	1	0.00001
Sodalis ligni	2697027	S	190	18	208	0.00217
Candidatus Sodalis pierantonius	1486991	S	1	0	1	0.00001
Edwardsiella tarda	636	S	62	6	68	0.00071
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	S	23	2	25	0.00026
Arsenophonus endosymbiont of Aphis craccivora	1231049	S	6	2	8	0.00008
Proteus mirabilis	584	S	5	2	7	0.00007
Candidatus Providencia siddallii	1715285	S	5	0	5	0.00005
Morganella morganii	582	S	4	1	5	0.00005
Yersinia pestis	632	S	4	670	674	0.00704
Yersinia enterocolitica	630	S	4	0	4	0.00004
Yersinia entomophaga	935293	S	2	0	2	0.00002
Serratia marcescens	615	S	2	2	4	0.00004
Serratia symbiotica	138074	S	2	0	2	0.00002
Serratia plymuthica	82996	S	1	2	3	0.00003
Chania multitudinisentens	1639108	S	1	0	1	0.00001
Buchnera aphidicola	9	S	11	0	11	0.00011
Erwinia pyrifoliae	79967	S	1	0	1	0.00001
Candidatus Erwinia haradaeae	1922217	S	1	0	1	0.00001
Pectobacterium parmentieri	1905730	S	5	1	6	0.00006
Dickeya solani	1089444	S	4	0	4	0.00004
Brenneria rubrifaciens	55213	S	1	0	1	0.00001
Enterobacterales bacterium endosymbiont of Anomoneura mori	3132096	S	2	0	2	0.00002
Marichromatium purpuratum	37487	S	14	3	17	0.00018
Allochromatium tepidum	553982	S	4	1	5	0.00005
Rheinheimera sp. F8	1763998	S	1	1	2	0.00002
Thioflavicoccus mobilis	80679	S	1	0	1	0.00001
Spiribacter salinus	1335746	S	4	69	73	0.00076
Acidihalobacter ferrooxydans	1765967	S	1	1	2	0.00002
Granulosicoccus antarcticus	437505	S	2	0	2	0.00002
Halothiobacillus diazotrophicus	1860122	S	1	0	1	0.00001
Sulfurifustis variabilis	1675686	S	414	27	441	0.00460
Aquicella siphonis	254247	S	164	14	178	0.00186
Aquicella lusitana	254246	S	13	1	14	0.00015
Coxiella-like endosymbiont	1592897	S	10	14	24	0.00025
Candidatus Coxiella mudrowiae	2054173	S	1	3	4	0.00004
Legionella sp. MW5194	2662448	S	4	34	38	0.00040
Candidatus Legionella polyplacis	2005262	S	3	0	3	0.00003
Legionella lytica	96232	S	3	4	7	0.00007
Legionella clemsonensis	1867846	S	2	6	8	0.00008
Legionella micdadei	451	S	1	0	1	0.00001
Legionella israelensis	454	S	1	0	1	0.00001
Legionella adelaidensis	45056	S	1	0	1	0.00001
Paraphotobacterium marinum	1755811	S	134	6	140	0.00146
Vibrio sp. THAF191d	2661922	S	3	153	156	0.00163
Vibrio cholerae	666	S	5	1	6	0.00006
Cellvibrio sp. PSBB006	1987723	S	65	6	71	0.00074
Cellvibrio japonicus	155077	S	1	0	1	0.00001
Microbulbifer spongiae	2944933	S	48	1	49	0.00051
Congregibacter litoralis	393662	S	5	0	5	0.00005
Aequoribacter fuscus	2518989	S	1	0	1	0.00001
Candidatus Paraluminiphilus aquimaris	2518994	S	1	0	1	0.00001
Zhongshania aliphaticivorans	1470434	S	1	0	1	0.00001
Steroidobacter denitrificans	465721	S	90	6	96	0.00100
Pseudomonas sp. G.S.17	3137451	S	2	0	2	0.00002
Pseudomonas sp. NS1(2017)	2025658	S	2	2	4	0.00004
Pseudomonas putida	303	S	2	10	12	0.00013
Pseudomonas syringae	317	S	1	1	2	0.00002
Pseudomonas synxantha	47883	S	1	8	9	0.00009
Pseudomonas aeruginosa	287	S	1	10	11	0.00011
Stutzerimonas stutzeri	316	S	3	4	7	0.00007
Thalassotalea ponticola	1523392	S	19	0	19	0.00020
Thalassotalea agarivorans	349064	S	1	0	1	0.00001
Shewanella bicestrii	2018305	S	10	6	16	0.00017
Shewanella baltica	62322	S	1	0	1	0.00001
Pseudoalteromonas sp. A41-2	2785910	S	8	5	13	0.00014
Psychromonas sp. MME1	3231032	S	1	2	3	0.00003
Hydrocarboniclastica marina	2259620	S	1	1	2	0.00002
Methylocaldum marinum	1432792	S	29	7	36	0.00038
Methylomagnum ishizawai	1760988	S	7	1	8	0.00008
Lonepinella koalarum	53417	S	20	1	21	0.00022
Avibacterium paragallinarum	728	S	16	1	17	0.00018
Histophilus somni	731	S	1	0	1	0.00001
Hahella chejuensis	158327	S	17	6	23	0.00024
Allohahella sp. A8	3141461	S	10	3	13	0.00014
Salicola sp. KBTZ08	3398275	S	1	0	1	0.00001
Kushneria phosphatilytica	657387	S	1	0	1	0.00001
Nitrincola iocasae	2614693	S	1	0	1	0.00001
Salinispirillum sp. LH 10-3-1	2952525	S	1	0	1	0.00001
Endozoicomonas sp. GU-1	3009078	S	1	0	1	0.00001
Candidatus Palibaumannia cicadellinicola	186490	S	18	1	19	0.00020
Candidatus Vondammii sp. HM_W22	2687299	S	15	0	15	0.00016
Acinetobacter sp. 10FS3-1	2563897	S	5	1	6	0.00006
Acinetobacter pittii	48296	S	2	2	4	0.00004
Acinetobacter baumannii	470	S	1	3	4	0.00004
Acinetobacter thermotolerans	3151487	S	1	0	1	0.00001
Acinetobacter bereziniae	106648	S	1	0	1	0.00001
Moraxella atlantae	34059	S	4	0	4	0.00004
Wohlfahrtiimonas chitiniclastica	400946	S	16	0	16	0.00017
Cardiobacterium hominis	2718	S	3	0	3	0.00003
Francisella philomiragia	28110	S	1	1	2	0.00002
Algiphilus sp.	1872431	S	6	0	6	0.00006
Solimonas sp. K1W22B-7	2303331	S	4	0	4	0.00004
Aeromonas sp. 2692-1	2560029	S	1	1	2	0.00002
Aeromonas sp. 19NY04SH05-1	2920537	S	1	2	3	0.00003
Aeromonas media	651	S	1	0	1	0.00001
Woeseia oceani	1548547	S	2	0	2	0.00002
Zophobihabitans entericus	1635327	S	1	0	1	0.00001
Sulfurivermis fontis	1972068	S	1	0	1	0.00001
Hydrogenophilus thermoluteolus	297	S	1	0	1	0.00001
Candidatus Korobacter versatilis	658062	S	3695	245	3940	0.04114
Tunturiibacter empetritectus	3069691	S	98	184	282	0.00294
Tunturiibacter gelidoferens	3069689	S	3	5	8	0.00008
Acidisarcina polymorpha	2211140	S	167	144	311	0.00325
Occallatibacter riparius	1002689	S	152	70	222	0.00232
Edaphobacter paludis	3035702	S	9	67	76	0.00079
Edaphobacter sp. 4G125	2763071	S	1	10	11	0.00011
Terriglobus roseus	392734	S	23	17	40	0.00042
Terriglobus albidus	1592106	S	1	0	1	0.00001
Telmatobacter sp. DSM 110680	3036704	S	23	7	30	0.00031
Granulicella mallensis	940614	S	2	1	3	0.00003
Granulicella sp. 5B5	1617967	S	1	0	1	0.00001
Paludibaculum fermentans	1473598	S	917	47	964	0.01007
Luteitalea pratensis	1855912	S	65	2185	2250	0.02349
Gemmatimonas phototrophica	1379270	S	65	2562	2627	0.02743
Gemmatirosa kalamazoonensis	861299	S	670	375	1045	0.01091
Pseudogemmatithrix spongiicola	3062599	S	337	391	728	0.00760
Gaopeijia maritima	3119007	S	3	0	3	0.00003
Sediminibacterium sp. TEGAF015	575378	S	248	242	490	0.00512
Chitinophaga filiformis	104663	S	208	73	281	0.00293
Chitinophaga sp. XS-30	2604421	S	12	2	14	0.00015
Chitinophaga sp. MM2321	3137178	S	5	1	6	0.00006
Chitinophaga niabensis	536979	S	3	0	3	0.00003
Flavisolibacter ginsenosidimutans	661481	S	207	50	257	0.00268
Flavisolibacter tropicus	1492898	S	6	1	7	0.00007
Niastella koreensis	354356	S	177	71	248	0.00259
Pseudobacter ginsenosidimutans	661488	S	156	63	219	0.00229
Niabella ginsenosidivorans	1176587	S	121	34	155	0.00162
Niabella soli	446683	S	8	2	10	0.00010
Filimonas lacunae	477680	S	120	42	162	0.00169
Ferruginibacter lapsinanis	563172	S	27	33	60	0.00063
Ferruginibacter albus	2875540	S	2	2	4	0.00004
Panacibacter ginsenosidivorans	1813871	S	25	7	32	0.00033
Arachidicoccus terrestris	2875539	S	1	21	22	0.00023
Phnomibacter ginsenosidimutans	2676868	S	1	21	22	0.00023
Lacibacter sediminis	2760713	S	7	2	9	0.00009
Lacibacter sp. MH-610	3020883	S	1	0	1	0.00001
Rhizosphaericola mali	2545455	S	8	1	9	0.00009
Mycovorax composti	2962693	S	7	4	11	0.00011
Pseudocnuella soli	2502779	S	1	0	1	0.00001
Thermoflavifilum sp.	1968839	S	1	0	1	0.00001
Mucilaginibacter paludis	423351	S	66	30	96	0.00100
Mucilaginibacter sp. KACC 22773	3025671	S	9	6	15	0.00016
Mucilaginibacter sp. 5C4	3048589	S	6	3	9	0.00009
Mucilaginibacter sp. 21P	2778902	S	5	2	7	0.00007
Mucilaginibacter sp. NFX135	3402687	S	2	1	3	0.00003
Mucilaginibacter sp. PAMB04274	3138568	S	2	15	17	0.00018
Mucilaginibacter sp. 14171R-50	2703789	S	1	0	1	0.00001
Mucilaginibacter sp.	1882438	S	1	0	1	0.00001
Mucilaginibacter rubeus	2027860	S	5	84	89	0.00093
Mucilaginibacter jinjuensis	1176721	S	1	0	1	0.00001
Pedobacter heparinus	984	S	6	33	39	0.00041
Pedobacter mucosus	2895286	S	2	12	14	0.00015
Sphingobacterium psychroaquaticum	561061	S	10	6	16	0.00017
Sphingobacterium sp. SRCM116780	2907623	S	7	6	13	0.00014
Sphingobacterium bambusae	662858	S	1	0	1	0.00001
Olivibacter sp. SDN3	2764720	S	2	1	3	0.00003
Aurantibacillus circumpalustris	3036359	S	13	0	13	0.00014
Hymenobacter sp. BRD128	2675878	S	3	29	32	0.00033
Hymenobacter sp. 5317J-9	2932250	S	1	20	21	0.00022
Hymenobacter tibetensis	497967	S	1	10	11	0.00011
Hymenobacter qilianensis	1385715	S	1	16	17	0.00018
Hymenobacter jejuensis	2502781	S	1	6	7	0.00007
Hymenobacter busanensis	2607656	S	1	12	13	0.00014
Pontibacter sp. SGAir0037	2571030	S	29	29	58	0.00061
Pontibacter pudoricolor	2694930	S	11	10	21	0.00022
Adhaeribacter radiodurans	2745197	S	2	2	4	0.00004
Adhaeribacter swui	2086471	S	1	1	2	0.00002
Dyadobacter chenwenxiniae	2906456	S	11	14	25	0.00026
Dyadobacter pollutisoli	2910158	S	5	5	10	0.00010
Dyadobacter sp. 676	3088362	S	1	1	2	0.00002
Dyadobacter fanqingshengii	2906443	S	1	1	2	0.00002
Dyadobacter chenhuakuii	2909339	S	1	1	2	0.00002
Tellurirhabdus bombi	2907205	S	1	2	3	0.00003
Spirosoma rigui	564064	S	2	4	6	0.00006
Spirosoma oryzicola	2898794	S	2	2	4	0.00004
Spirosoma montaniterrae	1178516	S	1	2	3	0.00003
Spirosoma endbachense	2666025	S	1	3	4	0.00004
Cytophaga hutchinsonii	985	S	7	6	13	0.00014
Chryseolinea soli	2321403	S	13	12	25	0.00026
Fulvitalea axinellae	1182444	S	5	2	7	0.00007
Persicobacter psychrovividus	387638	S	3	2	5	0.00005
Emticicia oligotrophica	312279	S	3	3	6	0.00006
Candidatus Cardinium hertigii	247481	S	2	0	2	0.00002
Flavobacterium sp. WV_118_3	3151764	S	11	9	20	0.00021
Flavobacterium sp. N1994	2986827	S	2	1	3	0.00003
Flavobacterium sp. KACC 22761	3092665	S	1	3	4	0.00004
Flavobacterium commune	1306519	S	11	17	28	0.00029
Flavobacterium eburneipallidum	3003263	S	9	13	22	0.00023
Flavobacterium flavigenum	3003258	S	3	20	23	0.00024
Flavobacterium sangjuense	2518177	S	2	1	3	0.00003
Flavobacterium pallidum	2172098	S	1	0	1	0.00001
Croceibacter atlanticus	313588	S	3	1	4	0.00004
Mangrovimonas sp. YM274	3070660	S	1	0	1	0.00001
Elizabethkingia sp. JS20170427COW	2583851	S	3	4	7	0.00007
Ichthyobacterium seriolicida	242600	S	4	0	4	0.00004
Fluviicola taffensis	191579	S	2	0	2	0.00002
Paracrocinitomix mangrovi	2862509	S	2	0	2	0.00002
Candidatus Karelsulcia muelleri	336810	S	1	1	2	0.00002
Croceimicrobium hydrocarbonivorans	2761580	S	2	0	2	0.00002
Blattabacterium cuenoti	1653831	S	1	0	1	0.00001
Petrimonas mucosa	1642646	S	2	1	3	0.00003
Dysgonomonas sp. HDW5B	2714927	S	1	0	1	0.00001
Butyricimonas virosa	544645	S	2	2	4	0.00004
Paraprevotella clara	454154	S	1	1	2	0.00002
Tannerella serpentiformis	712710	S	1	0	1	0.00001
Alkalitalea saponilacus	889453	S	1	0	1	0.00001
Mangrovibacterium marinum	1639118	S	1	0	1	0.00001
Labilibaculum sp.	2060723	S	1	0	1	0.00001
Neolewinella sp.	2993543	S	1	0	1	0.00001
Melioribacter roseus	1134405	S	127	2	129	0.00135
Ignavibacterium album	591197	S	20	2	22	0.00023
Pelodictyon phaeoclathratiforme	34090	S	1	14	15	0.00016
Chloroherpeton thalassium	100716	S	1	3	4	0.00004
Rhodothermus marinus	29549	S	1	0	1	0.00001
Rhodocaloribacter litoris	2558931	S	1	0	1	0.00001
Fibrobacter succinogenes	833	S	5	0	5	0.00005
Candidatus Cloacimonas acidaminovorans	456827	S	4	0	4	0.00004
Roseimicrobium sp. ORNL1	2711231	S	995	1702	2697	0.02816
Verrucomicrobium sp. GAS474	1882831	S	297	308	605	0.00632
Verrucomicrobium spinosum	2736	S	27	34	61	0.00064
Luteolibacter luteus	2728835	S	13	38	51	0.00053
Luteolibacter sp. SL250	2995170	S	2	8	10	0.00010
Sulfuriroseicoccus oceanibius	2707525	S	2	5	7	0.00007
Fontisphaera persica	2974023	S	246	10	256	0.00267
