name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Jannaschia sp. W003	2867012	S	15	22	37	0.00040
Sulfitobacter sp. SK011	1389004	S	1	0	1	0.00001
Palleronia sp. LCG004	3079304	S	1	0	1	0.00001
Hyphobacterium sp.	2004662	S	250	46	296	0.00319
Algimonas porphyrae	1128113	S	3	0	3	0.00003
Roseomonas marmotae	2768161	S	59	43	102	0.00110
Roseomonas fluvialis	1750527	S	30	16	46	0.00050
Roseomonas cutis	2897332	S	1	1	2	0.00002
Roseococcus microcysteis	2771361	S	1	0	1	0.00001
Acidibrevibacterium fodinaquatile	1969806	S	29	30	59	0.00064
Granulibacter bethesdensis	364410	S	5	5	10	0.00011
Lichenicola sp.	2804529	S	3	4	7	0.00008
Rhodovastum atsumiense	504468	S	2	1	3	0.00003
Commensalibacter melissae	2070537	S	1	0	1	0.00001
Elioraea tepida	2843330	S	19	12	31	0.00033
Acidisoma cladoniae	3040935	S	19	7	26	0.00028
Wolbachia pipientis	955	S	15	43	58	0.00063
Wolbachia endosymbiont of Rhagoletis cingulata	1220542	S	4	6	10	0.00011
Wolbachia endosymbiont (group A) of Agelastica alni	3066130	S	4	10	14	0.00015
Wolbachia endosymbiont (group A) of Lasioglossum fulvicorne	3066201	S	1	0	1	0.00001
Wolbachia endosymbiont of Tetranychus urticae	169184	S	1	0	1	0.00001
Neoehrlichia mikurensis	89586	S	10	2	12	0.00013
Anaplasma phagocytophilum	948	S	1	0	1	0.00001
Ehrlichia ruminantium	779	S	1	0	1	0.00001
Candidatus Phycorickettsia trachydisci	2115978	S	2	1	3	0.00003
Rickettsia akari	786	S	1	0	1	0.00001
Candidatus Bealeia paramacronuclearis	1921001	S	19	1	20	0.00022
endosymbiont of Acanthamoeba sp. UWC8	86106	S	1	0	1	0.00001
Candidatus Nucleicultrix amoebiphila	1509244	S	8	0	8	0.00009
Candidatus Paracaedibacter symbiosus	244582	S	3	0	3	0.00003
Candidatus Bodocaedibacter vickermanii	2741701	S	3	0	3	0.00003
Candidatus Odyssella acanthamoebae	91604	S	1	0	1	0.00001
Candidatus Pelagibacter sp. IMCC9063	1002672	S	6	1	7	0.00008
Candidatus Fonsibacter ubiquis	1925548	S	4	0	4	0.00004
Temperatibacter marinus	1456591	S	2	0	2	0.00002
Gimibacter soli	3024400	S	2	1	3	0.00003
Kordiimonas sp. SCSIO 12610	2829597	S	3	0	3	0.00003
Hyphococcus formosus	3143534	S	6	0	6	0.00006
Aquisalinus flavus	1526572	S	1	0	1	0.00001
Candidatus Viadribacter manganicus	1759059	S	5	0	5	0.00005
Sneathiella marina	2950108	S	1	1	2	0.00002
Arenimonas daejeonensis	370777	S	446	431	877	0.00945
Luteimonas sp. MC1825	2761107	S	6	336	342	0.00369
Lysobacter sp. KIS68-7	2904252	S	173	172	345	0.00372
Lysobacter arenosi	2795387	S	13	32	45	0.00048
Lysobacter capsici	435897	S	1	4	5	0.00005
Agrilutibacter terrestris	2865112	S	46	65	111	0.00120
Pseudoxanthomonas suwonensis	314722	S	3	9	12	0.00013
Pseudoxanthomonas mexicana	128785	S	1	24	25	0.00027
Pseudoxanthomonas sp. SL93	2995142	S	1	3	4	0.00004
Xanthomonas albilineans	29447	S	21	800	821	0.00885
Xanthomonas campestris	339	S	4	145	149	0.00161
Xanthomonas oryzae	347	S	1	14	15	0.00016
Xylella fastidiosa	2371	S	4	16	20	0.00022
Xylella taiwanensis	1444770	S	1	0	1	0.00001
Solilutibacter oculi	2698682	S	3	3	6	0.00006
Dokdonella koreensis	323415	S	149	221	370	0.00399
Tahibacter amnicola	2976241	S	48	28	76	0.00082
Luteibacter anthropi	564369	S	26	40	66	0.00071
Aerosticca soli	2010829	S	21	64	85	0.00092
Dyella caseinilytica	1849581	S	1	0	1	0.00001
Thermochromatium tepidum	1050	S	12	6	18	0.00019
Allochromatium tepidum	553982	S	7	3	10	0.00011
Marichromatium purpuratum	37487	S	6	1	7	0.00008
Sedimenticola thiotaurini	1543721	S	3	132	135	0.00145
Thiolapillus brandeum	1076588	S	2	61	63	0.00068
Spiribacter salinus	1335746	S	252	29	281	0.00303
Spiribacter halobius	2182432	S	1	0	1	0.00001
Acidihalobacter ferrooxydans	1765967	S	3	7	10	0.00011
Ectothiorhodospira shaposhnikovii	1054	S	1	0	1	0.00001
Granulosicoccus antarcticus	437505	S	1	0	1	0.00001
Escherichia coli	562	S	388	1079	1467	0.01581
Candidatus Moranella endobia	1048758	S	326	0	326	0.00351
Enterobacteriaceae endosymbiont of Plateumaris sericea	2675797	S	126	31	157	0.00169
Klebsiella pneumoniae	573	S	26	461	487	0.00525
Klebsiella sp. LTGPAF-6F	1905288	S	15	109	124	0.00134
Citrobacter portucalensis	1639133	S	24	36	60	0.00065
Citrobacter gillenii	67828	S	8	32	40	0.00043
Salmonella enterica	28901	S	31	7657	7688	0.08285
Candidatus Purcelliella pentastirinorum	472834	S	12	1	13	0.00014
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	S	8	0	8	0.00009
secondary endosymbiont of Trabutina mannipara	1835721	S	5	0	5	0.00005
Enterobacter ludwigii	299767	S	9	17	26	0.00028
Enterobacter cloacae	550	S	3	1	4	0.00004
Candidatus Curculioniphilus buchneri	690594	S	3	0	3	0.00003
Candidatus Schneideria nysicola	1081631	S	2	0	2	0.00002
Superficieibacter sp. HKU1	3031919	S	1	0	1	0.00001
Sodalis ligni	2697027	S	549	74	623	0.00671
Edwardsiella tarda	636	S	63	9	72	0.00078
Erwinia pyrifoliae	79967	S	12	2	14	0.00015
Candidatus Erwinia haradaeae	1922217	S	3	0	3	0.00003
Buchnera aphidicola	9	S	5	0	5	0.00005
Pantoea stewartii	66269	S	4	1	5	0.00005
Proteus mirabilis	584	S	7	0	7	0.00008
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	S	7	0	7	0.00008
Candidatus Providencia siddallii	1715285	S	3	0	3	0.00003
Brenneria rubrifaciens	55213	S	9	3	12	0.00013
Dickeya solani	1089444	S	2	1	3	0.00003
Pectobacterium parmentieri	1905730	S	1	0	1	0.00001
Enterobacterales bacterium endosymbiont of Anomoneura mori	3132096	S	6	1	7	0.00008
Serratia plymuthica	82996	S	3	9	12	0.00013
Steroidobacter denitrificans	465721	S	735	75	810	0.00873
Pseudomonas synxantha	47883	S	9	196	205	0.00221
Pseudomonas azotoformans	47878	S	2	14	16	0.00017
Pseudomonas putida	303	S	9	127	136	0.00147
Pseudomonas mosselii	78327	S	1	4	5	0.00005
Pseudomonas aeruginosa	287	S	4	123	127	0.00137
Pseudomonas leptonychotis	2448482	S	3	3	6	0.00006
Pseudomonas sp. Q1-7	3020843	S	1	5	6	0.00006
Pseudomonas pohangensis	364197	S	1	0	1	0.00001
Pseudomonas hefeiensis	2738125	S	1	2	3	0.00003
Entomomonas moraniae	2213226	S	6	0	6	0.00006
Halopseudomonas sabulinigri	472181	S	5	3	8	0.00009
Stutzerimonas stutzeri	316	S	1	5	6	0.00006
Ectopseudomonas guguanensis	1198456	S	1	13	14	0.00015
Paraphotobacterium marinum	1755811	S	251	17	268	0.00289
Vibrio sp. THAF191d	2661922	S	5	342	347	0.00374
Vibrio sp. THAF191c	2661921	S	2	201	203	0.00219
Vibrio sp. B1FIG11	2751177	S	1	0	1	0.00001
Vibrio algicola	2662262	S	9	0	9	0.00010
Vibrio harveyi	669	S	1	0	1	0.00001
Vibrio scophthalmi	45658	S	1	0	1	0.00001
Kangiella sediminilitoris	1144748	S	1	259	260	0.00280
Aquicella siphonis	254247	S	79	14	93	0.00100
Aquicella lusitana	254246	S	2	0	2	0.00002
Coxiella-like endosymbiont	1592897	S	23	13	36	0.00039
Candidatus Legionella polyplacis	2005262	S	14	3	17	0.00018
Legionella lytica	96232	S	6	15	21	0.00023
Legionella sp. D16C41	3402688	S	2	0	2	0.00002
Legionella clemsonensis	1867846	S	1	5	6	0.00006
Legionella israelensis	454	S	1	0	1	0.00001
Legionella waltersii	66969	S	1	4	5	0.00005
Methylococcus capsulatus	414	S	60	26	86	0.00093
Methylocaldum marinum	1432792	S	53	25	78	0.00084
Methylocaldum szegediense	73780	S	1	0	1	0.00001
Methylobacter sp. YRD-M1	2911520	S	2	1	3	0.00003
Methylomarinovum caldicuralii	438856	S	1	0	1	0.00001
Candidatus Palibaumannia cicadellinicola	186490	S	136	9	145	0.00156
Candidatus Vondammii sp. HM_W22	2687299	S	7	0	7	0.00008
Candidatus Nardonella dryophthoridicola	1971485	S	1	0	1	0.00001
Celerinatantimonas diazotrophica	412034	S	1	0	1	0.00001
Cellvibrio sp. PSBB006	1987723	S	30	47	77	0.00083
Congregibacter litoralis	393662	S	60	3	63	0.00068
Aequoribacter fuscus	2518989	S	2	0	2	0.00002
Microbulbifer spongiae	2944933	S	3	0	3	0.00003
Zhongshania aliphaticivorans	1470434	S	1	0	1	0.00001
Thalassotalea ponticola	1523392	S	77	3	80	0.00086
Thalassomonas viridans	137584	S	1	0	1	0.00001
Pseudoalteromonas sp. A41-2	2785910	S	4	3	7	0.00008
Flocculibacter collagenilyticus	2744479	S	2	0	2	0.00002
Shewanella baltica	62322	S	2	0	2	0.00002
Moritella marina	90736	S	2	0	2	0.00002
Sulfurifustis variabilis	1675686	S	80	8	88	0.00095
Sulfuricaulis limicola	1620215	S	2	0	2	0.00002
Allohahella sp. A8	3141461	S	27	5	32	0.00034
Hahella chejuensis	158327	S	2	0	2	0.00002
Venatoribacter cucullus	2661630	S	21	10	31	0.00033
Marinomonas algicola	2773454	S	1	0	1	0.00001
Vreelandella subglaciescola	29571	S	3	3	6	0.00006
Candidatus Carsonella ruddii	114186	S	2	0	2	0.00002
Endozoicomonas sp. GU-1	3009078	S	2	4	6	0.00006
Marinicella sp. W31	3023713	S	2	0	2	0.00002
Pleionea litopenaei	3070815	S	1	0	1	0.00001
Algiphilus sp.	1872431	S	32	4	36	0.00039
Solimonas sp. K1W22B-7	2303331	S	12	3	15	0.00016
Flagellatimonas centrodinii	2806210	S	1	0	1	0.00001
Avibacterium paragallinarum	728	S	40	5	45	0.00048
Acinetobacter sp. 10FS3-1	2563897	S	2	0	2	0.00002
Acinetobacter sp. AOR07_HL	2919376	S	1	321	322	0.00347
Acinetobacter baumannii	470	S	2	2	4	0.00004
Acinetobacter thermotolerans	3151487	S	1	0	1	0.00001
Moraxella atlantae	34059	S	1	4	5	0.00005
Aquirhabdus parva	2283318	S	2	0	2	0.00002
Thiomicrorhabdus sediminis	2580412	S	5	8	13	0.00014
Hydrogenovibrio crunogenus	39765	S	1	0	1	0.00001
Thiosulfatimonas sediminis	2675054	S	1	0	1	0.00001
Sulfurivermis fontis	1972068	S	20	4	24	0.00026
Ignatzschineria rhizosphaerae	2923279	S	4	0	4	0.00004
Wohlfahrtiimonas chitiniclastica	400946	S	4	0	4	0.00004
Woeseia oceani	1548547	S	9	0	9	0.00010
Aeromonas veronii	654	S	2	1	3	0.00003
Aeromonas caviae	648	S	1	2	3	0.00003
Aeromonas sp. 19NY04SH05-1	2920537	S	1	2	3	0.00003
Zophobihabitans entericus	1635327	S	1	0	1	0.00001
Pseudoduganella sp. UC29_106	3374553	S	47	414	461	0.00497
Massilia varians	457921	S	7	83	90	0.00097
Massilia sp. Se16.2.3	2709303	S	2	558	560	0.00604
Massilia oculi	945844	S	1	35	36	0.00039
Noviherbaspirillum sp. UKPF54	2601898	S	23	53	76	0.00082
Janthinobacterium sp. 17J80-10	2497863	S	3	6	9	0.00010
Janthinobacterium sp. J1-1	3065910	S	1	20	21	0.00023
Actimicrobium sp. CCC2.4	3048606	S	22	33	55	0.00059
Herminiimonas arsenitoxidans	1809410	S	4	3	7	0.00008
Undibacterium parvum	401471	S	1	0	1	0.00001
Candidatus Zinderia endosymbiont of Aphrophora alni	3077951	S	2	0	2	0.00002
Ralstonia solanacearum	305	S	227	630	857	0.00924
Ralstonia pseudosolanacearum	1310165	S	1	6	7	0.00008
Cupriavidus sp. EM10	2839983	S	5	81	86	0.00093
Cupriavidus pinatubonensis	248026	S	1	6	7	0.00008
Paraburkholderia tropica	92647	S	47	78	125	0.00135
Burkholderia ambifaria	152480	S	2	12	14	0.00015
Burkholderia vietnamiensis	60552	S	1	18	19	0.00020
Burkholderia pseudomallei	28450	S	3	602	605	0.00652
Burkholderia mallei	13373	S	1	108	109	0.00117
Robbsia andropogonis	28092	S	12	5	17	0.00018
Robbsia sp. KACC 23696	3149231	S	2	0	2	0.00002
Lautropia mirabilis	47671	S	8	7	15	0.00016
Polynucleobacter necessarius	576610	S	4	2	6	0.00006
Limnobacter sp.	2003368	S	1	0	1	0.00001
Variovorax paradoxus	34073	S	1	162	163	0.00176
Limnohabitans sp. MORI2	1751150	S	1	37	38	0.00041
Diaphorobacter limosus	3036128	S	7	164	171	0.00184
Ramlibacter tataouinensis	94132	S	7	46	53	0.00057
Comamonas thiooxydans	363952	S	3	50	53	0.00057
Comamonas odontotermitis	379895	S	1	4	5	0.00005
Vandammella animalimorsus	2029117	S	2	7	9	0.00010
Delftia tsuruhatensis	180282	S	1	65	66	0.00071
Pulveribacter suum	2116657	S	1	20	21	0.00023
Hylemonella gracilis	80880	S	1	5	6	0.00006
Oligella ureolytica	90244	S	33	4	37	0.00040
Basilea psittacipulmonis	1472345	S	6	0	6	0.00006
Bordetella parapertussis	519	S	3	80	83	0.00089
Bordetella pertussis	520	S	1	19	20	0.00022
Roseateles sp. UC29_93	3350177	S	1	21	22	0.00024
Ideonella dechloratans	36863	S	12	39	51	0.00055
Sutterella faecalis	2584944	S	23	5	28	0.00030
Turicimonas muris	1796652	S	4	0	4	0.00004
Duodenibacillus massiliensis	1852381	S	1	0	1	0.00001
Tepidimonas taiwanensis	307486	S	11	29	40	0.00043
Aquabacterium sp. J223	2898431	S	3	8	11	0.00012
Candidatus Ichthyocystis hellenicum	1561003	S	1	0	1	0.00001
Sulfuritortus calidifontis	1914471	S	316	708	1024	0.01104
Thiobacillus sedimenti	3110231	S	2	4	6	0.00006
Usitatibacter rugosus	2732067	S	124	146	270	0.00291
Nitrosomonas sp. Is79A3	261292	S	4	19	23	0.00025
Sterolibacterium denitrificans	157592	S	1	1	2	0.00002
Rugosibacter aromaticivorans	1565605	S	1	0	1	0.00001
Pseudothauera hydrothermalis	2184083	S	95	132	227	0.00245
Azonexus sp. IMCC34839	3133695	S	35	45	80	0.00086
Niveibacterium sp. SC-1	3135646	S	13	36	49	0.00053
Laribacter hongkongensis	168471	S	28	47	75	0.00081
Aquella oligotrophica	2067065	S	9	0	9	0.00010
Neisseria meningitidis	487	S	1	1	2	0.00002
Neisseria musculi	1815583	S	1	0	1	0.00001
Iodobacter fluviatilis	537	S	1	5	6	0.00006
Vogesella sp. XCS3	2877939	S	3	2	5	0.00005
Pseudogulbenkiania sp. NH8B	748280	S	1	1	2	0.00002
Ferrovum myxofaciens	416213	S	24	6	30	0.00032
Candidatus Nasuia deltocephalinicola	1160784	S	2	0	2	0.00002
Candidatus Profftella armatura	669502	S	2	0	2	0.00002
Casimicrobium huifangae	2591109	S	2	1	3	0.00003
Candidatus Kinetoplastibacterium crithidii	33056	S	1	0	1	0.00001
Chitinivorax sp. PXF-14	3230488	S	1	1	2	0.00002
Hydrogenophilus thermoluteolus	297	S	2	0	2	0.00002
Niabella ginsenosidivorans	1176587	S	879	226	1105	0.01191
Niabella soli	446683	S	292	92	384	0.00414
Mycovorax composti	2962693	S	317	198	515	0.00555
Ferruginibacter lapsinanis	563172	S	56	87	143	0.00154
Ferruginibacter albus	2875540	S	53	70	123	0.00133
Flavisolibacter ginsenosidimutans	661481	S	178	81	259	0.00279
Flavisolibacter tropicus	1492898	S	10	6	16	0.00017
Sediminibacterium sp. TEGAF015	575378	S	78	142	220	0.00237
Pseudobacter ginsenosidimutans	661488	S	134	51	185	0.00199
Arachidicoccus sp. BS20	1850526	S	16	82	98	0.00106
Arachidicoccus terrestris	2875539	S	1	36	37	0.00040
Paraflavitalea speifideaquila	3076558	S	2	105	107	0.00115
Niastella koreensis	354356	S	103	39	142	0.00153
Chitinophaga sp. XS-30	2604421	S	24	45	69	0.00074
Chitinophaga sp. MM2321	3137178	S	1	2	3	0.00003
Chitinophaga niabensis	536979	S	11	17	28	0.00030
Chitinophaga caeni	2029983	S	1	0	1	0.00001
Panacibacter ginsenosidivorans	1813871	S	15	4	19	0.00020
Lacibacter sediminis	2760713	S	10	3	13	0.00014
Lacibacter sp. MH-610	3020883	S	4	1	5	0.00005
Filimonas lacunae	477680	S	5	1	6	0.00006
Thermoflavifilum sp.	1968839	S	3	0	3	0.00003
Rhizosphaericola mali	2545455	S	1	0	1	0.00001
Flavobacterium sp. WV_118_3	3151764	S	37	214	251	0.00271
Flavobacterium sp. KACC 22761	3092665	S	28	417	445	0.00480
Flavobacterium sp. N1994	2986827	S	12	84	96	0.00103
Flavobacterium sp. Sr18	935222	S	3	28	31	0.00033
Flavobacterium sp. PS2	3384157	S	1	8	9	0.00010
Flavobacterium sp. M31R6	2739062	S	1	9	10	0.00011
Flavobacterium commune	1306519	S	25	255	280	0.00302
Flavobacterium sangjuense	2518177	S	12	89	101	0.00109
Flavobacterium flavigenum	3003258	S	9	246	255	0.00275
Flavobacterium inviolabile	2748320	S	8	47	55	0.00059
Flavobacterium azooxidireducens	1871076	S	7	46	53	0.00057
Flavobacterium pallidum	2172098	S	5	15	20	0.00022
Flavobacterium psychrophilum	96345	S	3	27	30	0.00032
Flavobacterium litorale	2856519	S	2	12	14	0.00015
Flavobacterium okayamense	2830782	S	2	30	32	0.00034
Flavobacterium kingsejongi	1678728	S	1	5	6	0.00006
Flavobacterium covae	2906076	S	1	29	30	0.00032
Flavobacterium ardleyense	2038737	S	1	5	6	0.00006
Flavobacterium gelatinilyticum	3003260	S	1	13	14	0.00015
Flavobacterium sediminis	2201181	S	1	7	8	0.00009
Amniculibacterium sp. G2-70	2767188	S	7	23	30	0.00032
Croceibacter atlanticus	313588	S	6	100	106	0.00114
Aureibaculum algae	2584122	S	3	32	35	0.00038
Vaginella massiliensis	1816680	S	1	4	5	0.00005
Polaribacter sp. KT25b	1855336	S	1	22	23	0.00025
Elizabethkingia meningoseptica	238	S	4	31	35	0.00038
Chryseobacterium daecheongense	192389	S	6	18	24	0.00026
Chryseobacterium sp. JJR-5R	3093923	S	1	1	2	0.00002
Weeksella virosa	1014	S	3	13	16	0.00017
Cruoricaptor ignavus	1118202	S	1	10	11	0.00012
Fluviicola taffensis	191579	S	31	6	37	0.00040
Paracrocinitomix mangrovi	2862509	S	2	0	2	0.00002
Blattabacterium cuenoti	1653831	S	32	14	46	0.00050
Ichthyobacterium seriolicida	242600	S	14	1	15	0.00016
Parvicella tangerina	2829795	S	9	1	10	0.00011
Croceimicrobium hydrocarbonivorans	2761580	S	2	0	2	0.00002
Candidatus Karelsulcia muelleri	336810	S	1	0	1	0.00001
Pontibacter pudoricolor	2694930	S	520	584	1104	0.01190
Pontibacter sp. SGAir0037	2571030	S	1	1	2	0.00002
Hymenobacter busanensis	2607656	S	71	85	156	0.00168
Hymenobacter sp. BRD128	2675878	S	7	12	19	0.00020
Hymenobacter jejuensis	2502781	S	2	2	4	0.00004
Adhaeribacter radiodurans	2745197	S	62	60	122	0.00131
Chryseolinea soli	2321403	S	73	81	154	0.00166
Fulvivirga lutea	2810512	S	6	9	15	0.00016
Fulvivirga maritima	2904247	S	1	1	2	0.00002
Aquiflexum balticum	280473	S	3	2	5	0.00005
Cytophaga hutchinsonii	985	S	13	13	26	0.00028
Spirosoma endbachense	2666025	S	2	2	4	0.00004
Dyadobacter pollutisoli	2910158	S	3	3	6	0.00006
Dyadobacter sp. 676	3088362	S	1	1	2	0.00002
Dyadobacter chenhuakuii	2909339	S	1	2	3	0.00003
Larkinella insperata	332158	S	1	4	5	0.00005
Tellurirhabdus rosea	2674997	S	1	4	5	0.00005
Fulvitalea axinellae	1182444	S	5	2	7	0.00008
Persicobacter psychrovividus	387638	S	4	3	7	0.00008
Candidatus Cardinium hertigii	247481	S	6	1	7	0.00008
Candidatus Amoebophilus asiaticus	281120	S	1	0	1	0.00001
Rhodocytophaga rosea	2704465	S	3	3	6	0.00006
Reichenbachiella carrageenanivorans	2979869	S	1	1	2	0.00002
Ekhidna sp.	2608089	S	1	1	2	0.00002
Emticicia oligotrophica	312279	S	2	2	4	0.00004
Mangrovivirga cuniculi	2715131	S	1	1	2	0.00002
Mangrovibacterium marinum	1639118	S	211	18	229	0.00247
Aquipluma nitroreducens	2010828	S	1	0	1	0.00001
Alkalitalea saponilacus	889453	S	37	2	39	0.00042
Xiashengella succiniciproducens	2949635	S	4	0	4	0.00004
Labilibaculum sp.	2060723	S	3	0	3	0.00003
