name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Roseomonas sp. CCTCC AB2023176	3342640	S	28	19	47	0.00049
Roseomonas fluvialis	1750527	S	20	13	33	0.00034
Roseococcus microcysteis	2771361	S	2	1	3	0.00003
Acidibrevibacterium fodinaquatile	1969806	S	31	26	57	0.00059
Lichenicola sp.	2804529	S	12	10	22	0.00023
Komagataeibacter saccharivorans	265959	S	5	10	15	0.00016
Gluconobacter albidus	318683	S	1	0	1	0.00001
Commensalibacter melissae	2070537	S	1	0	1	0.00001
Elioraea tepida	2843330	S	9	7	16	0.00017
Acidisoma cladoniae	3040935	S	6	3	9	0.00009
Acidocella sp. MX-AZ03	2697363	S	1	0	1	0.00001
Wolbachia pipientis	955	S	174	156	330	0.00341
Wolbachia endosymbiont (group A) of Agelastica alni	3066130	S	10	7	17	0.00018
Wolbachia endosymbiont of Tetranychus urticae	169184	S	4	0	4	0.00004
Wolbachia endosymbiont of Rhagoletis cingulata	1220542	S	1	0	1	0.00001
Wolbachia endosymbiont (group A) of Gastracanthus pulcherrimus	3066200	S	1	0	1	0.00001
Neoehrlichia mikurensis	89586	S	2	0	2	0.00002
Candidatus Mesenet endosymbiont of Agriotes lineatus	3077948	S	1	0	1	0.00001
Rickettsia conorii	781	S	1	5	6	0.00006
Candidatus Megaera polyxenophila	988779	S	2	3	5	0.00005
Candidatus Phycorickettsia trachydisci	2115978	S	1	0	1	0.00001
Candidatus Deianiraea vastatrix	2163644	S	2	0	2	0.00002
Hyphobacterium sp.	2004662	S	64	14	78	0.00081
Oceanicaulis alexandrii	153233	S	1	0	1	0.00001
Algimonas porphyrae	1128113	S	2	0	2	0.00002
Pontivivens nitratireducens	2758038	S	9	22	31	0.00032
Rhodovulum sp. P5	1564506	S	5	7	12	0.00012
Ruegeria sp. SCSIO 43209	2793010	S	3	3	6	0.00006
Jannaschia sp. W003	2867012	S	2	2	4	0.00004
Palleronia sp. LCG004	3079304	S	1	0	1	0.00001
Leisingera sp. M523	2867013	S	1	6	7	0.00007
Candidatus Bealeia paramacronuclearis	1921001	S	9	1	10	0.00010
endosymbiont of Acanthamoeba sp. UWC8	86106	S	1	0	1	0.00001
Candidatus Nucleicultrix amoebiphila	1509244	S	2	0	2	0.00002
Candidatus Pelagibacter sp. IMCC9063	1002672	S	3	2	5	0.00005
Candidatus Fonsibacter ubiquis	1925548	S	4	0	4	0.00004
Kordiimonas pumila	2161677	S	2	0	2	0.00002
Gimibacter soli	3024400	S	1	0	1	0.00001
Candidatus Viadribacter manganicus	1759059	S	1	0	1	0.00001
Alphaproteobacteria bacterium endosymbiont of Tiliacea citrago	3077944	S	1	0	1	0.00001
Caldichromatium japonicum	2699430	S	11	2	13	0.00013
Thermochromatium tepidum	1050	S	6	3	9	0.00009
Allochromatium tepidum	553982	S	1	0	1	0.00001
Marichromatium purpuratum	37487	S	1	0	1	0.00001
Candidatus Nitrosacidococcus sp. I8	2942908	S	1	0	1	0.00001
Spiribacter salinus	1335746	S	38	19	57	0.00059
Acidihalobacter ferrooxydans	1765967	S	2	2	4	0.00004
Ectothiorhodospira shaposhnikovii	1054	S	1	0	1	0.00001
Granulosicoccus antarcticus	437505	S	2	0	2	0.00002
Halothiobacillus sp. DCM-1	3112558	S	1	0	1	0.00001
Lysobacter sp. KIS68-7	2904252	S	123	144	267	0.00276
Lysobacter arenosi	2795387	S	5	7	12	0.00012
Arenimonas daejeonensis	370777	S	71	95	166	0.00172
Xylella fastidiosa	2371	S	39	182	221	0.00228
Agrilutibacter terrestris	2865112	S	39	69	108	0.00112
Pseudoxanthomonas sp. SL93	2995142	S	1	16	17	0.00018
Xanthomonas campestris	339	S	3	131	134	0.00139
Xanthomonas oryzae	347	S	1	270	271	0.00280
Xanthomonas albilineans	29447	S	1	0	1	0.00001
Thermomonas paludicola	2884874	S	1	1	2	0.00002
Solilutibacter oculi	2698682	S	1	1	2	0.00002
Luteibacter anthropi	564369	S	6	65	71	0.00073
Tahibacter amnicola	2976241	S	2	10	12	0.00012
Dokdonella koreensis	323415	S	7	31	38	0.00039
Dyella terrae	522259	S	2	10	12	0.00012
Dyella sp. GSA-30	2994496	S	1	5	6	0.00006
Ahniella affigens	2021234	S	1	0	1	0.00001
Candidatus Moranella endobia	1048758	S	184	0	184	0.00190
Escherichia coli	562	S	98	346	444	0.00459
secondary endosymbiont of Trabutina mannipara	1835721	S	14	1	15	0.00016
Candidatus Purcelliella pentastirinorum	472834	S	6	0	6	0.00006
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	S	1	0	1	0.00001
Klebsiella pneumoniae	573	S	15	147	162	0.00167
Salmonella enterica	28901	S	14	3753	3767	0.03894
Citrobacter portucalensis	1639133	S	6	11	17	0.00018
Citrobacter gillenii	67828	S	5	27	32	0.00033
Enterobacter ludwigii	299767	S	5	9	14	0.00014
Enterobacter cloacae	550	S	1	0	1	0.00001
Enterobacteriaceae endosymbiont of Plateumaris sericea	2675797	S	6	2	8	0.00008
Candidatus Schneideria nysicola	1081631	S	2	0	2	0.00002
Superficieibacter sp. HKU1	3031919	S	1	0	1	0.00001
Candidatus Curculioniphilus buchneri	690594	S	1	0	1	0.00001
Sodalis ligni	2697027	S	217	37	254	0.00263
Sodalis endosymbiont of Henestaris halophilus	1929246	S	1	0	1	0.00001
Proteus mirabilis	584	S	141	24	165	0.00171
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	S	8	0	8	0.00008
Candidatus Providencia siddallii	1715285	S	3	0	3	0.00003
Providencia sp. PROV252	2936799	S	2	3	5	0.00005
Morganella morganii	582	S	3	0	3	0.00003
Photorhabdus thracensis	230089	S	1	0	1	0.00001
Edwardsiella tarda	636	S	78	15	93	0.00096
Enterobacterales bacterium endosymbiont of Anomoneura mori	3132096	S	10	4	14	0.00014
Buchnera aphidicola	9	S	6	0	6	0.00006
Erwinia pyrifoliae	79967	S	2	0	2	0.00002
Pantoea stewartii	66269	S	2	0	2	0.00002
Brenneria rubrifaciens	55213	S	6	0	6	0.00006
Dickeya solani	1089444	S	1	0	1	0.00001
Serratia plymuthica	82996	S	3	12	15	0.00016
Serratia symbiotica	138074	S	2	0	2	0.00002
Steroidobacter denitrificans	465721	S	655	84	739	0.00764
Allohahella sp. A8	3141461	S	11	18	29	0.00030
Venatoribacter cucullus	2661630	S	2	8	10	0.00010
Marinomonas algicola	2773454	S	1	0	1	0.00001
Nitrincola iocasae	2614693	S	1	2	3	0.00003
Reinekea forsetii	1336806	S	1	1	2	0.00002
Paraphotobacterium marinum	1755811	S	119	11	130	0.00134
Vibrio harveyi	669	S	7	5	12	0.00012
Vibrio cholerae	666	S	1	0	1	0.00001
Vibrio tapetis	52443	S	1	0	1	0.00001
Aquicella siphonis	254247	S	60	10	70	0.00072
Aquicella lusitana	254246	S	1	0	1	0.00001
Coxiella-like endosymbiont	1592897	S	18	8	26	0.00027
Legionella sp. D16C41	3402688	S	3	1	4	0.00004
Legionella sp. MW5194	2662448	S	2	18	20	0.00021
Candidatus Legionella polyplacis	2005262	S	3	0	3	0.00003
Legionella lytica	96232	S	3	5	8	0.00008
Pseudomonas sp. G.S.17	3137451	S	32	8	40	0.00041
Pseudomonas sp. MPDS	2762896	S	1	13	14	0.00014
Pseudomonas putida	303	S	2	9	11	0.00011
Pseudomonas mosselii	78327	S	1	1	2	0.00002
Pseudomonas aeruginosa	287	S	3	29	32	0.00033
Pseudomonas brassicacearum	930166	S	1	3	4	0.00004
Pseudomonas syringae	317	S	1	1	2	0.00002
Pseudomonas synxantha	47883	S	1	7	8	0.00008
Stutzerimonas stutzeri	316	S	7	8	15	0.00016
Halopseudomonas phragmitis	1931241	S	2	0	2	0.00002
Sulfurifustis variabilis	1675686	S	102	13	115	0.00119
Avibacterium paragallinarum	728	S	90	12	102	0.00105
Lonepinella koalarum	53417	S	3	0	3	0.00003
Thalassotalea ponticola	1523392	S	58	3	61	0.00063
Colwellia sp. 20A7	2689569	S	1	0	1	0.00001
Pseudoalteromonas sp. A41-2	2785910	S	4	4	8	0.00008
Flocculibacter collagenilyticus	2744479	S	3	0	3	0.00003
Shewanella aestuarii	1028752	S	1	0	1	0.00001
Shewanella baltica	62322	S	1	0	1	0.00001
Methylocaldum marinum	1432792	S	18	19	37	0.00038
Methylococcus capsulatus	414	S	10	9	19	0.00020
Methylomagnum ishizawai	1760988	S	7	6	13	0.00013
Methylobacter sp. YRD-M1	2911520	S	1	1	2	0.00002
Cellvibrio sp. PSBB006	1987723	S	17	12	29	0.00030
Teredinibacter sp. KSP-S5-2	3034506	S	12	0	12	0.00012
Teredinibacter turnerae	2426	S	1	0	1	0.00001
Agarilytica rhodophyticola	1737490	S	2	0	2	0.00002
Congregibacter litoralis	393662	S	7	0	7	0.00007
Aequoribacter fuscus	2518989	S	1	0	1	0.00001
Microbulbifer spongiae	2944933	S	1	0	1	0.00001
Zhongshania aliphaticivorans	1470434	S	1	0	1	0.00001
Algiphilus sp.	1872431	S	25	4	29	0.00030
Solimonas sp. K1W22B-7	2303331	S	1	0	1	0.00001
Candidatus Vondammii sp. HM_W22	2687299	S	20	0	20	0.00021
Candidatus Palibaumannia cicadellinicola	186490	S	1	0	1	0.00001
endosymbiont of Sipalinus gigas	1972134	S	1	0	1	0.00001
Candidatus Reidiella endopervernicosa	2738883	S	1	0	1	0.00001
Acinetobacter sp. 10FS3-1	2563897	S	5	1	6	0.00006
Acinetobacter baumannii	470	S	2	6	8	0.00008
Aquirhabdus parva	2283318	S	5	0	5	0.00005
Moraxella atlantae	34059	S	2	0	2	0.00002
Thiomicrorhabdus sediminis	2580412	S	4	2	6	0.00006
Aeromonas media	651	S	4	2	6	0.00006
Aeromonas veronii	654	S	2	1	3	0.00003
Sulfurivermis fontis	1972068	S	4	1	5	0.00005
Immundisolibacter cernigliae	1810504	S	3	0	3	0.00003
Cardiobacterium sp. Marseille-Q4385	2866573	S	1	0	1	0.00001
Wohlfahrtiimonas chitiniclastica	400946	S	1	0	1	0.00001
Woeseia oceani	1548547	S	2	0	2	0.00002
Massilia varians	457921	S	11	129	140	0.00145
Massilia sp. Se16.2.3	2709303	S	2	573	575	0.00594
Pseudoduganella sp. UC29_106	3374553	S	91	447	538	0.00556
Collimonas fungivorans	158899	S	8	33	41	0.00042
Noviherbaspirillum sp. UKPF54	2601898	S	16	51	67	0.00069
Janthinobacterium lividum	29581	S	1	16	17	0.00018
Janthinobacterium sp. J1-1	3065910	S	1	5	6	0.00006
Actimicrobium sp. CCC2.4	3048606	S	5	10	15	0.00016
Undibacterium parvum	401471	S	1	0	1	0.00001
Glaciimonas sp. PAMC28666	2807626	S	1	0	1	0.00001
Variovorax paradoxus	34073	S	2	183	185	0.00191
Comamonas sp. NLF-1-9	2853163	S	7	194	201	0.00208
Comamonas thiooxydans	363952	S	4	203	207	0.00214
Comamonas terrigena	32013	S	1	23	24	0.00025
Vandammella animalimorsus	2029117	S	6	70	76	0.00079
Hydrogenophaga sp. YM1	2806262	S	1	36	37	0.00038
Delftia tsuruhatensis	180282	S	2	423	425	0.00439
Hylemonella gracilis	80880	S	2	32	34	0.00035
Polaromonas vacuolata	37448	S	1	3	4	0.00004
Cupriavidus pinatubonensis	248026	S	6	44	50	0.00052
Cupriavidus sp. EM10	2839983	S	6	105	111	0.00115
Ralstonia solanacearum	305	S	128	397	525	0.00543
Ralstonia pseudosolanacearum	1310165	S	1	7	8	0.00008
Paraburkholderia tropica	92647	S	74	109	183	0.00189
Robbsia andropogonis	28092	S	28	10	38	0.00039
Lautropia mirabilis	47671	S	18	20	38	0.00039
Burkholderia pseudomallei	28450	S	4	276	280	0.00289
Burkholderia mallei	13373	S	2	171	173	0.00179
Burkholderia oklahomensis	342113	S	2	4	6	0.00006
Burkholderia ambifaria	152480	S	1	4	5	0.00005
Polynucleobacter necessarius	576610	S	2	1	3	0.00003
Ideonella dechloratans	36863	S	37	186	223	0.00231
Sphaerotilus sulfidivorans	639200	S	1	3	4	0.00004
Bordetella genomosp. 9	1416803	S	5	14	19	0.00020
Oligella ureolytica	90244	S	2	0	2	0.00002
Basilea psittacipulmonis	1472345	S	2	0	2	0.00002
Pusillimonas sp. T7-7	1007105	S	1	1	2	0.00002
Duodenibacillus massiliensis	1852381	S	9	2	11	0.00011
Turicimonas muris	1796652	S	2	0	2	0.00002
Tepidimonas taiwanensis	307486	S	2	7	9	0.00009
Sulfuritortus calidifontis	1914471	S	611	662	1273	0.01316
Thiobacillus sedimenti	3110231	S	2	4	6	0.00006
Methylophilus methylotrophus	17	S	5	6	11	0.00011
Methylobacillus flagellatus	405	S	3	4	7	0.00007
Methyloradius palustris	2778876	S	2	3	5	0.00005
Ferriphaselus amnicola	1188319	S	6	2	8	0.00008
Usitatibacter rugosus	2732067	S	2	0	2	0.00002
Pseudothauera hydrothermalis	2184083	S	70	42	112	0.00116
Thauera sp. K11	2005884	S	19	20	39	0.00040
Niveibacterium sp. SC-1	3135646	S	64	31	95	0.00098
Dechloromonas aquae	2664436	S	2	9	11	0.00011
Azonexus sp. IMCC34839	3133695	S	2	6	8	0.00008
Laribacter hongkongensis	168471	S	74	62	136	0.00141
Microvirgula aerodenitrificans	57480	S	1	0	1	0.00001
Vitreoscilla filiformis	63	S	1	0	1	0.00001
Ferrovum myxofaciens	416213	S	14	1	15	0.00016
Candidatus Kinetoplastibacterium crithidii	33056	S	1	0	1	0.00001
Hydrogenophilus thermoluteolus	297	S	2	0	2	0.00002
Niastella koreensis	354356	S	698	168	866	0.00895
Flavisolibacter ginsenosidimutans	661481	S	607	131	738	0.00763
Flavisolibacter tropicus	1492898	S	50	12	62	0.00064
Sediminibacterium sp. TEGAF015	575378	S	237	281	518	0.00535
Chitinophaga sp. XS-30	2604421	S	68	92	160	0.00165
Chitinophaga filiformis	104663	S	65	170	235	0.00243
Chitinophaga pinensis	79329	S	11	39	50	0.00052
Chitinophaga caeni	2029983	S	1	0	1	0.00001
Chitinophaga oryzae	2725414	S	1	2	3	0.00003
Niabella ginsenosidivorans	1176587	S	297	55	352	0.00364
Niabella soli	446683	S	55	12	67	0.00069
Niabella yanshanensis	577386	S	1	0	1	0.00001
Pseudobacter ginsenosidimutans	661488	S	336	80	416	0.00430
Ferruginibacter lapsinanis	563172	S	34	124	158	0.00163
Ferruginibacter albus	2875540	S	21	63	84	0.00087
Paraflavitalea speifideaquila	3076558	S	1	150	151	0.00156
Arachidicoccus terrestris	2875539	S	1	115	116	0.00120
Filimonas lacunae	477680	S	39	8	47	0.00049
Mycovorax composti	2962693	S	19	9	28	0.00029
Rhizosphaericola mali	2545455	S	15	2	17	0.00018
Thermoflavifilum sp.	1968839	S	13	2	15	0.00016
Lacibacter sediminis	2760713	S	10	2	12	0.00012
Lacibacter sp. MH-610	3020883	S	1	0	1	0.00001
Panacibacter ginsenosidivorans	1813871	S	7	1	8	0.00008
Pseudocnuella soli	2502779	S	2	0	2	0.00002
Hymenobacter sp. BRD128	2675878	S	5	60	65	0.00067
Hymenobacter busanensis	2607656	S	4	54	58	0.00060
Hymenobacter qilianensis	1385715	S	1	18	19	0.00020
Hymenobacter jejuensis	2502781	S	1	7	8	0.00008
Pontibacter pudoricolor	2694930	S	41	67	108	0.00112
Pontibacter sp. SGAir0037	2571030	S	7	12	19	0.00020
Adhaeribacter radiodurans	2745197	S	10	16	26	0.00027
Adhaeribacter swui	2086471	S	3	6	9	0.00009
Chryseolinea soli	2321403	S	39	67	106	0.00110
Dyadobacter sp. 676	3088362	S	11	23	34	0.00035
Dyadobacter chenhuakuii	2909339	S	4	10	14	0.00014
Dyadobacter chenwenxiniae	2906456	S	3	6	9	0.00009
Dyadobacter pollutisoli	2910158	S	3	5	8	0.00008
Dyadobacter fermentans	94254	S	2	5	7	0.00007
Dyadobacter fanqingshengii	2906443	S	1	2	3	0.00003
Fibrella aestuarina	651143	S	2	15	17	0.00018
Larkinella insperata	332158	S	1	5	6	0.00006
Fulvitalea axinellae	1182444	S	24	19	43	0.00044
Persicobacter psychrovividus	387638	S	2	2	4	0.00004
Spirosoma endbachense	2666025	S	3	12	15	0.00016
Spirosoma rigui	564064	S	2	8	10	0.00010
Spirosoma oryzicola	2898794	S	2	4	6	0.00006
Spirosoma rhododendri	2728024	S	1	4	5	0.00005
Cytophaga hutchinsonii	985	S	7	11	18	0.00019
Emticicia oligotrophica	312279	S	17	34	51	0.00053
Leadbetterella byssophila	316068	S	1	1	2	0.00002
Candidatus Cardinium hertigii	247481	S	5	1	6	0.00006
Candidatus Amoebophilus asiaticus	281120	S	1	0	1	0.00001
Ekhidna sp.	2608089	S	4	9	13	0.00013
Aquiflexum balticum	280473	S	1	1	2	0.00002
Rhodocytophaga rosea	2704465	S	2	3	5	0.00005
Mangrovivirga cuniculi	2715131	S	1	2	3	0.00003
Flavobacterium sp. Sr18	935222	S	44	65	109	0.00113
Flavobacterium sp. N1994	2986827	S	27	22	49	0.00051
Flavobacterium sp. KACC 22761	3092665	S	12	42	54	0.00056
Flavobacterium sp. WV_118_3	3151764	S	7	7	14	0.00014
Flavobacterium sp. NG2	3097547	S	1	1	2	0.00002
Flavobacterium azooxidireducens	1871076	S	13	9	22	0.00023
Flavobacterium commune	1306519	S	11	20	31	0.00032
Flavobacterium flavigenum	3003258	S	10	79	89	0.00092
Flavobacterium pallidum	2172098	S	8	4	12	0.00012
Flavobacterium covae	2906076	S	6	45	51	0.00053
Flavobacterium sangjuense	2518177	S	2	2	4	0.00004
Flavobacterium inviolabile	2748320	S	2	1	3	0.00003
Flavobacterium ardleyense	2038737	S	1	0	1	0.00001
Aquimarina sp. SS2-1	3342247	S	1	5	6	0.00006
Vaginella massiliensis	1816680	S	3	3	6	0.00006
Mangrovimonas sp. YM274	3070660	S	1	0	1	0.00001
Chryseobacterium daecheongense	192389	S	1	12	13	0.00013
Elizabethkingia sp. JS20170427COW	2583851	S	1	13	14	0.00014
Fluviicola taffensis	191579	S	25	3	28	0.00029
Ichthyobacterium seriolicida	242600	S	5	0	5	0.00005
Croceimicrobium hydrocarbonivorans	2761580	S	3	0	3	0.00003
Mucilaginibacter sp. 5C4	3048589	S	23	45	68	0.00070
Mucilaginibacter sp. 14171R-50	2703789	S	17	25	42	0.00043
Mucilaginibacter sp.	1882438	S	3	4	7	0.00007
Mucilaginibacter sp. NFX135	3402687	S	2	4	6	0.00006
Mucilaginibacter sp. 21P	2778902	S	1	1	2	0.00002
Mucilaginibacter sp. PAMB04274	3138568	S	1	12	13	0.00013
Mucilaginibacter paludis	423351	S	6	9	15	0.00016
Mucilaginibacter celer	2305508	S	5	15	20	0.00021
Pedobacter foliorum	2739058	S	10	43	53	0.00055
Pedobacter heparinus	984	S	5	14	19	0.00020
Pedobacter mucosus	2895286	S	3	8	11	0.00011
Pedobacter ginsengisoli	363852	S	2	9	11	0.00011
Sphingobacterium psychroaquaticum	561061	S	29	56	85	0.00088
Sphingobacterium bambusae	662858	S	4	7	11	0.00011
Sphingobacterium sp. SYP-B4668	2996035	S	1	1	2	0.00002
Arcticibacter sp. MXS-1	3341726	S	3	4	7	0.00007
Aurantibacillus circumpalustris	3036359	S	34	3	37	0.00038
Mangrovibacterium marinum	1639118	S	44	4	48	0.00050
Aquipluma nitroreducens	2010828	S	3	0	3	0.00003
Draconibacterium halophilum	2706887	S	2	0	2	0.00002
Alkalitalea saponilacus	889453	S	17	1	18	0.00019
Marinifilum fragile	570161	S	1	0	1	0.00001
uncultured Acetobacteroides sp.	1760811	S	4	0	4	0.00004
Petrimonas mucosa	1642646	S	8	2	10	0.00010
Butyricimonas virosa	544645	S	3	5	8	0.00008
Porphyromonas somerae	322095	S	2	2	4	0.00004
Paraprevotella clara	454154	S	1	1	2	0.00002
Haliscomenobacter hydrossis	2350	S	13	1	14	0.00014
Lewinella sp. LCG006	3231911	S	11	1	12	0.00012
Aureispira anguillae	2864201	S	1	0	1	0.00001
Candidatus Sulfidibacterium hydrothermale	2875962	S	1	0	1	0.00001
Melioribacter roseus	1134405	S	140	4	144	0.00149
Ignavibacterium album	591197	S	13	4	17	0.00018
Rhodocaloribacter litoris	2558931	S	2	0	2	0.00002
Cyclonatronum proteinivorum	1457365	S	1	0	1	0.00001
Gemmatimonas phototrophica	1379270	S	113	1969	2082	0.02152
Gemmatimonas aurantiaca	173480	S	2	33	35	0.00036
Gemmatirosa kalamazoonensis	861299	S	1374	937	2311	0.02389
Pseudogemmatithrix spongiicola	3062599	S	57	70	127	0.00131
Gaopeijia maritima	3119007	S	4	0	4	0.00004
Candidatus Cloacimonas acidaminovorans	456827	S	4	0	4	0.00004
Fibrobacter succinogenes	833	S	2	0	2	0.00002
Urbifossiella limnaea	2528023	S	121	212	333	0.00344
Limnoglobus roseus	2598579	S	88	90	178	0.00184
Gemmata obscuriglobus	114	S	59	108	167	0.00173
Frigoriglobus tundricola	2774151	S	57	153	210	0.00217
Telmatocola sphagniphila	1123043	S	22	4	26	0.00027
Tuwongella immobilis	692036	S	3	0	3	0.00003
Pirellula sp. SH-Sr6A	1632865	S	103	117	220	0.00227
Lignipirellula cremea	2528010	S	14	58	72	0.00074
Anatilimnocola aggregata	2528021	S	13	46	59	0.00061
Blastopirellula sp. J2-11	2943192	S	6	23	29	0.00030
Mariniblastus fucicola	980251	S	2	2	4	0.00004
Aeoliella mucimassa	2527972	S	5	27	32	0.00033
Botrimarina mediterranea	2528022	S	4	35	39	0.00040
Planctomyces sp. SH-PL14	1632864	S	91	51	142	0.00147
Caulifigura coniformis	2527983	S	67	41	108	0.00112
Gimesia aquarii	2527964	S	5	24	29	0.00030
Polystyrenella longa	2528007	S	14	3	17	0.00018
Rubinisphaera brasiliensis	119	S	13	6	19	0.00020
