name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sphingomonas sp. SUN019	2937788	S	4	9	13	0.00014
Sphingomonas profundi	2681549	S	44	104	148	0.00162
Sphingomonas kaistensis	298708	S	36	134	170	0.00186
Sphingomonas daechungensis	1176646	S	28	47	75	0.00082
Sphingomonas piscis	2714943	S	26	34	60	0.00066
Sphingomonas morindae	1541170	S	23	59	82	0.00090
Sphingomonas changnyeongensis	2698679	S	15	34	49	0.00054
Sphingomonas nostoxanthinifaciens	2872652	S	13	31	44	0.00048
Sphingomonas sanxanigenens	397260	S	4	12	16	0.00018
Sphingomonas lacunae	2698828	S	4	2	6	0.00007
Sphingomonas xanthus	2594473	S	3	6	9	0.00010
Sphingomonas abietis	3012344	S	2	4	6	0.00007
Sphingomonas endolithica	2972485	S	1	3	4	0.00004
Sphingobium sp. SYK-6	627192	S	8	40	48	0.00053
Sphingobium sp. AP49	1144307	S	1	48	49	0.00054
Novosphingobium sp. Gsoil 351	2675225	S	3	11	14	0.00015
Parasphingopyxis algicola	2026624	S	1	0	1	0.00001
Tsuneonella sp. CC-YZS046	3042152	S	106	387	493	0.00540
Qipengyuania soli	2782568	S	33	282	315	0.00345
Erythrobacter sp. Alg231-14	1922225	S	7	12	19	0.00021
Erythrobacter sp. 3-20A1M	2653850	S	4	78	82	0.00090
Zymomonas mobilis	542	S	119	7	126	0.00138
Sphingosinicella microcystinivorans	335406	S	56	20	76	0.00083
Sandaracinobacteroides saxicola	2759707	S	11	2	13	0.00014
Roseomonas marmotae	2768161	S	194	85	279	0.00306
Roseomonas fluvialis	1750527	S	17	6	23	0.00025
Roseomonas sp. CCTCC AB2023176	3342640	S	12	4	16	0.00018
Roseomonas haemaphysalidis	2768162	S	4	1	5	0.00005
Roseococcus microcysteis	2771361	S	1	0	1	0.00001
Acidibrevibacterium fodinaquatile	1969806	S	65	57	122	0.00134
Commensalibacter melissae	2070537	S	25	7	32	0.00035
Lichenicola sp.	2804529	S	10	14	24	0.00026
Komagataeibacter saccharivorans	265959	S	3	48	51	0.00056
Granulibacter bethesdensis	364410	S	7	6	13	0.00014
Acidisoma cladoniae	3040935	S	52	14	66	0.00072
Acidocella sp. MX-AZ03	2697363	S	23	9	32	0.00035
Elioraea tepida	2843330	S	20	9	29	0.00032
Caulobacter mirabilis	69666	S	146	123	269	0.00295
Caulobacter sp. NIBR1757	3016000	S	10	6	16	0.00018
Terricaulis silvestris	2686094	S	64	9	73	0.00080
Phenylobacterium montanum	2823693	S	25	8	33	0.00036
Phenylobacterium parvum	2201350	S	7	3	10	0.00011
Phenylobacterium zucineum	284016	S	1	0	1	0.00001
Brevundimonas sp. Bb-A	2560058	S	1	34	35	0.00038
Asticcacaulis sp. MM231	3157666	S	7	0	7	0.00008
Niveispirillum cyanobacteriorum	1612173	S	54	21	75	0.00082
Azospirillum baldaniorum	1064539	S	1	2	3	0.00003
Azospirillum humicireducens	1226968	S	1	1	2	0.00002
Caenispirillum salinarum	859058	S	82	47	129	0.00141
Hypericibacter adhaerens	2602016	S	2	75	77	0.00084
Ferrovibrio terrae	2594003	S	14	5	19	0.00021
Pararhodospirillum photometricum	1084	S	6	1	7	0.00008
Stella humosa	94	S	11	5	16	0.00018
Varunaivibrio sulfuroxidans	1773489	S	9	1	10	0.00011
Aestuariispira ectoiniformans	2775080	S	2	0	2	0.00002
Terasakiella sp. SH-1	2560057	S	1	0	1	0.00001
Hyphobacterium sp.	2004662	S	132	19	151	0.00165
Paracoccus sp. S3-43	3030011	S	3	32	35	0.00038
Rhodovulum sp. P5	1564506	S	1	7	8	0.00009
Fontisubflavum oceani	2978973	S	1	4	5	0.00005
Pontivivens nitratireducens	2758038	S	1	14	15	0.00016
Jannaschia sp. W003	2867012	S	1	5	6	0.00007
Wolbachia pipientis	955	S	16	15	31	0.00034
Wolbachia endosymbiont of Rhagoletis cingulata	1220542	S	2	0	2	0.00002
Wolbachia endosymbiont (group A) of Agelastica alni	3066130	S	1	0	1	0.00001
Candidatus Mesenet endosymbiont of Agriotes lineatus	3077948	S	5	7	12	0.00013
Neoehrlichia mikurensis	89586	S	5	0	5	0.00005
Ehrlichia ruminantium	779	S	1	0	1	0.00001
Candidatus Phycorickettsia trachydisci	2115978	S	2	0	2	0.00002
Candidatus Megaera polyxenophila	988779	S	1	1	2	0.00002
Candidatus Deianiraea vastatrix	2163644	S	2	0	2	0.00002
Candidatus Bealeia paramacronuclearis	1921001	S	6	0	6	0.00007
endosymbiont of Acanthamoeba sp. UWC8	86106	S	3	0	3	0.00003
Candidatus Hydrogenosomobacter endosymbioticus	2558174	S	1	0	1	0.00001
Candidatus Gromoviella agglomerans	2806609	S	1	0	1	0.00001
Candidatus Nucleicultrix amoebiphila	1509244	S	6	1	7	0.00008
Candidatus Paracaedibacter symbiosus	244582	S	2	0	2	0.00002
Candidatus Odyssella acanthamoebae	91604	S	1	0	1	0.00001
Candidatus Bodocaedibacter vickermanii	2741701	S	1	0	1	0.00001
Candidatus Pelagibacter sp. IMCC9063	1002672	S	1	2	3	0.00003
Candidatus Fonsibacter ubiquis	1925548	S	2	0	2	0.00002
Candidatus Viadribacter manganicus	1759059	S	4	0	4	0.00004
Gimibacter soli	3024400	S	1	2	3	0.00003
Alphaproteobacteria bacterium endosymbiont of Tiliacea citrago	3077944	S	2	0	2	0.00002
Parvularcula sp. IMCC14364	3067902	S	1	0	1	0.00001
Sneathiella marina	2950108	S	1	0	1	0.00001
Limnohabitans sp. MORI2	1751150	S	1	125	126	0.00138
Comamonas thiooxydans	363952	S	2	250	252	0.00276
Comamonas testosteroni	285	S	1	97	98	0.00107
Vandammella animalimorsus	2029117	S	3	85	88	0.00096
Diaphorobacter limosus	3036128	S	2	398	400	0.00438
Ramlibacter tataouinensis	94132	S	1	47	48	0.00053
Ralstonia solanacearum	305	S	245	874	1119	0.01226
Ralstonia pseudosolanacearum	1310165	S	1	8	9	0.00010
Paraburkholderia tropica	92647	S	69	241	310	0.00340
Paraburkholderia dokdonensis	2211211	S	10	48	58	0.00064
Caballeronia zhejiangensis	871203	S	1	118	119	0.00130
Cupriavidus pinatubonensis	248026	S	14	25	39	0.00043
Cupriavidus malaysiensis	367825	S	1	25	26	0.00028
Cupriavidus sp. EM10	2839983	S	1	3	4	0.00004
Burkholderia anthina	179879	S	1	14	15	0.00016
Burkholderia pseudomallei	28450	S	3	379	382	0.00419
Burkholderia mallei	13373	S	1	125	126	0.00138
Burkholderia oklahomensis	342113	S	1	3	4	0.00004
Robbsia andropogonis	28092	S	11	5	16	0.00018
Robbsia sp. KACC 23696	3149231	S	1	0	1	0.00001
Lautropia mirabilis	47671	S	6	7	13	0.00014
Massilia varians	457921	S	35	543	578	0.00633
Massilia sp. WG5	1707785	S	1	15	16	0.00018
Massilia sp. Se16.2.3	2709303	S	1	385	386	0.00423
Pseudoduganella sp. UC29_106	3374553	S	4	34	38	0.00042
Herbaspirillum hiltneri	341045	S	6	46	52	0.00057
Collimonas fungivorans	158899	S	10	53	63	0.00069
Glaciimonas sp. PAMC28666	2807626	S	12	12	24	0.00026
Noviherbaspirillum sp. UKPF54	2601898	S	6	29	35	0.00038
Oxalobacter aliiformigenes	2946593	S	4	2	6	0.00007
Actimicrobium sp. CCC2.4	3048606	S	3	10	13	0.00014
Herminiimonas arsenitoxidans	1809410	S	2	3	5	0.00005
Pusillimonas sp. T7-7	1007105	S	5	10	15	0.00016
Basilea psittacipulmonis	1472345	S	3	0	3	0.00003
Oligella ureolytica	90244	S	2	0	2	0.00002
Bordetella pertussis	520	S	1	80	81	0.00089
Ideonella dechloratans	36863	S	10	47	57	0.00062
Sphaerotilus sulfidivorans	639200	S	1	3	4	0.00004
Tepidimonas taiwanensis	307486	S	3	11	14	0.00015
Aquabacterium sp. J223	2898431	S	2	8	10	0.00011
Candidatus Ichthyocystis hellenicum	1561003	S	2	0	2	0.00002
Turicimonas muris	1796652	S	5	0	5	0.00005
Sulfuritortus calidifontis	1914471	S	218	536	754	0.00826
Methylobacillus flagellatus	405	S	12	105	117	0.00128
Methylophilus methylotrophus	17	S	3	25	28	0.00031
Usitatibacter rugosus	2732067	S	10	10	20	0.00022
Ferriphaselus amnicola	1188319	S	6	4	10	0.00011
Sulfurimicrobium lacus	2715678	S	2	2	4	0.00004
Sulfuricystis thermophila	2496847	S	2	4	6	0.00007
Pseudothauera hydrothermalis	2184083	S	56	78	134	0.00147
Thauera sp. K11	2005884	S	2	5	7	0.00008
Niveibacterium sp. SC-1	3135646	S	8	8	16	0.00018
Azospira inquinata	2785627	S	1	0	1	0.00001
Laribacter hongkongensis	168471	S	52	100	152	0.00167
Aquella oligotrophica	2067065	S	3	0	3	0.00003
Pseudogulbenkiania sp. NH8B	748280	S	1	1	2	0.00002
Ferrovum myxofaciens	416213	S	5	1	6	0.00007
Candidatus Kinetoplastibacterium crithidii	33056	S	1	0	1	0.00001
Luteimonas sp. MC1825	2761107	S	12	453	465	0.00510
Arenimonas daejeonensis	370777	S	126	245	371	0.00407
Lysobacter sp. KIS68-7	2904252	S	68	130	198	0.00217
Lysobacter sp. CW239	2762611	S	2	5	7	0.00008
Lysobacter capsici	435897	S	2	4	6	0.00007
Pseudoxanthomonas sp. SL93	2995142	S	1	13	14	0.00015
Xylella fastidiosa	2371	S	7	45	52	0.00057
Agrilutibacter terrestris	2865112	S	9	26	35	0.00038
Stenotrophomonas sp. LGBM10	3390038	S	1	8	9	0.00010
Xanthomonas campestris	339	S	2	146	148	0.00162
Xanthomonas oryzae	347	S	1	29	30	0.00033
Xanthomonas albilineans	29447	S	1	0	1	0.00001
Xanthomonas axonopodis	53413	S	1	40	41	0.00045
Solilutibacter oculi	2698682	S	4	9	13	0.00014
Marilutibacter maris	1605891	S	1	2	3	0.00003
Dyella terrae	522259	S	41	120	161	0.00176
Dyella sp. BiH032	3075430	S	8	41	49	0.00054
Dyella sp. GSA-30	2994496	S	5	15	20	0.00022
Dyella caseinilytica	1849581	S	1	2	3	0.00003
Tahibacter amnicola	2976241	S	4	46	50	0.00055
Luteibacter anthropi	564369	S	27	112	139	0.00152
Dokdonella koreensis	323415	S	10	33	43	0.00047
Aerosticca soli	2010829	S	2	15	17	0.00019
Rheinheimera sp. D18	2545632	S	3	2	5	0.00005
Marichromatium purpuratum	37487	S	5	1	6	0.00007
Allochromatium tepidum	553982	S	1	0	1	0.00001
Spiribacter salinus	1335746	S	14	4	18	0.00020
Acidihalobacter ferrooxydans	1765967	S	2	0	2	0.00002
Halothiobacillus sp. DCM-1	3112558	S	2	0	2	0.00002
Granulosicoccus antarcticus	437505	S	2	0	2	0.00002
Candidatus Moranella endobia	1048758	S	160	0	160	0.00175
Escherichia coli	562	S	117	266	383	0.00420
Klebsiella pneumoniae	573	S	26	359	385	0.00422
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	S	12	0	12	0.00013
Candidatus Purcelliella pentastirinorum	472834	S	6	0	6	0.00007
secondary endosymbiont of Trabutina mannipara	1835721	S	1	0	1	0.00001
Salmonella enterica	28901	S	13	3359	3372	0.03695
Citrobacter gillenii	67828	S	2	6	8	0.00009
Citrobacter portucalensis	1639133	S	2	2	4	0.00004
Candidatus Schneideria nysicola	1081631	S	3	0	3	0.00003
Enterobacter ludwigii	299767	S	2	2	4	0.00004
Candidatus Profftia sp. (ex Adelges kitamiensis)	2864218	S	2	0	2	0.00002
Candidatus Curculioniphilus buchneri	690594	S	1	0	1	0.00001
Enterobacteriaceae endosymbiont of Plateumaris sericea	2675797	S	1	0	1	0.00001
Sodalis ligni	2697027	S	147	17	164	0.00180
Edwardsiella tarda	636	S	123	15	138	0.00151
Proteus mirabilis	584	S	51	5	56	0.00061
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	S	18	3	21	0.00023
Candidatus Providencia siddallii	1715285	S	3	0	3	0.00003
Morganella morganii	582	S	2	0	2	0.00002
Buchnera aphidicola	9	S	11	1	12	0.00013
Erwinia pyrifoliae	79967	S	5	0	5	0.00005
Enterobacterales bacterium endosymbiont of Anomoneura mori	3132096	S	9	2	11	0.00012
Brenneria rubrifaciens	55213	S	5	0	5	0.00005
Pectobacterium parmentieri	1905730	S	1	0	1	0.00001
Pectobacterium zantedeschiae	2034769	S	1	0	1	0.00001
Dickeya solani	1089444	S	1	0	1	0.00001
Yersinia mollaretii	33060	S	3	0	3	0.00003
Serratia plymuthica	82996	S	1	2	3	0.00003
Sulfurifustis variabilis	1675686	S	324	32	356	0.00390
Steroidobacter denitrificans	465721	S	318	27	345	0.00378
Aquicella siphonis	254247	S	83	13	96	0.00105
Aquicella lusitana	254246	S	8	1	9	0.00010
Coxiella-like endosymbiont	1592897	S	16	16	32	0.00035
Legionella lytica	96232	S	6	7	13	0.00014
Candidatus Legionella polyplacis	2005262	S	4	0	4	0.00004
Legionella israelensis	454	S	3	1	4	0.00004
Legionella sp. MW5194	2662448	S	2	15	17	0.00019
Legionella clemsonensis	1867846	S	2	5	7	0.00008
Legionella lansingensis	45067	S	1	0	1	0.00001
Paraphotobacterium marinum	1755811	S	106	7	113	0.00124
Vibrio sp. THAF191d	2661922	S	3	171	174	0.00191
Vibrio harveyi	669	S	4	0	4	0.00004
Vibrio parahaemolyticus	670	S	1	653	654	0.00717
Vibrio algicola	2662262	S	4	0	4	0.00004
Vibrio cholerae	666	S	1	0	1	0.00001
Vibrio tapetis	52443	S	1	0	1	0.00001
Cellvibrio sp. PSBB006	1987723	S	34	4	38	0.00042
Microbulbifer spongiae	2944933	S	22	0	22	0.00024
Congregibacter litoralis	393662	S	11	0	11	0.00012
Pseudomonas putida	303	S	3	34	37	0.00041
Pseudomonas syringae	317	S	1	2	3	0.00003
Pseudomonas aeruginosa	287	S	1	21	22	0.00024
Thiopseudomonas alkaliphila	1697053	S	2	0	2	0.00002
Halopseudomonas sabulinigri	472181	S	1	0	1	0.00001
Halopseudomonas phragmitis	1931241	S	1	0	1	0.00001
Entomomonas moraniae	2213226	S	1	0	1	0.00001
Avibacterium paragallinarum	728	S	51	8	59	0.00065
Lonepinella koalarum	53417	S	2	0	2	0.00002
Actinobacillus genomosp. 2	230709	S	1	0	1	0.00001
Allohahella sp. A8	3141461	S	12	10	22	0.00024
Hahella chejuensis	158327	S	2	2	4	0.00004
Halomonas piscis	3031727	S	1	3	4	0.00004
Salicola sp. KBTZ08	3398275	S	1	1	2	0.00002
Endozoicomonas sp. GU-1	3009078	S	1	2	3	0.00003
Venatoribacter cucullus	2661630	S	1	2	3	0.00003
Marinicella sp. W31	3023713	S	1	0	1	0.00001
Saccharospirillum mangrovi	2161747	S	1	1	2	0.00002
Methylocaldum marinum	1432792	S	15	15	30	0.00033
Methylomagnum ishizawai	1760988	S	5	4	9	0.00010
Methylococcus capsulatus	414	S	2	1	3	0.00003
Thalassotalea ponticola	1523392	S	18	0	18	0.00020
Pseudoalteromonas sp. A41-2	2785910	S	6	4	10	0.00011
Flocculibacter collagenilyticus	2744479	S	3	0	3	0.00003
Psychromonas sp. GE-S-Ul-11	3241170	S	2	6	8	0.00009
Saliniradius amylolyticus	2183582	S	1	2	3	0.00003
Shewanella baltica	62322	S	3	0	3	0.00003
Acinetobacter sp. 10FS3-1	2563897	S	5	0	5	0.00005
Acinetobacter sp. AOR07_HL	2919376	S	1	291	292	0.00320
Acinetobacter baumannii	470	S	1	1	2	0.00002
Acinetobacter bereziniae	106648	S	1	0	1	0.00001
Moraxella atlantae	34059	S	3	2	5	0.00005
Aquirhabdus parva	2283318	S	2	0	2	0.00002
Candidatus Palibaumannia cicadellinicola	186490	S	18	1	19	0.00021
Candidatus Vondammii sp. HM_W22	2687299	S	5	0	5	0.00005
endosymbiont of Sipalinus gigas	1972134	S	1	0	1	0.00001
Algiphilus sp.	1872431	S	11	0	11	0.00012
Solimonas sp. K1W22B-7	2303331	S	1	0	1	0.00001
Ignatzschineria larvae	112009	S	4	0	4	0.00004
Wohlfahrtiimonas chitiniclastica	400946	S	3	0	3	0.00003
Suttonella sp. R2A3	2908648	S	2	0	2	0.00002
Sulfurivermis fontis	1972068	S	3	0	3	0.00003
Succinivibrio dextrinosolvens	83771	S	1	0	1	0.00001
Hydrogenophilus thermoluteolus	297	S	2	0	2	0.00002
Magnetococcus marinus	1124597	S	1	0	1	0.00001
Flavisolibacter ginsenosidimutans	661481	S	613	147	760	0.00833
Flavisolibacter tropicus	1492898	S	47	12	59	0.00065
Niabella ginsenosidivorans	1176587	S	469	123	592	0.00649
Niabella soli	446683	S	22	7	29	0.00032
Niabella yanshanensis	577386	S	5	1	6	0.00007
Sediminibacterium sp. TEGAF015	575378	S	234	304	538	0.00590
Niastella koreensis	354356	S	292	103	395	0.00433
Pseudobacter ginsenosidimutans	661488	S	233	82	315	0.00345
Ferruginibacter lapsinanis	563172	S	38	187	225	0.00247
Ferruginibacter albus	2875540	S	3	12	15	0.00016
Chitinophaga sp. XS-30	2604421	S	92	67	159	0.00174
Chitinophaga sp. MM2321	3137178	S	1	0	1	0.00001
Chitinophaga pinensis	79329	S	14	24	38	0.00042
Chitinophaga niabensis	536979	S	10	6	16	0.00018
Chitinophaga filiformis	104663	S	5	6	11	0.00012
Chitinophaga horti	2920382	S	3	1	4	0.00004
Paraflavitalea speifideaquila	3076558	S	3	190	193	0.00212
Filimonas lacunae	477680	S	178	56	234	0.00256
Arachidicoccus terrestris	2875539	S	5	66	71	0.00078
Mycovorax composti	2962693	S	68	42	110	0.00121
Panacibacter ginsenosidivorans	1813871	S	30	8	38	0.00042
Rhizosphaericola mali	2545455	S	18	3	21	0.00023
Lacibacter sediminis	2760713	S	8	2	10	0.00011
Lacibacter sp. MH-610	3020883	S	2	0	2	0.00002
Thermoflavifilum sp.	1968839	S	3	0	3	0.00003
Hymenobacter sp. BRD128	2675878	S	3	103	106	0.00116
Hymenobacter jejuensis	2502781	S	1	20	21	0.00023
Pontibacter pudoricolor	2694930	S	30	41	71	0.00078
Pontibacter sp. SGAir0037	2571030	S	10	14	24	0.00026
Adhaeribacter radiodurans	2745197	S	17	19	36	0.00039
Adhaeribacter swui	2086471	S	2	2	4	0.00004
Spirosoma rigui	564064	S	4	14	18	0.00020
Spirosoma montaniterrae	1178516	S	3	11	14	0.00015
Spirosoma oryzicola	2898794	S	3	6	9	0.00010
Spirosoma pollinicola	2057025	S	2	4	6	0.00007
Spirosoma endbachense	2666025	S	2	16	18	0.00020
Spirosoma sp. KCTC 42546	2520506	S	1	2	3	0.00003
Spirosoma rhododendri	2728024	S	1	4	5	0.00005
Cytophaga hutchinsonii	985	S	23	31	54	0.00059
Chryseolinea soli	2321403	S	51	73	124	0.00136
Fulvivirga ligni	2904246	S	1	1	2	0.00002
Dyadobacter sp. 676	3088362	S	7	15	22	0.00024
Dyadobacter chenwenxiniae	2906456	S	2	5	7	0.00008
Dyadobacter chenhuakuii	2909339	S	2	5	7	0.00008
Dyadobacter pollutisoli	2910158	S	2	3	5	0.00005
Dyadobacter sandarakinus	2747268	S	1	1	2	0.00002
Dyadobacter fanqingshengii	2906443	S	1	3	4	0.00004
Larkinella insperata	332158	S	1	4	5	0.00005
Fibrella aestuarina	651143	S	1	6	7	0.00008
Tellurirhabdus bombi	2907205	S	1	3	4	0.00004
Fulvitalea axinellae	1182444	S	8	5	13	0.00014
Persicobacter psychrovividus	387638	S	3	3	6	0.00007
Emticicia oligotrophica	312279	S	9	15	24	0.00026
Candidatus Cardinium hertigii	247481	S	2	1	3	0.00003
Ekhidna sp.	2608089	S	2	4	6	0.00007
Rhodocytophaga rosea	2704465	S	1	1	2	0.00002
Mucilaginibacter sp. NFX135	3402687	S	20	78	98	0.00107
Mucilaginibacter sp. 21P	2778902	S	6	13	19	0.00021
Mucilaginibacter sp. 14171R-50	2703789	S	4	8	12	0.00013
Mucilaginibacter sp. 5C4	3048589	S	4	11	15	0.00016
Mucilaginibacter sp. KACC 22063	3025666	S	3	7	10	0.00011
Mucilaginibacter sp. KACC 22773	3025671	S	2	22	24	0.00026
Mucilaginibacter sp. FT3.2	2723090	S	1	4	5	0.00005
Mucilaginibacter sp. PAMB04274	3138568	S	1	26	27	0.00030
Mucilaginibacter jinjuensis	1176721	S	8	22	30	0.00033
Mucilaginibacter paludis	423351	S	1	2	3	0.00003
Mucilaginibacter ginkgonis	2682091	S	1	2	3	0.00003
Sphingobacterium psychroaquaticum	561061	S	18	24	42	0.00046
Sphingobacterium sp. SRCM116780	2907623	S	17	30	47	0.00052
Sphingobacterium multivorum	28454	S	1	12	13	0.00014
Pedobacter mucosus	2895286	S	7	24	31	0.00034
Pedobacter foliorum	2739058	S	2	10	12	0.00013
Pedobacter heparinus	984	S	1	3	4	0.00004
Pedobacter endophyticus	2789740	S	1	3	4	0.00004
Aurantibacillus circumpalustris	3036359	S	39	3	42	0.00046
Flavobacterium sp. WV_118_3	3151764	S	26	25	51	0.00056
Flavobacterium sp. N1994	2986827	S	25	21	46	0.00050
Flavobacterium sp. KACC 22761	3092665	S	6	21	27	0.00030
Flavobacterium sp. YJ01	3031997	S	1	10	11	0.00012
Flavobacterium commune	1306519	S	25	44	69	0.00076
Flavobacterium sangjuense	2518177	S	7	7	14	0.00015
Flavobacterium pallidum	2172098	S	6	3	9	0.00010
Flavobacterium flavigenum	3003258	S	3	22	25	0.00027
Flavobacterium acetivorans	2893883	S	2	4	6	0.00007
Flavobacterium crocinum	2183896	S	1	5	6	0.00007
Flavobacterium covae	2906076	S	1	7	8	0.00009
Flavobacterium azooxidireducens	1871076	S	1	0	1	0.00001
Capnocytophaga haemolytica	45243	S	1	0	1	0.00001
Aegicerativicinus sediminis	2893202	S	1	0	1	0.00001
Mangrovimonas sp. YM274	3070660	S	1	0	1	0.00001
Chryseobacterium daecheongense	192389	S	1	11	12	0.00013
Elizabethkingia sp. JS20170427COW	2583851	S	3	15	18	0.00020
Croceimicrobium hydrocarbonivorans	2761580	S	12	1	13	0.00014
Fluviicola taffensis	191579	S	2	0	2	0.00002
Blattabacterium cuenoti	1653831	S	1	0	1	0.00001
Candidatus Karelsulcia muelleri	336810	S	1	0	1	0.00001
Ichthyobacterium seriolicida	242600	S	1	0	1	0.00001
Mangrovibacterium marinum	1639118	S	19	1	20	0.00022
Draconibacterium halophilum	2706887	S	1	0	1	0.00001
Maribellus comscasis	2681766	S	1	0	1	0.00001
Alkalitalea saponilacus	889453	S	17	1	18	0.00020
Alistipes putredinis	28117	S	1	15	16	0.00018
uncultured Acetobacteroides sp.	1760811	S	3	0	3	0.00003
Paraprevotella clara	454154	S	3	1	4	0.00004
Pseudoprevotella muciniphila	2133944	S	1	0	1	0.00001
Butyricimonas virosa	544645	S	3	1	4	0.00004
Dysgonomonas sp. HDW5B	2714927	S	1	0	1	0.00001
Petrimonas mucosa	1642646	S	1	0	1	0.00001
Porphyromonas somerae	322095	S	1	0	1	0.00001
Lewinella sp. LCG006	3231911	S	1	0	1	0.00001
Neolewinella sp.	2993543	S	1	0	1	0.00001
Candidatus Sulfidibacterium hydrothermale	2875962	S	2	0	2	0.00002
Melioribacter roseus	1134405	S	133	4	137	0.00150
Ignavibacterium album	591197	S	15	6	21	0.00023
Rhodothermus marinus	29549	S	1	0	1	0.00001
Cyclonatronum proteinivorum	1457365	S	1	0	1	0.00001
Gemmatimonas phototrophica	1379270	S	82	1937	2019	0.02213
Gemmatimonas aurantiaca	173480	S	5	113	118	0.00129
Gemmatirosa kalamazoonensis	861299	S	1285	704	1989	0.02180
Pseudogemmatithrix spongiicola	3062599	S	127	130	257	0.00282
Gaopeijia maritima	3119007	S	7	0	7	0.00008
Candidatus Cloacimonas acidaminovorans	456827	S	7	0	7	0.00008
Fibrobacter succinogenes	833	S	5	0	5	0.00005
Gemmata obscuriglobus	114	S	135	291	426	0.00467
Limnoglobus roseus	2598579	S	141	171	312	0.00342
Urbifossiella limnaea	2528023	S	123	255	378	0.00414
Frigoriglobus tundricola	2774151	S	112	354	466	0.00511
Telmatocola sphagniphila	1123043	S	32	7	39	0.00043
Tuwongella immobilis	692036	S	10	3	13	0.00014
Pirellula sp. SH-Sr6A	1632865	S	103	133	236	0.00259
Lignipirellula cremea	2528010	S	11	49	60	0.00066
Blastopirellula sp. J2-11	2943192	S	6	28	34	0.00037
Mariniblastus fucicola	980251	S	2	2	4	0.00004
Anatilimnocola aggregata	2528021	S	2	7	9	0.00010
Rhodopirellula baltica	265606	S	1	3	4	0.00004
