name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Aerosticca soli	2010829	S	1	5	6	0.00006
Steroidobacter denitrificans	465721	S	511	35	546	0.00521
Aquicella siphonis	254247	S	182	23	205	0.00196
Aquicella lusitana	254246	S	11	1	12	0.00011
Coxiella-like endosymbiont	1592897	S	53	12	65	0.00062
Legionella sp. D16C41	3402688	S	5	8	13	0.00012
Legionella lytica	96232	S	4	39	43	0.00041
Candidatus Legionella polyplacis	2005262	S	1	0	1	0.00001
Legionella spiritensis	452	S	1	27	28	0.00027
Legionella israelensis	454	S	1	3	4	0.00004
Vibrio sp. THAF191d	2661922	S	2	285	287	0.00274
Vibrio harveyi	669	S	1	0	1	0.00001
Vibrio scophthalmi	45658	S	1	0	1	0.00001
Paraphotobacterium marinum	1755811	S	68	3	71	0.00068
Allohahella sp. A8	3141461	S	46	22	68	0.00065
Hahella chejuensis	158327	S	1	0	1	0.00001
Candidatus Carsonella ruddii	114186	S	4	0	4	0.00004
Halomonas piscis	3031727	S	1	25	26	0.00025
Venatoribacter cucullus	2661630	S	6	6	12	0.00011
Marinomonas algicola	2773454	S	1	0	1	0.00001
Pleionea litopenaei	3070815	S	1	0	1	0.00001
Sulfurifustis variabilis	1675686	S	109	9	118	0.00113
Sulfuricaulis limicola	1620215	S	1	0	1	0.00001
Thalassotalea ponticola	1523392	S	71	2	73	0.00070
Thalassotalea sp. LPB0316	2769490	S	1	0	1	0.00001
Pseudoalteromonas sp. A41-2	2785910	S	5	3	8	0.00008
Flocculibacter collagenilyticus	2744479	S	3	0	3	0.00003
Alteromonas macleodii	28108	S	2	0	2	0.00002
Shewanella baltica	62322	S	1	0	1	0.00001
Pseudomonas aeruginosa	287	S	11	54	65	0.00062
Pseudomonas synxantha	47883	S	4	15	19	0.00018
Pseudomonas hefeiensis	2738125	S	1	0	1	0.00001
Entomomonas moraniae	2213226	S	5	0	5	0.00005
Ectopseudomonas guguanensis	1198456	S	3	3	6	0.00006
Stutzerimonas stutzeri	316	S	2	1	3	0.00003
Congregibacter litoralis	393662	S	20	0	20	0.00019
Candidatus Paraluminiphilus aquimaris	2518994	S	4	0	4	0.00004
Aequoribacter fuscus	2518989	S	2	0	2	0.00002
Microbulbifer spongiae	2944933	S	20	0	20	0.00019
Cellvibrio sp. PSBB006	1987723	S	18	0	18	0.00017
Methylococcus capsulatus	414	S	33	6	39	0.00037
Methylomagnum ishizawai	1760988	S	9	1	10	0.00010
Methylocaldum marinum	1432792	S	5	0	5	0.00005
Avibacterium paragallinarum	728	S	27	6	33	0.00032
Lonepinella koalarum	53417	S	4	0	4	0.00004
Actinobacillus succinogenes	67854	S	1	0	1	0.00001
Wohlfahrtiimonas chitiniclastica	400946	S	9	0	9	0.00009
Ignatzschineria larvae	112009	S	2	0	2	0.00002
Dichelobacter nodosus	870	S	2	0	2	0.00002
Algiphilus sp.	1872431	S	7	1	8	0.00008
Solimonas sp. K1W22B-7	2303331	S	4	0	4	0.00004
Candidatus Vondammii sp. HM_W22	2687299	S	5	0	5	0.00005
endosymbiont of Sipalinus gigas	1972134	S	3	0	3	0.00003
Candidatus Palibaumannia cicadellinicola	186490	S	1	0	1	0.00001
Celerinatantimonas diazotrophica	412034	S	1	0	1	0.00001
Candidatus Azoamicus ciliaticola	2652803	S	1	0	1	0.00001
Piscirickettsia salmonis	1238	S	2	0	2	0.00002
Thiomicrorhabdus sediminis	2580412	S	1	1	2	0.00002
Aquirhabdus parva	2283318	S	4	0	4	0.00004
Acinetobacter sp. XH1639	3157368	S	1	0	1	0.00001
Faucicola mancuniensis	1309795	S	1	0	1	0.00001
Aeromonas media	651	S	1	0	1	0.00001
Aeromonas veronii	654	S	1	0	1	0.00001
Sulfurivermis fontis	1972068	S	2	0	2	0.00002
Massilia varians	457921	S	61	541	602	0.00575
Massilia sp. Se16.2.3	2709303	S	1	216	217	0.00207
Pseudoduganella sp. UC29_106	3374553	S	139	368	507	0.00484
Noviherbaspirillum sp. UKPF54	2601898	S	28	64	92	0.00088
Collimonas fungivorans	158899	S	3	9	12	0.00011
Actimicrobium sp. CCC2.4	3048606	S	2	2	4	0.00004
Herminiimonas arsenitoxidans	1809410	S	1	0	1	0.00001
Variovorax paradoxus	34073	S	1	99	100	0.00096
Ramlibacter tataouinensis	94132	S	10	167	177	0.00169
Comamonas thiooxydans	363952	S	2	87	89	0.00085
Comamonas terrigena	32013	S	1	19	20	0.00019
Comamonas sp. NLF-1-9	2853163	S	1	23	24	0.00023
Vandammella animalimorsus	2029117	S	5	49	54	0.00052
Diaphorobacter limosus	3036128	S	5	319	324	0.00309
Hydrogenophaga crocea	2716225	S	3	69	72	0.00069
Ralstonia solanacearum	305	S	48	189	237	0.00226
Cupriavidus sp. EM10	2839983	S	3	54	57	0.00054
Paraburkholderia tropica	92647	S	3	24	27	0.00026
Paraburkholderia dokdonensis	2211211	S	2	23	25	0.00024
Burkholderia pseudomallei	28450	S	28	712	740	0.00707
Burkholderia mallei	13373	S	1	138	139	0.00133
Burkholderia thailandensis	57975	S	1	3	4	0.00004
Burkholderia multivorans	87883	S	1	3	4	0.00004
Robbsia sp. KACC 23696	3149231	S	23	14	37	0.00035
Robbsia andropogonis	28092	S	4	2	6	0.00006
Polynucleobacter necessarius	576610	S	3	20	23	0.00022
Lautropia mirabilis	47671	S	16	20	36	0.00034
Limnobacter sp.	2003368	S	3	2	5	0.00005
Ideonella dechloratans	36863	S	21	111	132	0.00126
Sphaerotilus sulfidivorans	639200	S	1	3	4	0.00004
Inhella inkyongensis	392593	S	1	1	2	0.00002
Basilea psittacipulmonis	1472345	S	7	1	8	0.00008
Bordetella parapertussis	519	S	2	72	74	0.00071
Bordetella pertussis	520	S	2	52	54	0.00052
Bordetella genomosp. 9	1416803	S	1	1	2	0.00002
Bordetella sp. N	1746199	S	1	1	2	0.00002
Oligella ureolytica	90244	S	2	0	2	0.00002
Achromobacter insolitus	217204	S	2	3	5	0.00005
Tepidimonas taiwanensis	307486	S	18	74	92	0.00088
Candidatus Ichthyocystis hellenicum	1561003	S	2	0	2	0.00002
Turicimonas muris	1796652	S	1	0	1	0.00001
Sulfuritortus calidifontis	1914471	S	313	619	932	0.00890
Thiobacillus sedimenti	3110231	S	2	2	4	0.00004
Methylophilus methylotrophus	17	S	2	20	22	0.00021
Usitatibacter rugosus	2732067	S	2	3	5	0.00005
Ferriphaselus amnicola	1188319	S	1	0	1	0.00001
Sideroxyarcus emersonii	2764705	S	1	1	2	0.00002
Pseudothauera hydrothermalis	2184083	S	175	201	376	0.00359
Thauera sp. K11	2005884	S	1	2	3	0.00003
Niveibacterium sp. SC-1	3135646	S	12	15	27	0.00026
Ferribacterium limneticum	76259	S	5	5	10	0.00010
Laribacter hongkongensis	168471	S	112	179	291	0.00278
Chitinimonas koreensis	356302	S	3	47	50	0.00048
Neisseria meningitidis	487	S	1	2	3	0.00003
Aquella oligotrophica	2067065	S	1	0	1	0.00001
Chromobacterium amazonense	1382803	S	1	1	2	0.00002
Pseudogulbenkiania sp. NH8B	748280	S	1	1	2	0.00002
Ferrovum myxofaciens	416213	S	70	16	86	0.00082
Acidithiobacillus caldus	33059	S	3	0	3	0.00003
Hydrogenophilus thermoluteolus	297	S	2	0	2	0.00002
Luteitalea pratensis	1855912	S	723	7976	8699	0.08308
Candidatus Korobacter versatilis	658062	S	238	29	267	0.00255
Telmatobacter sp. DSM 110680	3036704	S	90	33	123	0.00117
Terriglobus roseus	392734	S	9	45	54	0.00052
Terriglobus albidus	1592106	S	1	3	4	0.00004
Tunturiibacter empetritectus	3069691	S	4	5	9	0.00009
Acidobacterium capsulatum	33075	S	1	0	1	0.00001
Paludibaculum fermentans	1473598	S	346	23	369	0.00352
Gemmata obscuriglobus	114	S	166	414	580	0.00554
Frigoriglobus tundricola	2774151	S	144	510	654	0.00625
Limnoglobus roseus	2598579	S	134	184	318	0.00304
Urbifossiella limnaea	2528023	S	117	274	391	0.00373
Telmatocola sphagniphila	1123043	S	36	9	45	0.00043
Tuwongella immobilis	692036	S	1	0	1	0.00001
Pirellula sp. SH-Sr6A	1632865	S	307	272	579	0.00553
Lignipirellula cremea	2528010	S	14	42	56	0.00053
Mariniblastus fucicola	980251	S	11	10	21	0.00020
Stieleria maiorica	2795974	S	1	11	12	0.00011
Blastopirellula sp. J2-11	2943192	S	8	25	33	0.00032
Anatilimnocola aggregata	2528021	S	5	12	17	0.00016
Rhodopirellula baltica	265606	S	1	2	3	0.00003
Bythopirellula goksoeyrii	1400387	S	11	48	59	0.00056
Aeoliella mucimassa	2527972	S	8	40	48	0.00046
Botrimarina mediterranea	2528022	S	7	52	59	0.00056
Caulifigura coniformis	2527983	S	100	123	223	0.00213
Planctomyces sp. SH-PL14	1632864	S	86	94	180	0.00172
Gimesia aquarii	2527964	S	20	45	65	0.00062
Polystyrenella longa	2528007	S	32	17	49	0.00047
Alienimonas californiensis	2527989	S	31	32	63	0.00060
Symmachiella dynata	2527995	S	15	8	23	0.00022
Rubinisphaera brasiliensis	119	S	9	8	17	0.00016
Maioricimonas rarisocia	2528026	S	6	8	14	0.00013
Thalassoglobus polymorphus	2527994	S	6	2	8	0.00008
Fuerstiella marisgermanici	1891926	S	1	0	1	0.00001
Calycomorphotria hydatis	2528027	S	1	0	1	0.00001
Kolteria novifilia	2527975	S	75	32	107	0.00102
Rohdeia mirabilis	2528008	S	22	26	48	0.00046
Saltatorellus ferox	2528018	S	18	7	25	0.00024
Paludisphaera borealis	1387353	S	40	81	121	0.00116
Aquisphaera giovannonii	406548	S	36	44	80	0.00076
Humisphaera borealis	2807512	S	962	93	1055	0.01008
Mucisphaera calidilacus	2527982	S	69	6	75	0.00072
Phycisphaera mikurensis	547188	S	15	2	17	0.00016
Poriferisphaera corsica	2528020	S	9	0	9	0.00009
Sedimentisphaera cyanobacteriorum	1940790	S	2	0	2	0.00002
Anaerohalosphaera lusitana	1936003	S	2	0	2	0.00002
Candidatus Kuenenia stuttgartiensis	174633	S	59	1	60	0.00057
Roseimicrobium sp. ORNL1	2711231	S	727	1053	1780	0.01700
Verrucomicrobium sp. GAS474	1882831	S	537	491	1028	0.00982
Verrucomicrobium spinosum	2736	S	67	71	138	0.00132
Luteolibacter sp. SL250	2995170	S	5	26	31	0.00030
Luteolibacter sp. Populi	3230487	S	1	5	6	0.00006
Luteolibacter luteus	2728835	S	6	37	43	0.00041
Sulfuriroseicoccus oceanibius	2707525	S	3	6	9	0.00009
Akkermansia glycaniphila	1679444	S	1	41	42	0.00040
Fontisphaera persica	2974023	S	260	15	275	0.00263
Synoicihabitans lomoniglobus	2909285	S	411	132	543	0.00519
Oleiharenicola sp. Vm1	3398393	S	58	50	108	0.00103
Opitutus terrae	107709	S	5	1	6	0.00006
Horticoccus luteus	2862869	S	3	1	4	0.00004
Nibricoccus aquaticus	2576891	S	1	0	1	0.00001
Candidatus Pelagisphaera phototrophica	2684113	S	10	28	38	0.00036
Ruficoccus sp. ZRK36	2866311	S	1	8	9	0.00009
Candidatus Xiphinematobacter sp. Idaho Grape	1704307	S	152	4	156	0.00149
Neochlamydia sp. S13	1353976	S	13	3	16	0.00015
Candidatus Protochlamydia amoebophila	362787	S	8	3	11	0.00011
Candidatus Protochlamydia naegleriophila	389348	S	1	0	1	0.00001
Parachlamydia acanthamoebae	83552	S	3	1	4	0.00004
Candidatus Rhabdochlamydia porcellionis	225148	S	4	0	4	0.00004
Chlamydia gallinacea	1457153	S	1	0	1	0.00001
Kiritimatiella glycovorans	1307763	S	28	4	32	0.00031
Candidatus Velamenicoccus archaeovorus	1930593	S	3	0	3	0.00003
Lentisphaera profundi	1658616	S	1	0	1	0.00001
Flavisolibacter ginsenosidimutans	661481	S	552	131	683	0.00652
Flavisolibacter tropicus	1492898	S	63	18	81	0.00077
Pseudobacter ginsenosidimutans	661488	S	455	136	591	0.00564
Chitinophaga sp. XS-30	2604421	S	251	64	315	0.00301
Chitinophaga sp. MM2321	3137178	S	13	4	17	0.00016
Chitinophaga pinensis	79329	S	3	1	4	0.00004
Chitinophaga niabensis	536979	S	2	0	2	0.00002
Chitinophaga caeni	2029983	S	1	0	1	0.00001
Chitinophaga oryzae	2725414	S	1	0	1	0.00001
Arachidicoccus terrestris	2875539	S	4	213	217	0.00207
Arachidicoccus sp. BS20	1850526	S	3	21	24	0.00023
Niastella koreensis	354356	S	213	64	277	0.00265
Sediminibacterium sp. TEGAF015	575378	S	41	160	201	0.00192
Sediminibacterium sp. KACHI17	1751071	S	1	3	4	0.00004
Niabella ginsenosidivorans	1176587	S	123	29	152	0.00145
Niabella soli	446683	S	52	15	67	0.00064
Niabella yanshanensis	577386	S	1	0	1	0.00001
Paraflavitalea speifideaquila	3076558	S	5	89	94	0.00090
Ferruginibacter lapsinanis	563172	S	2	42	44	0.00042
Ferruginibacter albus	2875540	S	2	35	37	0.00035
Mycovorax composti	2962693	S	72	41	113	0.00108
Phnomibacter ginsenosidimutans	2676868	S	5	50	55	0.00053
Lacibacter sediminis	2760713	S	10	2	12	0.00011
Lacibacter sp. MH-610	3020883	S	2	0	2	0.00002
Filimonas lacunae	477680	S	12	3	15	0.00014
Panacibacter ginsenosidivorans	1813871	S	5	1	6	0.00006
Pseudocnuella soli	2502779	S	2	0	2	0.00002
Rhizosphaericola mali	2545455	S	1	0	1	0.00001
Hymenobacter sp. BRD128	2675878	S	6	39	45	0.00043
Hymenobacter sp. 5317J-9	2932250	S	3	19	22	0.00021
Hymenobacter busanensis	2607656	S	22	47	69	0.00066
Hymenobacter jejuensis	2502781	S	11	18	29	0.00028
Pontibacter sp. SGAir0037	2571030	S	34	47	81	0.00077
Pontibacter pudoricolor	2694930	S	24	31	55	0.00053
Adhaeribacter radiodurans	2745197	S	16	17	33	0.00032
Adhaeribacter swui	2086471	S	1	1	2	0.00002
Chryseolinea soli	2321403	S	27	36	63	0.00060
Fulvivirga maritima	2904247	S	2	3	5	0.00005
Dyadobacter sp. 676	3088362	S	6	9	15	0.00014
Dyadobacter fermentans	94254	S	4	7	11	0.00011
Dyadobacter chenwenxiniae	2906456	S	1	1	2	0.00002
Dyadobacter chenhuakuii	2909339	S	1	1	2	0.00002
Spirosoma rigui	564064	S	5	15	20	0.00019
Spirosoma endbachense	2666025	S	2	3	5	0.00005
Cytophaga hutchinsonii	985	S	3	3	6	0.00006
Fulvitalea axinellae	1182444	S	6	3	9	0.00009
Persicobacter psychrovividus	387638	S	2	2	4	0.00004
Ekhidna sp.	2608089	S	8	15	23	0.00022
Rhodocytophaga rosea	2704465	S	6	8	14	0.00013
Candidatus Cardinium hertigii	247481	S	3	0	3	0.00003
Emticicia oligotrophica	312279	S	2	3	5	0.00005
Marinilongibacter aquaticus	2975157	S	1	1	2	0.00002
Aquirufa nivalisilvae	2516557	S	2	3	5	0.00005
Flavobacterium commune	1306519	S	7	31	38	0.00036
Flavobacterium sp. KACC 22761	3092665	S	2	14	16	0.00015
Flavobacterium sp. WV_118_3	3151764	S	2	5	7	0.00007
Flavobacterium sp. Sr18	935222	S	1	3	4	0.00004
Flavobacterium endoglycinae	2816357	S	5	36	41	0.00039
Flavobacterium pallidum	2172098	S	4	5	9	0.00009
Flavobacterium anhuiense	459526	S	2	26	28	0.00027
Flavobacterium okayamense	2830782	S	1	6	7	0.00007
Polaribacter sp. KT25b	1855336	S	4	30	34	0.00032
Urechidicola croceus	1850246	S	1	8	9	0.00009
Psychroflexus sp. ALD_RP9	2777186	S	1	2	3	0.00003
Vaginella massiliensis	1816680	S	1	2	3	0.00003
Mangrovimonas sp. YM274	3070660	S	1	3	4	0.00004
Elizabethkingia sp. JS20170427COW	2583851	S	1	33	34	0.00032
Ichthyobacterium seriolicida	242600	S	14	2	16	0.00015
Croceimicrobium hydrocarbonivorans	2761580	S	6	1	7	0.00007
Paracrocinitomix mangrovi	2862509	S	3	0	3	0.00003
Fluviicola taffensis	191579	S	1	0	1	0.00001
Candidatus Karelsulcia muelleri	336810	S	1	0	1	0.00001
Parvicella tangerina	2829795	S	1	0	1	0.00001
Arcticibacter sp. MXS-1	3341726	S	65	25	90	0.00086
Pedobacter aquae	2605747	S	1	25	26	0.00025
Sphingobacterium psychroaquaticum	561061	S	15	5	20	0.00019
Sphingobacterium oryzagri	3025669	S	2	0	2	0.00002
Mucilaginibacter sp. NFX135	3402687	S	2	15	17	0.00016
Aurantibacillus circumpalustris	3036359	S	61	5	66	0.00063
