name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Aquicella siphonis	254247	S	1	6	7	0.00014
Shewanella bicestrii	2018305	S	10	1	11	0.00022
Shewanella baltica	62322	S	10	0	10	0.00020
Pseudoalteromonas sp. A41-2	2785910	S	5	1	6	0.00012
Alteromonas sp. RKMC-009	2267264	S	1	0	1	0.00002
Aeromonas veronii	654	S	12	2	14	0.00027
Aeromonas sp. 2692-1	2560029	S	3	1	4	0.00008
Oceanisphaera avium	1903694	S	1	0	1	0.00002
Zobellella denitrificans	347534	S	1	0	1	0.00002
Zhongshania aliphaticivorans	1470434	S	7	0	7	0.00014
Candidatus Paraluminiphilus aquimaris	2518994	S	3	0	3	0.00006
Vibrio cholerae	666	S	5	0	5	0.00010
Vibrio sp. THAF191d	2661922	S	1	19	20	0.00039
Paraphotobacterium marinum	1755811	S	1	0	1	0.00002
Mergibacter septicus	221402	S	3	0	3	0.00006
Pasteurella multocida	747	S	1	1	2	0.00004
Thiosulfatimonas sediminis	2675054	S	3	0	3	0.00006
Methylomicrobium album	39775	S	1	0	1	0.00002
Methylomarinovum caldicuralii	438856	S	1	0	1	0.00002
Venatoribacter cucullus	2661630	S	1	0	1	0.00002
Salinispirillum sp. LH 10-3-1	2952525	S	1	0	1	0.00002
Steroidobacter denitrificans	465721	S	1	0	1	0.00002
Algiphilus sp.	1872431	S	1	0	1	0.00002
Ralstonia solanacearum	305	S	102	196	298	0.00585
Burkholderia vietnamiensis	60552	S	2	7	9	0.00018
Burkholderia multivorans	87883	S	1	0	1	0.00002
Burkholderia ubonensis	101571	S	1	3	4	0.00008
Burkholderia ambifaria	152480	S	1	1	2	0.00004
Burkholderia pseudomallei	28450	S	3	123	126	0.00247
Burkholderia thailandensis	57975	S	1	1166	1167	0.02292
Cupriavidus pinatubonensis	248026	S	1	0	1	0.00002
Cupriavidus sp. EM10	2839983	S	1	0	1	0.00002
Mycetohabitans endofungorum	417203	S	1	0	1	0.00002
Massilia sp. Se16.2.3	2709303	S	2	425	427	0.00839
Massilia sp. METH4	3123041	S	1	21	22	0.00043
Pseudoduganella sp. UC29_106	3374553	S	1	5	6	0.00012
Comamonas testosteroni	285	S	2	42	44	0.00086
Comamonas thiooxydans	363952	S	1	29	30	0.00059
Vandammella animalimorsus	2029117	S	2	9	11	0.00022
Tepidimonas taiwanensis	307486	S	65	35	100	0.00196
Oligella ureolytica	90244	S	2	0	2	0.00004
Basilea psittacipulmonis	1472345	S	1	0	1	0.00002
Methylophilus methylotrophus	17	S	39	3	42	0.00082
Laribacter hongkongensis	168471	S	3	1	4	0.00008
Geoalkalibacter subterraneus	483547	S	100	160	260	0.00511
Maridesulfovibrio sp.	2795000	S	231	3	234	0.00460
Chitinophaga oryzae	2725414	S	147	335	482	0.00947
Chitinophaga sp. MM2321	3137178	S	3	2	5	0.00010
Niabella ginsenosidivorans	1176587	S	201	9	210	0.00412
Rhizosphaericola mali	2545455	S	57	2	59	0.00116
Sediminibacterium sp. TEGAF015	575378	S	6	35	41	0.00081
Pseudobacter ginsenosidimutans	661488	S	12	0	12	0.00024
Paraflavitalea speifideaquila	3076558	S	1	6	7	0.00014
Niastella koreensis	354356	S	2	0	2	0.00004
Thermoflavifilum sp.	1968839	S	1	0	1	0.00002
Sphingobacterium multivorum	28454	S	2	294	296	0.00581
Dyadobacter sp. 676	3088362	S	181	4	185	0.00363
Dyadobacter sandarakinus	2747268	S	3	0	3	0.00006
Spirosoma endbachense	2666025	S	1	0	1	0.00002
Chryseobacterium daecheongense	192389	S	114	39	153	0.00301
Chloroherpeton thalassium	100716	S	1	0	1	0.00002
Cyclonatronum proteinivorum	1457365	S	1	0	1	0.00002
Candidatus Xiphinematobacter sp. Idaho Grape	1704307	S	90	1	91	0.00179
Urbifossiella limnaea	2528023	S	35	6	41	0.00081
Rohdeia mirabilis	2528008	S	1	0	1	0.00002
Mucisphaera calidilacus	2527982	S	1	0	1	0.00002
Occallatibacter riparius	1002689	S	61	1	62	0.00122
Candidatus Korobacter versatilis	658062	S	33	2	35	0.00069
Nitrospina watsonii	1323948	S	5	0	5	0.00010
Chondromyces crocatus	52	S	1	0	1	0.00002
Thermosulfidibacter takaii	412593	S	1	0	1	0.00002
Elusimicrobium minutum	423605	S	1	0	1	0.00002
Paenibacillus sp. PL2-23	2100729	S	327	162	489	0.00960
Paenibacillus sp. DCT19	2211212	S	3	21	24	0.00047
Paenibacillus sp. WLX2291	3296934	S	2	2	4	0.00008
Paenibacillus mucilaginosus	61624	S	26	10	36	0.00071
Paenibacillus dendritiformis	130049	S	4	48	52	0.00102
Paenibacillus polymyxa	1406	S	1	111	112	0.00220
Bacillus velezensis	492670	S	24	130	154	0.00302
Bacillus amyloliquefaciens	1390	S	1	3	4	0.00008
Bacillus atrophaeus	1452	S	6	1	7	0.00014
Bacillus subtilis	1423	S	2	8	10	0.00020
Bacillus paralicheniformis	1648923	S	2	1	3	0.00006
Bacillus anthracis	1392	S	17	604	621	0.01220
Bacillus thuringiensis	1428	S	4	4	8	0.00016
Bacillus cereus	1396	S	2	3	5	0.00010
Bacillus safensis	561879	S	6	4	10	0.00020
Bacillus sp. ZHX3	2841656	S	3	572	575	0.01129
Bacillus altitudinis	293387	S	3	5	8	0.00016
Priestia megaterium	1404	S	4	71	75	0.00147
Peribacillus frigoritolerans	450367	S	27	61	88	0.00173
Peribacillus muralis	264697	S	1	0	1	0.00002
Alkalicoccus halolimnae	1667239	S	7	0	7	0.00014
Fervidibacillus albus	2980026	S	2	0	2	0.00004
Radiobacillus deserti	2594883	S	2	0	2	0.00004
Lysinibacillus timonensis	2086577	S	1	1	2	0.00004
Salicibibacter cibi	2743001	S	1	0	1	0.00002
Heyndrickxia coagulans	1398	S	1	0	1	0.00002
Geobacillus thermodenitrificans	33940	S	1	36	37	0.00073
Staphylococcus aureus	1280	S	3	8	11	0.00022
Staphylococcus lugdunensis	28035	S	1	0	1	0.00002
Listeria monocytogenes	1639	S	2	0	2	0.00004
Sporolactobacillus sp. Y61	3160863	S	1	0	1	0.00002
Enterococcus faecalis	1351	S	833	280	1113	0.02186
Enterococcus faecium	1352	S	1	1	2	0.00004
Dellaglioa sp. P0083	3344667	S	34	3	37	0.00073
Granulicatella adiacens	46124	S	1	0	1	0.00002
Clostridium botulinum	1491	S	54	88	142	0.00279
Clostridium perfringens	1502	S	5	21	26	0.00051
Clostridium sp. JN-1	2483110	S	1	0	1	0.00002
Candidatus Syntrophocurvum alkaliphilum	2293317	S	2	0	2	0.00004
Thermanaerosceptrum fracticalcis	1712410	S	1	0	1	0.00002
Dehalobacter restrictus	55583	S	1	0	1	0.00002
[Clostridium] colinum	36835	S	5	0	5	0.00010
Serpentinicella alkaliphila	1734049	S	1	0	1	0.00002
Allobaculum sp. Allo2	2853432	S	4	0	4	0.00008
Streptomyces sp. FR-008	206662	S	3	612	615	0.01208
Streptomyces sp. R21	3238627	S	1	7	8	0.00016
Streptomyces sp. BPTC-684	3043734	S	1	17	18	0.00035
Streptomyces sp. MH191	1945513	S	1	142	143	0.00281
Streptomyces sp. T12	477697	S	1	9	10	0.00020
Streptomyces sp. NBC_00208	2975681	S	1	262	263	0.00517
Streptomyces sp. NBC_01268	2903806	S	1	10	11	0.00022
Streptomyces sp. NBC_00316	2975710	S	1	10	11	0.00022
Streptomyces thermolineatus	44033	S	1	81	82	0.00161
Streptomyces decoyicus	249567	S	1	18	19	0.00037
Streptomyces nodosus	40318	S	1	7	8	0.00016
Sphaerisporangium sp. NBC_01403	2903599	S	6	2	8	0.00016
Corynebacterium pseudotuberculosis	1719	S	1	40	41	0.00081
Corynebacterium urealyticum	43771	S	1	32	33	0.00065
Corynebacterium yudongzhengii	2080740	S	1	29	30	0.00059
Mycobacterium kansasii	1768	S	7	32	39	0.00077
Cutibacterium acnes	1747	S	36	10	46	0.00090
Cutibacterium modestum	2559073	S	1	0	1	0.00002
Thermoleophilum album	29539	S	5	0	5	0.00010
Conexibacter sp. S30A1	2937800	S	3	0	3	0.00006
Aquihabitans sp. G128	2849779	S	1	0	1	0.00002
Tepidiforma flava	3004094	S	141	24	165	0.00324
Leptolyngbya sp. 7M	2812896	S	17	0	17	0.00033
Limnospira indica	147322	S	3	1	4	0.00008
Spiroplasma endosymbiont of Sarcophaga carnaria	3066303	S	1	0	1	0.00002
Candidatus Xianfuyuplasma coldseepsis	2782163	S	1	0	1	0.00002
Mycoplasmopsis edwardii	53558	S	1	0	1	0.00002
Fimbriimonas ginsengisoli	1005039	S	1	0	1	0.00002
Candidatus Saccharimonas aalborgensis	1332188	S	6	52	58	0.00114
Minisyncoccus archaeophilus	3238481	S	160	1	161	0.00316
Aminithiophilus ramosus	3029084	S	92	3	95	0.00187
Aminomonas paucivorans	81412	S	12	0	12	0.00024
Allomeiothermus silvanus	52022	S	1	0	1	0.00002
