name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Chenggangzhangella methanolivorans	1437009	S	66	20	86	0.00089
Kaistia sp. 32K	2795690	S	54	20	74	0.00077
Salinarimonas sp.	2766526	S	48	19	67	0.00070
Aureimonas sp. OT7	2816454	S	1	27	28	0.00029
Martelella endophytica	1486262	S	2	11	13	0.00014
Aurantimonas sp. HBX-1	2906072	S	4	1	5	0.00005
Anderseniella sp. Alg231-50	1922226	S	25	5	30	0.00031
Pyruvatibacter mobilis	1712261	S	1	3	4	0.00004
Terrirubrum flagellatum	2895980	S	15	3	18	0.00019
Brucella melitensis	29459	S	7	3908	3915	0.04067
Brucella intermedia	94625	S	6	2	8	0.00008
Afifella sp. YEN Y35	3388337	S	6	1	7	0.00007
Methylocystis heyeri	391905	S	1	5	6	0.00006
Blastochloris viridis	1079	S	1	4	5	0.00005
Methyloraptor flagellatus	3162530	S	4	1	5	0.00005
Oceaniradius stylonematis	2184161	S	2	0	2	0.00002
uncultured Pleomorphomonas sp.	442121	S	2	0	2	0.00002
Sphingomonas rhizophila	2071607	S	329	550	879	0.00913
Sphingomonas sp. M1-B02	3114300	S	169	342	511	0.00531
Sphingomonas sp. MMS24-J13	3238686	S	15	13	28	0.00029
Sphingomonas sp. DBB INV C78	3349434	S	4	4	8	0.00008
Sphingomonas sp. SUN039	2937787	S	1	0	1	0.00001
Sphingomonas sp. GlSt437	3389970	S	1	2	3	0.00003
Sphingomonas sediminicola	386874	S	188	199	387	0.00402
Sphingomonas sabuli	2764186	S	99	129	228	0.00237
Sphingomonas kaistensis	298708	S	75	161	236	0.00245
Sphingomonas morindae	1541170	S	46	81	127	0.00132
Sphingomonas daechungensis	1176646	S	39	40	79	0.00082
Sphingomonas flavalba	2559804	S	29	54	83	0.00086
Sphingomonas profundi	2681549	S	10	17	27	0.00028
Sphingomonas changnyeongensis	2698679	S	10	18	28	0.00029
Sphingomonas xanthus	2594473	S	9	12	21	0.00022
Sphingomonas sanxanigenens	397260	S	6	23	29	0.00030
Sphingomonas piscis	2714943	S	5	4	9	0.00009
Sphingomonas paeninsulae	2319844	S	2	0	2	0.00002
Sphingomonas nostoxanthinifaciens	2872652	S	2	3	5	0.00005
Sphingomonas lacunae	2698828	S	1	0	1	0.00001
Sphingobium sp. AP49	1144307	S	4	180	184	0.00191
Sphingobium sp. SYK-6	627192	S	3	17	20	0.00021
Sphingobium sp. Cam5-1	2789327	S	1	9	10	0.00010
Sphingobium chlorophenolicum	46429	S	1	42	43	0.00045
Sphingopyxis sp. YF1	2482763	S	1	47	48	0.00050
Sphingorhabdus lacus	392610	S	30	12	42	0.00044
Sphingorhabdus lutea	1913578	S	10	1	11	0.00011
Novosphingobium sp. Gsoil 351	2675225	S	11	27	38	0.00039
Novosphingobium sp. ZN18A2	3079861	S	1	4	5	0.00005
Parasphingopyxis algicola	2026624	S	26	19	45	0.00047
Alterisphingorhabdus coralli	3071408	S	4	1	5	0.00005
Aurantiacibacter sp. MUD61	3009083	S	2	233	235	0.00244
Erythrobacter sp. 3-20A1M	2653850	S	154	1015	1169	0.01214
Erythrobacter sp. Alg231-14	1922225	S	5	2	7	0.00007
Tsuneonella sp. CC-YZS046	3042152	S	44	71	115	0.00119
Tsuneonella amylolytica	2338327	S	1	3	4	0.00004
Croceibacterium sp. TMG7-5b_MA50	3121290	S	4	5	9	0.00009
Croceibacterium aestuarii	3064139	S	2	4	6	0.00006
Qipengyuania soli	2782568	S	2	6	8	0.00008
Altererythrobacter sp. B11	2060312	S	1	4	5	0.00005
Sphingosinicella microcystinivorans	335406	S	62	32	94	0.00098
Glacieibacterium sp.	2860237	S	2	0	2	0.00002
Zymomonas mobilis	542	S	41	3	44	0.00046
Niveispirillum cyanobacteriorum	1612173	S	86	63	149	0.00155
Azospirillum humicireducens	1226968	S	13	18	31	0.00032
Indioceanicola profundi	2220096	S	3	3	6	0.00006
Ferrovibrio terrae	2594003	S	296	177	473	0.00491
Pararhodospirillum photometricum	1084	S	14	6	20	0.00021
Algihabitans albus	2164067	S	14	7	21	0.00022
Candidatus Endolissoclinum faulkneri	1263979	S	5	0	5	0.00005
Rhodospirillum centenum	34018	S	2	5	7	0.00007
Hypericibacter adhaerens	2602016	S	8	202	210	0.00218
Caenispirillum salinarum	859058	S	69	78	147	0.00153
Varunaivibrio sulfuroxidans	1773489	S	14	5	19	0.00020
Stella humosa	94	S	8	7	15	0.00016
Caulobacter mirabilis	69666	S	281	100	381	0.00396
Caulobacter sp. NIBR1757	3016000	S	26	8	34	0.00035
Brevundimonas sp. Bb-A	2560058	S	15	131	146	0.00152
Brevundimonas staleyi	74326	S	1	2	3	0.00003
Terricaulis silvestris	2686094	S	80	11	91	0.00095
Phenylobacterium montanum	2823693	S	22	6	28	0.00029
Phenylobacterium parvum	2201350	S	18	5	23	0.00024
Phenylobacterium sp. NIBR 498073	3015177	S	16	6	22	0.00023
Phenylobacterium sp. LH3H17	2903901	S	1	0	1	0.00001
Phenylobacterium zucineum	284016	S	1	0	1	0.00001
Asticcacaulis sp. MM231	3157666	S	2	5	7	0.00007
Paracoccus sp. S3-43	3030011	S	1	36	37	0.00038
Pseudorhodobacter turbinis	2500533	S	16	108	124	0.00129
Rhodovulum sp. P5	1564506	S	9	89	98	0.00102
Pontivivens nitratireducens	2758038	S	6	67	73	0.00076
Pikeienuella piscinae	2748098	S	3	12	15	0.00016
Cereibacter sphaeroides	1063	S	3	41	44	0.00046
Paroceanicella profunda	2579971	S	2	18	20	0.00021
Jannaschia sp. W003	2867012	S	12	28	40	0.00042
Ruegeria sp. B32	2867020	S	2	5	7	0.00007
Sulfitobacter sp. JL08	2070369	S	1	1	2	0.00002
Roseomonas marmotae	2768161	S	85	62	147	0.00153
Roseomonas fluvialis	1750527	S	44	22	66	0.00069
Roseomonas sp. CCTCC AB2023176	3342640	S	2	1	3	0.00003
Roseomonas haemaphysalidis	2768162	S	1	0	1	0.00001
Roseomonas cutis	2897332	S	1	1	2	0.00002
Roseococcus microcysteis	2771361	S	5	2	7	0.00007
Acidibrevibacterium fodinaquatile	1969806	S	11	10	21	0.00022
Granulibacter bethesdensis	364410	S	10	9	19	0.00020
Lichenicola sp.	2804529	S	5	6	11	0.00011
Commensalibacter melissae	2070537	S	2	0	2	0.00002
Acidisoma cladoniae	3040935	S	15	5	20	0.00021
Elioraea tepida	2843330	S	13	7	20	0.00021
Hyphobacterium sp.	2004662	S	257	38	295	0.00306
Maricaulis maris	74318	S	1	0	1	0.00001
Algimonas porphyrae	1128113	S	5	0	5	0.00005
Wolbachia endosymbiont of Rhagoletis cingulata	1220542	S	12	36	48	0.00050
Wolbachia endosymbiont of Tetranychus urticae	169184	S	4	1	5	0.00005
Wolbachia endosymbiont of Anurida maritima	2850562	S	1	0	1	0.00001
Wolbachia endosymbiont (group A) of Agelastica alni	3066130	S	1	6	7	0.00007
Wolbachia pipientis	955	S	3	18	21	0.00022
Candidatus Mesenet endosymbiont of Agriotes lineatus	3077948	S	6	7	13	0.00014
Neoehrlichia mikurensis	89586	S	5	1	6	0.00006
Ehrlichia ruminantium	779	S	2	0	2	0.00002
Candidatus Phycorickettsia trachydisci	2115978	S	4	0	4	0.00004
Rickettsia conorii	781	S	1	1	2	0.00002
Candidatus Megaera polyxenophila	988779	S	1	0	1	0.00001
Candidatus Deianiraea vastatrix	2163644	S	1	0	1	0.00001
Candidatus Bealeia paramacronuclearis	1921001	S	18	1	19	0.00020
endosymbiont of Acanthamoeba sp. UWC8	86106	S	2	0	2	0.00002
Candidatus Gromoviella agglomerans	2806609	S	1	0	1	0.00001
Candidatus Nucleicultrix amoebiphila	1509244	S	5	0	5	0.00005
Candidatus Paracaedibacter symbiosus	244582	S	3	0	3	0.00003
Candidatus Bodocaedibacter vickermanii	2741701	S	1	0	1	0.00001
Kordiimonas sp. SCSIO 12610	2829597	S	16	1	17	0.00018
Kordiimonas pumila	2161677	S	2	0	2	0.00002
Temperatibacter marinus	1456591	S	1	0	1	0.00001
Candidatus Viadribacter manganicus	1759059	S	13	1	14	0.00015
Candidatus Pelagibacter sp. IMCC9063	1002672	S	3	3	6	0.00006
Candidatus Fonsibacter ubiquis	1925548	S	4	0	4	0.00004
Hyphococcus formosus	3143534	S	4	0	4	0.00004
Parvularcula sp. LCG005	3078805	S	1	0	1	0.00001
Sneathiella marina	2950108	S	1	4	5	0.00005
Alphaproteobacteria bacterium endosymbiont of Tiliacea citrago	3077944	S	2	0	2	0.00002
Arenimonas daejeonensis	370777	S	543	576	1119	0.01162
Lysobacter sp. KIS68-7	2904252	S	236	259	495	0.00514
Lysobacter arenosi	2795387	S	34	99	133	0.00138
Luteimonas sp. MC1825	2761107	S	6	244	250	0.00260
Pseudoxanthomonas suwonensis	314722	S	22	112	134	0.00139
Pseudoxanthomonas sp. SL93	2995142	S	4	21	25	0.00026
Agrilutibacter terrestris	2865112	S	64	98	162	0.00168
Xanthomonas albilineans	29447	S	6	442	448	0.00465
Xanthomonas campestris	339	S	6	245	251	0.00261
Xanthomonas oryzae	347	S	1	248	249	0.00259
Xylella fastidiosa	2371	S	6	31	37	0.00038
Pseudolysobacter antarcticus	2511995	S	6	1	7	0.00007
Marilutibacter alkalisoli	2591633	S	2	1	3	0.00003
Marilutibacter maris	1605891	S	1	1	2	0.00002
Solilutibacter oculi	2698682	S	1	1	2	0.00002
Dokdonella koreensis	323415	S	117	322	439	0.00456
Tahibacter amnicola	2976241	S	89	92	181	0.00188
Luteibacter anthropi	564369	S	14	46	60	0.00062
Aerosticca soli	2010829	S	7	63	70	0.00073
Dyella caseinilytica	1849581	S	2	4	6	0.00006
Frateuria soli	1542730	S	1	12	13	0.00014
Ahniella affigens	2021234	S	1	0	1	0.00001
Thiocapsa bogorovii	521689	S	1	1643	1644	0.01708
Allochromatium tepidum	553982	S	30	11	41	0.00043
Thermochromatium tepidum	1050	S	15	5	20	0.00021
Marichromatium purpuratum	37487	S	8	2	10	0.00010
Rheinheimera sp. D18	2545632	S	1	1	2	0.00002
Sedimenticola thiotaurini	1543721	S	8	81	89	0.00092
Thiolapillus brandeum	1076588	S	4	28	32	0.00033
Spiribacter salinus	1335746	S	118	16	134	0.00139
Spiribacter halobius	2182432	S	1	0	1	0.00001
Acidihalobacter ferrooxydans	1765967	S	5	8	13	0.00014
Alkalilimnicola ehrlichii	351052	S	3	0	3	0.00003
Ectothiorhodospira shaposhnikovii	1054	S	2	0	2	0.00002
Granulosicoccus antarcticus	437505	S	4	0	4	0.00004
Escherichia coli	562	S	354	1417	1771	0.01840
Enterobacteriaceae endosymbiont of Plateumaris sericea	2675797	S	267	94	361	0.00375
Candidatus Moranella endobia	1048758	S	205	0	205	0.00213
Klebsiella pneumoniae	573	S	29	519	548	0.00569
Klebsiella sp. LTGPAF-6F	1905288	S	24	257	281	0.00292
Klebsiella aerogenes	548	S	1	0	1	0.00001
secondary endosymbiont of Trabutina mannipara	1835721	S	20	2	22	0.00023
Candidatus Purcelliella pentastirinorum	472834	S	14	1	15	0.00016
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	S	12	0	12	0.00012
Citrobacter portucalensis	1639133	S	28	63	91	0.00095
Citrobacter gillenii	67828	S	6	36	42	0.00044
Salmonella enterica	28901	S	23	4789	4812	0.04999
Enterobacter ludwigii	299767	S	4	9	13	0.00014
Enterobacter cloacae	550	S	1	0	1	0.00001
Candidatus Curculioniphilus buchneri	690594	S	4	0	4	0.00004
Candidatus Schneideria nysicola	1081631	S	1	0	1	0.00001
Sodalis ligni	2697027	S	579	113	692	0.00719
Sodalis endosymbiont of Henestaris halophilus	1929246	S	1	0	1	0.00001
Sodalis-like secondary symbiont of Drepanosiphum platanoidis	2994493	S	1	0	1	0.00001
Erwinia pyrifoliae	79967	S	27	7	34	0.00035
Candidatus Erwinia haradaeae	1922217	S	1	0	1	0.00001
Buchnera aphidicola	9	S	4	0	4	0.00004
Pantoea stewartii	66269	S	1	0	1	0.00001
Edwardsiella tarda	636	S	27	5	32	0.00033
Candidatus Providencia siddallii	1715285	S	10	1	11	0.00011
Providencia sp. PROV252	2936799	S	2	3	5	0.00005
Arsenophonus endosymbiont of Aleurodicus dispersus	235559	S	8	0	8	0.00008
Proteus mirabilis	584	S	4	0	4	0.00004
Morganella morganii	582	S	1	0	1	0.00001
Brenneria rubrifaciens	55213	S	19	1	20	0.00021
Dickeya solani	1089444	S	4	0	4	0.00004
Enterobacterales bacterium endosymbiont of Anomoneura mori	3132096	S	6	2	8	0.00008
Serratia marcescens	615	S	1	2	3	0.00003
Candidatus Fukatsuia symbiotica	1878942	S	1	0	1	0.00001
Steroidobacter denitrificans	465721	S	784	121	905	0.00940
Pseudomonas synxantha	47883	S	14	261	275	0.00286
Pseudomonas sp. CIP-10	2892442	S	1	30	31	0.00032
Pseudomonas sp. Q1-7	3020843	S	1	3	4	0.00004
Pseudomonas putida	303	S	4	48	52	0.00054
Pseudomonas leptonychotis	2448482	S	1	0	1	0.00001
Pseudomonas saudiphocaensis	1499686	S	1	1	2	0.00002
Pseudomonas entomophila	312306	S	1	1	2	0.00002
Pseudomonas aeruginosa	287	S	1	25	26	0.00027
Halopseudomonas sabulinigri	472181	S	9	5	14	0.00015
Halopseudomonas phragmitis	1931241	S	1	0	1	0.00001
Entomomonas moraniae	2213226	S	6	0	6	0.00006
Metapseudomonas furukawaii	1149133	S	3	10	13	0.00014
Stutzerimonas stutzeri	316	S	2	8	10	0.00010
Ectopseudomonas guguanensis	1198456	S	1	10	11	0.00011
Paraphotobacterium marinum	1755811	S	264	27	291	0.00302
Vibrio sp. THAF191d	2661922	S	3	296	299	0.00311
Vibrio sp. SCSIO 43140	2819100	S	2	0	2	0.00002
Vibrio algicola	2662262	S	8	0	8	0.00008
Vibrio vulnificus	672	S	1	0	1	0.00001
uncultured Vibrio sp.	114054	S	1	0	1	0.00001
Aquicella siphonis	254247	S	61	16	77	0.00080
Aquicella lusitana	254246	S	4	1	5	0.00005
Coxiella-like endosymbiont	1592897	S	24	15	39	0.00041
Candidatus Coxiella mudrowiae	2054173	S	2	2	4	0.00004
Coxiella burnetii	777	S	1	0	1	0.00001
Candidatus Legionella polyplacis	2005262	S	13	2	15	0.00016
Legionella hackeliae	449	S	2	11	13	0.00014
Legionella adelaidensis	45056	S	1	0	1	0.00001
Legionella sp. MW5194	2662448	S	1	6	7	0.00007
Legionella lytica	96232	S	1	0	1	0.00001
Legionella israelensis	454	S	1	0	1	0.00001
Cellvibrio sp. PSBB006	1987723	S	30	54	84	0.00087
Congregibacter litoralis	393662	S	36	3	39	0.00041
Aequoribacter fuscus	2518989	S	3	0	3	0.00003
Microbulbifer spongiae	2944933	S	1	0	1	0.00001
Methylocaldum marinum	1432792	S	45	37	82	0.00085
Methylococcus capsulatus	414	S	18	13	31	0.00032
Methylomagnum ishizawai	1760988	S	2	1	3	0.00003
Methylobacter sp. YRD-M1	2911520	S	1	0	1	0.00001
Methylomarinovum caldicuralii	438856	S	2	0	2	0.00002
Thalassotalea ponticola	1523392	S	47	3	50	0.00052
Thalassomonas viridans	137584	S	3	0	3	0.00003
Flocculibacter collagenilyticus	2744479	S	11	0	11	0.00011
Pseudoalteromonas sp. A41-2	2785910	S	5	6	11	0.00011
Psychromonas sp. GE-S-Ul-11	3241170	S	1	9	10	0.00010
Pseudidiomarina sp. YC-516-91	3384452	S	8	1	9	0.00009
Shewanella baltica	62322	S	3	2	5	0.00005
Moritella marina	90736	S	2	0	2	0.00002
Sulfurifustis variabilis	1675686	S	63	9	72	0.00075
Candidatus Palibaumannia cicadellinicola	186490	S	70	6	76	0.00079
Candidatus Vondammii sp. HM_W22	2687299	S	6	0	6	0.00006
Candidatus Nardonella dryophthoridicola	1971485	S	1	0	1	0.00001
Thiomicrorhabdus sediminis	2580412	S	3	22	25	0.00026
Hydrogenovibrio crunogenus	39765	S	4	0	4	0.00004
Thiosulfatimonas sediminis	2675054	S	2	0	2	0.00002
Piscirickettsia salmonis	1238	S	1	0	1	0.00001
Acinetobacter sp. NyZ410	2929509	S	3	1	4	0.00004
Acinetobacter sp. 10FS3-1	2563897	S	2	0	2	0.00002
Acinetobacter sp. AOR07_HL	2919376	S	2	947	949	0.00986
Moraxella atlantae	34059	S	2	2	4	0.00004
Aquirhabdus parva	2283318	S	2	0	2	0.00002
Faucicola mancuniensis	1309795	S	1	0	1	0.00001
Allohahella sp. A8	3141461	S	19	4	23	0.00024
Candidatus Carsonella ruddii	114186	S	3	0	3	0.00003
Vreelandella subglaciescola	29571	S	2	3	5	0.00005
Venatoribacter cucullus	2661630	S	6	4	10	0.00010
Nitrincola iocasae	2614693	S	1	0	1	0.00001
Bermanella marisrubri	207949	S	1	0	1	0.00001
Endozoicomonas sp. GU-1	3009078	S	5	1	6	0.00006
Algiphilus sp.	1872431	S	32	7	39	0.00041
Solimonas sp. K1W22B-7	2303331	S	9	5	14	0.00015
Flagellatimonas centrodinii	2806210	S	1	0	1	0.00001
Avibacterium paragallinarum	728	S	44	7	51	0.00053
Sulfurivermis fontis	1972068	S	12	3	15	0.00016
Woeseia oceani	1548547	S	9	0	9	0.00009
Ignatzschineria larvae	112009	S	1	0	1	0.00001
Wohlfahrtiimonas chitiniclastica	400946	S	1	0	1	0.00001
Cardiobacterium sp. Marseille-Q4385	2866573	S	1	0	1	0.00001
Aeromonas veronii	654	S	2	1	3	0.00003
Pseudoduganella sp. UC29_106	3374553	S	70	445	515	0.00535
Massilia sp. Se16.2.3	2709303	S	2	416	418	0.00434
Janthinobacterium sp. 17J80-10	2497863	S	3	34	37	0.00038
Noviherbaspirillum sp. UKPF54	2601898	S	13	30	43	0.00045
Actimicrobium sp. CCC2.4	3048606	S	6	9	15	0.00016
Oxalobacter aliiformigenes	2946593	S	2	0	2	0.00002
Herminiimonas arsenitoxidans	1809410	S	2	1	3	0.00003
Cupriavidus sp. EM10	2839983	S	5	152	157	0.00163
Cupriavidus campinensis	151783	S	1	18	19	0.00020
Ralstonia solanacearum	305	S	151	488	639	0.00664
Ralstonia pseudosolanacearum	1310165	S	2	14	16	0.00017
Paraburkholderia tropica	92647	S	55	86	141	0.00146
Burkholderia multivorans	87883	S	1	11	12	0.00012
Burkholderia pseudomallei	28450	S	5	589	594	0.00617
Robbsia andropogonis	28092	S	14	6	20	0.00021
Lautropia mirabilis	47671	S	8	9	17	0.00018
Limnobacter sp.	2003368	S	2	0	2	0.00002
Pandoraea thiooxydans	445709	S	1	1	2	0.00002
Variovorax paradoxus	34073	S	3	219	222	0.00231
Ramlibacter tataouinensis	94132	S	36	202	238	0.00247
Diaphorobacter limosus	3036128	S	13	217	230	0.00239
Comamonas testosteroni	285	S	1	10	11	0.00011
Vandammella animalimorsus	2029117	S	2	6	8	0.00008
Acidovorax sp. DW039	3095606	S	1	4	5	0.00005
Delftia tsuruhatensis	180282	S	1	49	50	0.00052
Oligella ureolytica	90244	S	36	21	57	0.00059
Basilea psittacipulmonis	1472345	S	5	1	6	0.00006
Pigmentiphaga aceris	1940612	S	1	1	2	0.00002
Achromobacter insolitus	217204	S	1	5	6	0.00006
Ideonella dechloratans	36863	S	14	63	77	0.00080
Sutterella faecalis	2584944	S	10	2	12	0.00012
Turicimonas muris	1796652	S	3	0	3	0.00003
Duodenibacillus massiliensis	1852381	S	3	0	3	0.00003
Aquabacterium sp. J223	2898431	S	6	24	30	0.00031
Tepidimonas taiwanensis	307486	S	2	7	9	0.00009
Sulfuritortus calidifontis	1914471	S	264	650	914	0.00949
Nitrosomonas sp. Is79A3	261292	S	7	38	45	0.00047
Nitrosomonas sp. sh817	3070658	S	1	6	7	0.00007
Usitatibacter rugosus	2732067	S	102	131	233	0.00242
Methylobacillus flagellatus	405	S	1	93	94	0.00098
Ferriphaselus amnicola	1188319	S	1	0	1	0.00001
Sterolibacterium denitrificans	157592	S	1	1	2	0.00002
Pseudothauera hydrothermalis	2184083	S	165	200	365	0.00379
Azonexus sp. IMCC34839	3133695	S	14	15	29	0.00030
Niveibacterium sp. SC-1	3135646	S	8	8	16	0.00017
Laribacter hongkongensis	168471	S	68	113	181	0.00188
Aquella oligotrophica	2067065	S	12	1	13	0.00014
Vogesella sp. XCS3	2877939	S	8	5	13	0.00014
Pseudogulbenkiania sp. NH8B	748280	S	1	1	2	0.00002
Ferrovum myxofaciens	416213	S	12	2	14	0.00015
Chitinivorax sp. PXF-14	3230488	S	3	4	7	0.00007
Candidatus Profftella armatura	669502	S	1	0	1	0.00001
Casimicrobium huifangae	2591109	S	1	0	1	0.00001
Acidithiobacillus caldus	33059	S	1	0	1	0.00001
Hydrogenophilus thermoluteolus	297	S	1	0	1	0.00001
Niabella ginsenosidivorans	1176587	S	762	212	974	0.01012
Niabella soli	446683	S	400	136	536	0.00557
Sediminibacterium sp. TEGAF015	575378	S	231	315	546	0.00567
Mycovorax composti	2962693	S	354	233	587	0.00610
Flavisolibacter ginsenosidimutans	661481	S	249	71	320	0.00332
Flavisolibacter tropicus	1492898	S	16	5	21	0.00022
Ferruginibacter lapsinanis	563172	S	72	117	189	0.00196
Ferruginibacter albus	2875540	S	51	71	122	0.00127
Niastella koreensis	354356	S	202	74	276	0.00287
Paraflavitalea speifideaquila	3076558	S	1	128	129	0.00134
Chitinophaga niabensis	536979	S	34	52	86	0.00089
Chitinophaga sp. XS-30	2604421	S	13	22	35	0.00036
Chitinophaga sp. MM2321	3137178	S	1	1	2	0.00002
Chitinophaga horti	2920382	S	1	1	2	0.00002
Arachidicoccus sp. BS20	1850526	S	32	75	107	0.00111
Arachidicoccus terrestris	2875539	S	1	15	16	0.00017
Pseudobacter ginsenosidimutans	661488	S	91	33	124	0.00129
Lacibacter sediminis	2760713	S	38	13	51	0.00053
Lacibacter sp. MH-610	3020883	S	1	0	1	0.00001
Panacibacter ginsenosidivorans	1813871	S	22	6	28	0.00029
Rhizosphaericola mali	2545455	S	11	2	13	0.00014
Filimonas lacunae	477680	S	10	3	13	0.00014
Thermoflavifilum sp.	1968839	S	2	0	2	0.00002
Flavobacterium sp. KACC 22761	3092665	S	27	416	443	0.00460
Flavobacterium sp. WV_118_3	3151764	S	21	140	161	0.00167
Flavobacterium sp. N1994	2986827	S	21	182	203	0.00211
Flavobacterium sp. N1719	2885633	S	5	26	31	0.00032
Flavobacterium sp. xlx-214	2654325	S	1	14	15	0.00016
Flavobacterium azooxidireducens	1871076	S	21	174	195	0.00203
Flavobacterium commune	1306519	S	19	218	237	0.00246
Flavobacterium sangjuense	2518177	S	16	142	158	0.00164
Flavobacterium inviolabile	2748320	S	12	84	96	0.00100
Flavobacterium flavigenum	3003258	S	10	251	261	0.00271
Flavobacterium pallidum	2172098	S	7	24	31	0.00032
Flavobacterium psychrophilum	96345	S	4	46	50	0.00052
Flavobacterium covae	2906076	S	3	86	89	0.00092
Flavobacterium rivulicola	2732161	S	2	18	20	0.00021
Flavobacterium litorale	2856519	S	2	15	17	0.00018
Flavobacterium eburneipallidum	3003263	S	1	10	11	0.00011
Flavobacterium johnsoniae	986	S	1	43	44	0.00046
Flavobacterium magnum	2162713	S	1	2	3	0.00003
Flavobacterium ardleyense	2038737	S	1	6	7	0.00007
Amniculibacterium sp. G2-70	2767188	S	19	65	84	0.00087
Psychroflexus sp. ALD_RP9	2777186	S	3	32	35	0.00036
Aegicerativicinus sediminis	2893202	S	3	21	24	0.00025
Mangrovimonas sp. YM274	3070660	S	2	27	29	0.00030
Zunongwangia sp. SCSIO 43204	2779359	S	1	27	28	0.00029
Sediminicola sp. YIK13	1453352	S	1	10	11	0.00011
Vaginella massiliensis	1816680	S	1	4	5	0.00005
Aureibaculum algae	2584122	S	1	14	15	0.00016
Aquimarina sp. SS2-1	3342247	S	1	8	9	0.00009
Faecalibacter sp. LW9	3103144	S	2	98	100	0.00104
Chryseobacterium daecheongense	192389	S	8	24	32	0.00033
Weeksella virosa	1014	S	8	31	39	0.00041
Bergeyella cardium	1585976	S	3	11	14	0.00015
Blattabacterium cuenoti	1653831	S	56	22	78	0.00081
Fluviicola taffensis	191579	S	36	6	42	0.00044
Paracrocinitomix mangrovi	2862509	S	1	0	1	0.00001
Ichthyobacterium seriolicida	242600	S	29	3	32	0.00033
Parvicella tangerina	2829795	S	9	1	10	0.00010
Croceimicrobium hydrocarbonivorans	2761580	S	7	1	8	0.00008
Candidatus Karelsulcia muelleri	336810	S	1	1	2	0.00002
Pontibacter pudoricolor	2694930	S	467	586	1053	0.01094
Pontibacter akesuensis	388950	S	1	1	2	0.00002
Hymenobacter busanensis	2607656	S	38	61	99	0.00103
Hymenobacter sp. BRD128	2675878	S	5	8	13	0.00014
Hymenobacter qilianensis	1385715	S	1	1	2	0.00002
Adhaeribacter radiodurans	2745197	S	52	59	111	0.00115
Adhaeribacter swui	2086471	S	2	2	4	0.00004
Chryseolinea soli	2321403	S	66	82	148	0.00154
Fulvivirga lutea	2810512	S	2	3	5	0.00005
Dyadobacter chenhuakuii	2909339	S	7	11	18	0.00019
Dyadobacter sp. 676	3088362	S	5	9	14	0.00015
Dyadobacter chenwenxiniae	2906456	S	4	5	9	0.00009
Dyadobacter pollutisoli	2910158	S	3	4	7	0.00007
