name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Saccharobesus litoralis	2172099	S	1	9	10	0.00011
Flocculibacter collagenilyticus	2744479	S	7	0	7	0.00008
Pseudoalteromonas sp. A41-2	2785910	S	3	2	5	0.00006
Psychromonas sp. GE-S-Ul-11	3241170	S	1	9	10	0.00011
Shewanella baltica	62322	S	2	1	3	0.00003
Pseudidiomarina sp. YC-516-91	3384452	S	1	1	2	0.00002
Methylococcus capsulatus	414	S	25	21	46	0.00053
Methylocaldum marinum	1432792	S	16	16	32	0.00037
Methylobacter sp. YRD-M1	2911520	S	2	2	4	0.00005
Methylomagnum ishizawai	1760988	S	2	1	3	0.00003
Avibacterium paragallinarum	728	S	43	10	53	0.00061
Lonepinella koalarum	53417	S	1	0	1	0.00001
Algiphilus sp.	1872431	S	32	5	37	0.00042
Solimonas sp. K1W22B-7	2303331	S	10	2	12	0.00014
Flagellatimonas centrodinii	2806210	S	2	0	2	0.00002
Acinetobacter baylyi	202950	S	1	16	17	0.00019
Moraxella atlantae	34059	S	3	0	3	0.00003
Moraxella bovoculi	386891	S	1	3	4	0.00005
Aquirhabdus parva	2283318	S	7	0	7	0.00008
Sulfurivermis fontis	1972068	S	35	8	43	0.00049
Thiomicrorhabdus sediminis	2580412	S	3	11	14	0.00016
Hydrogenovibrio crunogenus	39765	S	2	0	2	0.00002
Allofrancisella guangzhouensis	594679	S	1	0	1	0.00001
Wohlfahrtiimonas chitiniclastica	400946	S	5	0	5	0.00006
Ignatzschineria rhizosphaerae	2923279	S	1	0	1	0.00001
Cardiobacterium sp. Marseille-Q4385	2866573	S	1	1	2	0.00002
Dichelobacter nodosus	870	S	1	0	1	0.00001
Aeromonas media	651	S	3	1	4	0.00005
Aeromonas veronii	654	S	3	2	5	0.00006
Aeromonas hydrophila	644	S	1	0	1	0.00001
Dongshaea marina	2047966	S	1	0	1	0.00001
Woeseia oceani	1548547	S	2	0	2	0.00002
Zophobihabitans entericus	1635327	S	1	0	1	0.00001
Candidatus Portiera aleyrodidarum	91844	S	1	0	1	0.00001
Bradyrhizobium sp. 200	2782665	S	1	179	180	0.00206
Rhodopseudomonas palustris	1076	S	46	733	779	0.00891
Rhodopseudomonas boonkerdii	475937	S	1	21	22	0.00025
Tardiphaga alba	340268	S	2	35	37	0.00042
Microvirga thermotolerans	2651334	S	6	227	233	0.00267
Microvirga sp. RSM25	3273802	S	2	139	141	0.00161
Methylobacterium radiodurans	2202828	S	2	28	30	0.00034
Methylobacterium sp. 17Sr1-1	2202826	S	1	53	54	0.00062
Enhydrobacter sp.	1894999	S	292	116	408	0.00467
Pseudorhodoplanes sinuspersici	1235591	S	143	65	208	0.00238
Terrihabitans soli	708113	S	6	3	9	0.00010
Nordella sp. HKS 07	2712222	S	2	0	2	0.00002
Candidatus Hodgkinia cicadicola	573658	S	2	0	2	0.00002
Hyphomicrobium denitrificans	53399	S	4	290	294	0.00336
Rhodomicrobium lacus	2498452	S	96	44	140	0.00160
Rhodomicrobium vannielii	1069	S	1	0	1	0.00001
Methyloligella sp. GL2	2742204	S	5	2	7	0.00008
Devosia sp. A16	1736675	S	146	168	314	0.00359
Devosia sp. MC521	2759954	S	1	0	1	0.00001
Devosia sp. SL43	2806348	S	1	1	2	0.00002
Devosia beringensis	2657486	S	22	46	68	0.00078
Devosia neptuniae	191302	S	1	1	2	0.00002
Xanthobacter dioxanivorans	2528964	S	2	215	217	0.00248
Pseudolabrys taiwanensis	331696	S	28	18	46	0.00053
Pseudolabrys sp. FHR47	2562284	S	1	0	1	0.00001
Azorhizobium caulinodans	7	S	5	3	8	0.00009
Mesorhizobium sp. DCY119	2108445	S	2	212	214	0.00245
Nitratireductor thuwali	2267699	S	1	0	1	0.00001
Aquibium microcysteis	675281	S	1	0	1	0.00001
Rhizobium gallicum	56730	S	3	35	38	0.00043
Rhizobium ruizarguesonis	2081791	S	3	50	53	0.00061
Pararhizobium gei	1395951	S	1	8	9	0.00010
Neorhizobium sp. SOG26	2060726	S	1	4	5	0.00006
Liberibacter crescens	1273132	S	4	13	17	0.00019
Sinorhizobium meliloti	382	S	1	25	26	0.00030
Beijerinckia indica	533	S	97	34	131	0.00150
Methylovirgula sp. 4M-Z18	2293567	S	1	2	3	0.00003
Methylocapsa sp. D3K7	3041435	S	2	0	2	0.00002
Phreatobacter cathodiphilus	1868589	S	59	52	111	0.00127
Phreatobacter stygius	1940610	S	52	33	85	0.00097
Salinarimonas sp.	2766526	S	34	28	62	0.00071
Chenggangzhangella methanolivorans	1437009	S	31	18	49	0.00056
Kaistia sp. 32K	2795690	S	21	16	37	0.00042
Anderseniella sp. Alg231-50	1922226	S	15	3	18	0.00021
Parvibaculum lavamentivorans	256618	S	2	3	5	0.00006
Martelella endophytica	1486262	S	4	6	10	0.00011
Aurantimonas sp. HBX-1	2906072	S	1	0	1	0.00001
Methylocystis heyeri	391905	S	8	5	13	0.00015
uncultured Pleomorphomonas sp.	442121	S	10	8	18	0.00021
Afifella sp. YEN Y35	3388337	S	9	4	13	0.00015
Oceaniradius stylonematis	2184161	S	7	5	12	0.00014
Roseitalea porphyridii	1852022	S	1	0	1	0.00001
Terrirubrum flagellatum	2895980	S	7	3	10	0.00011
Brucella intermedia	94625	S	4	3	7	0.00008
Brucella melitensis	29459	S	2	2646	2648	0.03029
Methyloraptor flagellatus	3162530	S	3	2	5	0.00006
Sphingomonas rhizophila	2071607	S	124	243	367	0.00420
Sphingomonas sp. M1-B02	3114300	S	71	163	234	0.00268
Sphingomonas sp. DBB INV C78	3349434	S	3	3	6	0.00007
Sphingomonas sp. MMS24-J13	3238686	S	1	0	1	0.00001
Sphingomonas sp. AP4-R1	2735134	S	1	1	2	0.00002
Sphingomonas sabuli	2764186	S	52	76	128	0.00146
Sphingomonas sediminicola	386874	S	44	55	99	0.00113
Sphingomonas flavalba	2559804	S	18	35	53	0.00061
Sphingomonas morindae	1541170	S	16	32	48	0.00055
Sphingomonas kaistensis	298708	S	9	23	32	0.00037
Sphingomonas profundi	2681549	S	7	13	20	0.00023
Sphingomonas daechungensis	1176646	S	7	8	15	0.00017
Sphingomonas xanthus	2594473	S	6	10	16	0.00018
Sphingomonas piscis	2714943	S	6	6	12	0.00014
Sphingomonas sanxanigenens	397260	S	5	18	23	0.00026
Sphingomonas nostoxanthinifaciens	2872652	S	4	7	11	0.00013
Sphingomonas changnyeongensis	2698679	S	2	3	5	0.00006
Sphingobium sp. SYK-6	627192	S	6	47	53	0.00061
Sphingobium sp. AP49	1144307	S	2	139	141	0.00161
Novosphingobium sp. Gsoil 351	2675225	S	3	17	20	0.00023
Novosphingobium sp. ZN18A2	3079861	S	1	11	12	0.00014
Parasphingopyxis algicola	2026624	S	3	1	4	0.00005
Sphingorhabdus lacus	392610	S	2	0	2	0.00002
Alterisphingorhabdus coralli	3071408	S	2	0	2	0.00002
Erythrobacter sp. 3-20A1M	2653850	S	78	561	639	0.00731
Erythrobacter sp. Alg231-14	1922225	S	1	0	1	0.00001
Tsuneonella sp. CC-YZS046	3042152	S	23	38	61	0.00070
Qipengyuania soli	2782568	S	7	23	30	0.00034
Croceibacterium sp. TMG7-5b_MA50	3121290	S	1	1	2	0.00002
Sphingosinicella microcystinivorans	335406	S	129	61	190	0.00217
Sandaracinobacteroides saxicola	2759707	S	2	0	2	0.00002
Zymomonas mobilis	542	S	21	1	22	0.00025
Niveispirillum cyanobacteriorum	1612173	S	221	112	333	0.00381
Indioceanicola profundi	2220096	S	8	5	13	0.00015
Azospirillum humicireducens	1226968	S	6	5	11	0.00013
Ferrovibrio terrae	2594003	S	61	28	89	0.00102
Pararhodospirillum photometricum	1084	S	13	4	17	0.00019
Algihabitans albus	2164067	S	6	2	8	0.00009
Candidatus Endolissoclinum faulkneri	1263979	S	4	0	4	0.00005
Rhodospirillum centenum	34018	S	1	1	2	0.00002
Defluviicoccus vanus	111831	S	1	0	1	0.00001
Caenispirillum salinarum	859058	S	41	30	71	0.00081
Stella humosa	94	S	10	6	16	0.00018
Varunaivibrio sulfuroxidans	1773489	S	10	2	12	0.00014
Terasakiella sp. SH-1	2560057	S	1	1	2	0.00002
Rhodovulum sp. P5	1564506	S	26	213	239	0.00273
Paracoccus sp. S3-43	3030011	S	1	22	23	0.00026
Pontivivens nitratireducens	2758038	S	4	35	39	0.00045
Pseudorhodobacter turbinis	2500533	S	3	16	19	0.00022
Gemmobacter fulvus	2840474	S	1	14	15	0.00017
Jannaschia sp. W003	2867012	S	4	7	11	0.00013
Sulfitobacter sp. JL08	2070369	S	1	3	4	0.00005
Terricaulis silvestris	2686094	S	119	20	139	0.00159
Caulobacter mirabilis	69666	S	71	29	100	0.00114
Caulobacter sp. NIBR1757	3016000	S	12	4	16	0.00018
Caulobacter segnis	88688	S	1	0	1	0.00001
Brevundimonas sp. Bb-A	2560058	S	33	59	92	0.00105
Phenylobacterium sp. NIBR 498073	3015177	S	19	7	26	0.00030
Phenylobacterium sp. LH3H17	2903901	S	1	0	1	0.00001
Phenylobacterium montanum	2823693	S	16	4	20	0.00023
Phenylobacterium parvum	2201350	S	4	1	5	0.00006
Roseomonas marmotae	2768161	S	77	44	121	0.00138
Roseomonas fluvialis	1750527	S	32	14	46	0.00053
Roseomonas sp. CCTCC AB2023176	3342640	S	1	0	1	0.00001
Roseococcus microcysteis	2771361	S	1	0	1	0.00001
Acidibrevibacterium fodinaquatile	1969806	S	60	41	101	0.00116
Granulibacter bethesdensis	364410	S	3	1	4	0.00005
Commensalibacter melissae	2070537	S	2	0	2	0.00002
Lichenicola sp.	2804529	S	2	1	3	0.00003
Acidisoma cladoniae	3040935	S	23	7	30	0.00034
Elioraea tepida	2843330	S	7	3	10	0.00011
Wolbachia pipientis	955	S	30	41	71	0.00081
Wolbachia endosymbiont of Anurida maritima	2850562	S	2	0	2	0.00002
Wolbachia endosymbiont of Tetranychus urticae	169184	S	2	0	2	0.00002
Wolbachia endosymbiont of Rhagoletis cingulata	1220542	S	1	0	1	0.00001
Wolbachia endosymbiont (group A) of Agelastica alni	3066130	S	1	1	2	0.00002
Neoehrlichia mikurensis	89586	S	11	1	12	0.00014
Candidatus Mesenet endosymbiont of Agriotes lineatus	3077948	S	7	3	10	0.00011
Ehrlichia ruminantium	779	S	1	0	1	0.00001
Orientia tsutsugamushi	784	S	2	0	2	0.00002
Rickettsia conorii	781	S	1	0	1	0.00001
Candidatus Megaera polyxenophila	988779	S	3	0	3	0.00003
Candidatus Phycorickettsia trachydisci	2115978	S	1	0	1	0.00001
Candidatus Midichloria mitochondrii	234827	S	2	0	2	0.00002
Candidatus Deianiraea vastatrix	2163644	S	1	0	1	0.00001
Hyphobacterium sp.	2004662	S	85	15	100	0.00114
Algimonas porphyrae	1128113	S	6	0	6	0.00007
Candidatus Bealeia paramacronuclearis	1921001	S	13	1	14	0.00016
endosymbiont of Acanthamoeba sp. UWC8	86106	S	2	0	2	0.00002
Candidatus Hydrogenosomobacter endosymbioticus	2558174	S	1	0	1	0.00001
Candidatus Gromoviella agglomerans	2806609	S	1	0	1	0.00001
Candidatus Nucleicultrix amoebiphila	1509244	S	11	1	12	0.00014
Candidatus Paracaedibacter symbiosus	244582	S	6	0	6	0.00007
Candidatus Bodocaedibacter vickermanii	2741701	S	3	0	3	0.00003
Candidatus Viadribacter manganicus	1759059	S	20	2	22	0.00025
Candidatus Pelagibacter sp. IMCC9063	1002672	S	2	2	4	0.00005
Candidatus Fonsibacter ubiquis	1925548	S	4	0	4	0.00005
Gimibacter soli	3024400	S	2	3	5	0.00006
Temperatibacter marinus	1456591	S	1	0	1	0.00001
Kordiimonas sp. SCSIO 12610	2829597	S	1	0	1	0.00001
Hyphococcus formosus	3143534	S	6	0	6	0.00007
Alphaproteobacteria bacterium endosymbiont of Tiliacea citrago	3077944	S	3	0	3	0.00003
Pseudoduganella sp. UC29_106	3374553	S	67	1016	1083	0.01239
Massilia atriviolacea	2495579	S	1	23	24	0.00027
Janthinobacterium sp. 17J80-10	2497863	S	2	27	29	0.00033
Noviherbaspirillum sp. UKPF54	2601898	S	12	36	48	0.00055
Actimicrobium sp. CCC2.4	3048606	S	11	22	33	0.00038
Collimonas fungivorans	158899	S	1	11	12	0.00014
Herbaspirillum frisingense	92645	S	2	12	14	0.00016
Undibacterium parvum	401471	S	3	1	4	0.00005
Ralstonia solanacearum	305	S	134	363	497	0.00568
Ralstonia pseudosolanacearum	1310165	S	1	6	7	0.00008
Cupriavidus pinatubonensis	248026	S	7	21	28	0.00032
Cupriavidus sp. EM10	2839983	S	4	26	30	0.00034
Paraburkholderia tropica	92647	S	36	50	86	0.00098
Limnobacter sp.	2003368	S	1	9	10	0.00011
Burkholderia ambifaria	152480	S	1	7	8	0.00009
Burkholderia pseudomallei	28450	S	3	414	417	0.00477
Burkholderia mallei	13373	S	1	95	96	0.00110
Robbsia andropogonis	28092	S	8	3	11	0.00013
Polynucleobacter necessarius	576610	S	2	4	6	0.00007
Lautropia mirabilis	47671	S	5	4	9	0.00010
Variovorax paradoxus	34073	S	6	197	203	0.00232
Limnohabitans sp. MORI2	1751150	S	3	33	36	0.00041
Ramlibacter tataouinensis	94132	S	6	45	51	0.00058
Diaphorobacter limosus	3036128	S	3	81	84	0.00096
Comamonas testosteroni	285	S	2	29	31	0.00035
Hylemonella gracilis	80880	S	2	12	14	0.00016
Hydrogenophaga crocea	2716225	S	1	10	11	0.00013
Alicycliphilus denitrificans	179636	S	1	30	31	0.00035
Roseateles sp. UC29_93	3350177	S	1	92	93	0.00106
Ideonella dechloratans	36863	S	20	72	92	0.00105
Sphaerotilus sulfidivorans	639200	S	2	5	7	0.00008
Inhella inkyongensis	392593	S	1	1	2	0.00002
Oligella ureolytica	90244	S	26	4	30	0.00034
Basilea psittacipulmonis	1472345	S	7	0	7	0.00008
Bordetella parapertussis	519	S	2	68	70	0.00080
Paenalcaligenes faecalis	2980099	S	1	0	1	0.00001
Sutterella faecalis	2584944	S	35	7	42	0.00048
Turicimonas muris	1796652	S	6	0	6	0.00007
Duodenibacillus massiliensis	1852381	S	2	0	2	0.00002
Aquabacterium sp. J223	2898431	S	10	32	42	0.00048
Tepidimonas taiwanensis	307486	S	8	22	30	0.00034
Sulfuritortus calidifontis	1914471	S	449	730	1179	0.01349
Nitrosomonas sp. Is79A3	261292	S	4	66	70	0.00080
Usitatibacter rugosus	2732067	S	14	17	31	0.00035
Sulfurimicrobium lacus	2715678	S	1	0	1	0.00001
Pseudothauera hydrothermalis	2184083	S	71	68	139	0.00159
Azonexus sp. IMCC34839	3133695	S	27	25	52	0.00059
Niveibacterium sp. SC-1	3135646	S	11	8	19	0.00022
Azospira inquinata	2785627	S	1	0	1	0.00001
Laribacter hongkongensis	168471	S	39	51	90	0.00103
Aquella oligotrophica	2067065	S	4	0	4	0.00005
Kingella kingae	504	S	2	0	2	0.00002
Uruburuella suis	252130	S	1	0	1	0.00001
Vogesella sp. XCS3	2877939	S	1	0	1	0.00001
Aquitalea magnusonii	332411	S	1	0	1	0.00001
Candidatus Profftella armatura	669502	S	3	0	3	0.00003
Candidatus Kinetoplastibacterium desouzaii	994692	S	1	0	1	0.00001
Candidatus Kinetoplastibacterium sorsogonicusi	1576550	S	1	0	1	0.00001
Candidatus Nasuia deltocephalinicola	1160784	S	1	0	1	0.00001
Chitinivorax sp. PXF-14	3230488	S	1	1	2	0.00002
Casimicrobium huifangae	2591109	S	1	0	1	0.00001
Ferrovum myxofaciens	416213	S	6	1	7	0.00008
Hydrogenophilus thermoluteolus	297	S	1	0	1	0.00001
Niabella ginsenosidivorans	1176587	S	495	176	671	0.00767
Niabella soli	446683	S	226	99	325	0.00372
Niabella yanshanensis	577386	S	1	0	1	0.00001
Arachidicoccus sp. BS20	1850526	S	23	240	263	0.00301
Flavisolibacter ginsenosidimutans	661481	S	189	71	260	0.00297
Flavisolibacter tropicus	1492898	S	12	5	17	0.00019
Mycovorax composti	2962693	S	200	150	350	0.00400
Ferruginibacter albus	2875540	S	69	97	166	0.00190
Ferruginibacter lapsinanis	563172	S	27	43	70	0.00080
Pseudobacter ginsenosidimutans	661488	S	151	78	229	0.00262
Sediminibacterium sp. TEGAF015	575378	S	39	129	168	0.00192
Chitinophaga niabensis	536979	S	43	44	87	0.00100
Chitinophaga sp. XS-30	2604421	S	21	23	44	0.00050
Chitinophaga sp. MM2321	3137178	S	12	13	25	0.00029
Chitinophaga caeni	2029983	S	2	1	3	0.00003
Chitinophaga horti	2920382	S	1	0	1	0.00001
Paraflavitalea speifideaquila	3076558	S	1	136	137	0.00157
Niastella koreensis	354356	S	93	47	140	0.00160
Lacibacter sediminis	2760713	S	41	19	60	0.00069
Lacibacter sp. MH-610	3020883	S	1	0	1	0.00001
Panacibacter ginsenosidivorans	1813871	S	12	4	16	0.00018
Rhizosphaericola mali	2545455	S	9	2	11	0.00013
Filimonas lacunae	477680	S	3	1	4	0.00005
Flavobacterium sp. N1994	2986827	S	16	88	104	0.00119
Flavobacterium sp. WV_118_3	3151764	S	16	77	93	0.00106
Flavobacterium sp. KACC 22761	3092665	S	14	205	219	0.00250
Flavobacterium sp. xlx-214	2654325	S	1	7	8	0.00009
Flavobacterium psychrophilum	96345	S	15	105	120	0.00137
Flavobacterium pallidum	2172098	S	13	32	45	0.00051
Flavobacterium covae	2906076	S	8	221	229	0.00262
Flavobacterium commune	1306519	S	6	51	57	0.00065
Flavobacterium sangjuense	2518177	S	5	29	34	0.00039
Flavobacterium azooxidireducens	1871076	S	5	24	29	0.00033
Flavobacterium litorale	2856519	S	4	17	21	0.00024
Flavobacterium flavigenum	3003258	S	2	54	56	0.00064
Flavobacterium crocinum	2183896	S	1	21	22	0.00025
Flavobacterium okayamense	2830782	S	1	11	12	0.00014
Flavobacterium panacagri	3034146	S	1	21	22	0.00025
Croceibacter atlanticus	313588	S	13	145	158	0.00181
Amniculibacterium sp. G2-70	2767188	S	11	28	39	0.00045
Mangrovimonas sp. YM274	3070660	S	3	20	23	0.00026
Aegicerativicinus sediminis	2893202	S	3	10	13	0.00015
Psychroflexus sp. ALD_RP9	2777186	S	2	10	12	0.00014
Aureibaculum algae	2584122	S	2	14	16	0.00018
Polaribacter sp. KT25b	1855336	S	2	29	31	0.00035
Zunongwangia sp. SCSIO 43204	2779359	S	1	13	14	0.00016
Winogradskyella forsetii	2686077	S	1	10	11	0.00013
Weeksella virosa	1014	S	21	54	75	0.00086
Chryseobacterium daecheongense	192389	S	8	16	24	0.00027
Bergeyella cardium	1585976	S	2	4	6	0.00007
Cruoricaptor ignavus	1118202	S	2	10	12	0.00014
Blattabacterium cuenoti	1653831	S	42	18	60	0.00069
Ichthyobacterium seriolicida	242600	S	22	2	24	0.00027
Fluviicola taffensis	191579	S	17	3	20	0.00023
Paracrocinitomix mangrovi	2862509	S	4	0	4	0.00005
Parvicella tangerina	2829795	S	5	0	5	0.00006
Croceimicrobium hydrocarbonivorans	2761580	S	5	0	5	0.00006
Candidatus Karelsulcia muelleri	336810	S	2	1	3	0.00003
Pontibacter pudoricolor	2694930	S	460	519	979	0.01120
Pontibacter sp. SGAir0037	2571030	S	2	2	4	0.00005
Hymenobacter busanensis	2607656	S	111	128	239	0.00273
Hymenobacter sp. BRD128	2675878	S	5	5	10	0.00011
Adhaeribacter radiodurans	2745197	S	90	93	183	0.00209
Adhaeribacter swui	2086471	S	1	1	2	0.00002
Chryseolinea soli	2321403	S	59	67	126	0.00144
Candidatus Cardinium hertigii	247481	S	21	4	25	0.00029
Candidatus Amoebophilus asiaticus	281120	S	3	1	4	0.00005
Cytophaga hutchinsonii	985	S	15	16	31	0.00035
Spirosoma endbachense	2666025	S	2	2	4	0.00005
Fulvitalea axinellae	1182444	S	7	3	10	0.00011
Persicobacter psychrovividus	387638	S	3	2	5	0.00006
Dyadobacter chenhuakuii	2909339	S	3	4	7	0.00008
Dyadobacter sp. 676	3088362	S	1	1	2	0.00002
Dyadobacter chenwenxiniae	2906456	S	1	1	2	0.00002
Dyadobacter pollutisoli	2910158	S	1	1	2	0.00002
Larkinella insperata	332158	S	1	4	5	0.00006
Emticicia oligotrophica	312279	S	4	5	9	0.00010
Rhodocytophaga rosea	2704465	S	3	3	6	0.00007
Mangrovivirga cuniculi	2715131	S	2	2	4	0.00005
Ekhidna sp.	2608089	S	1	1	2	0.00002
Mangrovibacterium marinum	1639118	S	148	14	162	0.00185
Maribellus comscasis	2681766	S	1	0	1	0.00001
Alkalitalea saponilacus	889453	S	48	3	51	0.00058
Xiashengella succiniciproducens	2949635	S	3	0	3	0.00003
Labilibaculum sp.	2060723	S	2	0	2	0.00002
uncultured Acetobacteroides sp.	1760811	S	1	1	2	0.00002
Proteiniphilum propionicum	2829812	S	20	11	31	0.00035
Petrimonas mucosa	1642646	S	2	1	3	0.00003
Bacteroides pyogenes	310300	S	6	8	14	0.00016
Paraprevotella clara	454154	S	4	3	7	0.00008
Hoylesella buccalis	28127	S	2	1	3	0.00003
Porphyromonas somerae	322095	S	1	0	1	0.00001
Tannerella serpentiformis	712710	S	1	0	1	0.00001
Sphingobacterium sp. SYP-B4668	2996035	S	20	8	28	0.00032
Sphingobacterium sp. SRCM116780	2907623	S	3	1	4	0.00005
Sphingobacterium psychroaquaticum	561061	S	14	7	21	0.00024
